,Unnamed: 0,Date,AWK
462,462,2020-12-03,144.86326599121094
463,463,2020-12-04,141.4620819091797
464,464,2020-12-07,142.8112030029297
465,465,2020-12-08,141.88963317871094
466,466,2020-12-09,141.05357360839844
467,467,2020-12-10,140.67355346679688
468,468,2020-12-11,140.87307739257812
469,469,2020-12-14,141.12960815429688
470,470,2020-12-15,145.3477783203125
471,471,2020-12-16,142.858642578125
472,472,2020-12-17,144.2742462158203
473,473,2020-12-18,142.73516845703125
474,474,2020-12-21,141.66163635253906
475,475,2020-12-22,140.66407775878906
476,476,2020-12-23,140.04653930664062
477,477,2020-12-24,141.6901397705078
478,478,2020-12-28,142.1746368408203
479,479,2020-12-29,143.20068359375
480,480,2020-12-30,143.10568237304688
481,481,2020-12-31,145.8038330078125
482,482,2021-01-04,142.73516845703125
483,483,2021-01-05,143.5426788330078
484,484,2021-01-06,144.749267578125
485,485,2021-01-07,144.53079223632812
486,486,2021-01-08,149.1384735107422
487,487,2021-01-11,148.8154754638672
488,488,2021-01-12,148.4259490966797
489,489,2021-01-13,151.71311950683594
490,490,2021-01-14,150.1075439453125
491,491,2021-01-15,151.74160766601562
492,492,2021-01-19,151.31410217285156
493,493,2021-01-20,155.23780822753906
494,494,2021-01-21,152.86265563964844
495,495,2021-01-22,152.8721923828125
496,496,2021-01-25,153.1571807861328
497,497,2021-01-26,151.35208129882812
498,498,2021-01-27,148.8914794921875
499,499,2021-01-28,151.80812072753906
500,500,2021-01-29,151.0766143798828
501,501,2021-02-01,153.45172119140625
502,502,2021-02-02,155.16180419921875
503,503,2021-02-03,155.91232299804688
504,504,2021-02-04,155.8268280029297
505,505,2021-02-05,157.29483032226562
506,506,2021-02-08,154.63528442382812
507,507,2021-02-09,155.7982177734375
508,508,2021-02-10,157.1042022705078
509,509,2021-02-11,157.12322998046875
510,510,2021-02-12,154.1300506591797
511,511,2021-02-16,154.01565551757812
512,512,2021-02-17,153.26258850097656
513,513,2021-02-18,152.66204833984375
514,514,2021-02-19,149.335205078125
515,515,2021-02-22,144.71200561523438
516,516,2021-02-23,145.98936462402344
517,517,2021-02-24,142.929443359375
518,518,2021-02-25,138.83045959472656
519,519,2021-02-26,135.2462921142578
520,520,2021-03-01,137.27670288085938
521,521,2021-03-02,133.11102294921875
522,522,2021-03-03,125.9521484375
523,523,2021-03-04,128.6593780517578
524,524,2021-03-05,129.6507568359375
525,525,2021-03-08,127.6108169555664
526,526,2021-03-09,130.43243408203125
527,527,2021-03-10,130.0034637451172
528,528,2021-03-11,130.63258361816406
529,529,2021-03-12,132.6248779296875
530,530,2021-03-15,133.7497100830078
531,531,2021-03-16,134.55995178222656
532,532,2021-03-17,132.86317443847656
533,533,2021-03-18,132.50094604492188
534,534,2021-03-19,131.890869140625
535,535,2021-03-22,133.50186157226562
536,536,2021-03-23,137.41012573242188
537,537,2021-03-24,138.1345977783203
538,538,2021-03-25,138.42059326171875
539,539,2021-03-26,139.4786834716797
540,540,2021-03-29,140.99435424804688
541,541,2021-03-30,139.98390197753906
542,542,2021-03-31,142.91036987304688
543,543,2021-04-01,143.54905700683594
544,544,2021-04-05,144.92172241210938
545,545,2021-04-06,145.6556854248047
546,546,2021-04-07,145.7796173095703
547,547,2021-04-08,144.5976104736328
548,548,2021-04-09,144.5880584716797
549,549,2021-04-12,145.13143920898438
550,550,2021-04-13,148.14366149902344
551,551,2021-04-14,149.7832794189453
552,552,2021-04-15,151.71836853027344
553,553,2021-04-16,152.6334228515625
554,554,2021-04-19,151.29891967773438
555,555,2021-04-20,153.767822265625
556,556,2021-04-21,153.47230529785156
557,557,2021-04-22,153.8822021484375
558,558,2021-04-23,151.9089813232422
559,559,2021-04-26,150.33615112304688
560,560,2021-04-27,147.8481903076172
561,561,2021-04-28,147.12367248535156
562,562,2021-04-29,147.21902465820312
563,563,2021-04-30,148.69656372070312
564,564,2021-05-03,148.22947692871094
565,565,2021-05-04,148.02926635742188
566,566,2021-05-05,145.90353393554688
567,567,2021-05-06,146.03701782226562
568,568,2021-05-07,145.62710571289062
569,569,2021-05-10,149.2953643798828
570,570,2021-05-11,147.09423828125
571,571,2021-05-12,143.16087341308594
572,572,2021-05-13,145.46730041503906
573,573,2021-05-14,146.26161193847656
574,574,2021-05-17,144.3667449951172
575,575,2021-05-18,144.59640502929688
576,576,2021-05-19,145.53427124023438
577,577,2021-05-20,147.7832794189453
578,578,2021-05-21,148.45321655273438
579,579,2021-05-24,148.18524169921875
580,580,2021-05-25,148.26181030273438
581,581,2021-05-26,148.3096466064453
582,582,2021-05-27,146.82626342773438
583,583,2021-05-28,148.3574981689453
584,584,2021-06-01,147.63014221191406
585,585,2021-06-02,148.7498779296875
586,586,2021-06-03,149.33364868164062
587,587,2021-06-04,149.7069091796875
588,588,2021-06-07,150.7021942138672
589,589,2021-06-08,150.07054138183594
590,590,2021-06-09,150.8266143798828
591,591,2021-06-10,152.8650665283203
592,592,2021-06-11,153.46798706054688
593,593,2021-06-14,153.5828094482422
594,594,2021-06-15,154.83653259277344
595,595,2021-06-16,151.65921020507812
596,596,2021-06-17,155.22889709472656
597,597,2021-06-18,150.76918029785156
598,598,2021-06-21,154.3675994873047
599,599,2021-06-22,152.83633422851562
600,600,2021-06-23,149.64947509765625
601,601,2021-06-24,148.108642578125
602,602,2021-06-25,148.55844116210938
603,603,2021-06-28,150.56822204589844
604,604,2021-06-29,148.7977294921875
605,605,2021-06-30,147.50575256347656
606,606,2021-07-01,148.8838653564453
607,607,2021-07-02,150.13755798339844
608,608,2021-07-06,153.00865173339844
609,609,2021-07-07,156.3582000732422
610,610,2021-07-08,154.63555908203125
611,611,2021-07-09,155.3054656982422
612,612,2021-07-12,155.9753875732422
613,613,2021-07-13,155.27674865722656
614,614,2021-07-14,156.2241973876953
615,615,2021-07-15,158.97085571289062
616,616,2021-07-16,161.07632446289062
617,617,2021-07-19,160.1671600341797
618,618,2021-07-20,159.53553771972656
619,619,2021-07-21,156.4634552001953
620,620,2021-07-22,157.35350036621094
621,621,2021-07-23,160.0810089111328
622,622,2021-07-26,159.03785705566406
623,623,2021-07-27,162.88510131835938
624,624,2021-07-28,163.02865600585938
625,625,2021-07-29,163.39230346679688
626,626,2021-07-30,162.7989501953125
627,627,2021-08-02,164.84698486328125
628,628,2021-08-03,167.7659149169922
629,629,2021-08-04,168.8856201171875
630,630,2021-08-05,171.94808959960938
631,631,2021-08-06,169.82347106933594
632,632,2021-08-09,170.08566284179688
633,633,2021-08-10,169.01971435546875
634,634,2021-08-11,168.58758544921875
635,635,2021-08-12,170.40252685546875
636,636,2021-08-13,171.8141326904297
637,637,2021-08-16,174.2916717529297
638,638,2021-08-17,174.18606567382812
639,639,2021-08-18,172.7360382080078
640,640,2021-08-19,174.5509796142578
641,641,2021-08-20,176.78843688964844
642,642,2021-08-23,174.96388244628906
643,643,2021-08-24,173.42745971679688
644,644,2021-08-25,173.6963348388672
645,645,2021-08-26,174.02281188964844
646,646,2021-08-27,173.14894104003906
647,647,2021-08-30,175.32879638671875
648,648,2021-08-31,175.01190185546875
649,649,2021-09-01,177.10533142089844
650,650,2021-09-02,179.42922973632812
651,651,2021-09-03,177.79672241210938
652,652,2021-09-07,176.69239807128906
653,653,2021-09-08,181.25375366210935
654,654,2021-09-09,180.09181213378906
655,655,2021-09-10,177.45101928710938
656,656,2021-09-13,175.86656188964844
657,657,2021-09-14,177.53746032714844
658,658,2021-09-15,176.3563232421875
659,659,2021-09-16,174.48374938964844
660,660,2021-09-17,170.9691162109375
661,661,2021-09-20,172.1310577392578
662,662,2021-09-21,171.3724365234375
663,663,2021-09-22,170.66183471679688
664,664,2021-09-23,170.76744079589844
665,665,2021-09-24,169.7687530517578
666,666,2021-09-27,163.9302215576172
667,667,2021-09-28,161.51031494140625
668,668,2021-09-29,163.5364990234375
669,669,2021-09-30,162.3265380859375
670,670,2021-10-01,161.6543426513672
671,671,2021-10-04,164.12228393554688
672,672,2021-10-05,164.78489685058594
673,673,2021-10-06,167.2624053955078
674,674,2021-10-07,165.62033081054688
675,675,2021-10-08,164.04547119140625
676,676,2021-10-11,162.15370178222656
677,677,2021-10-12,162.8066864013672
678,678,2021-10-13,162.6722412109375
679,679,2021-10-14,164.38156127929688
680,680,2021-10-15,164.6120147705078
681,681,2021-10-18,163.62294006347656
682,682,2021-10-19,165.79315185546875
683,683,2021-10-20,167.06076049804688
684,684,2021-10-21,166.65744018554688
685,685,2021-10-22,168.8276824951172
686,686,2021-10-25,167.90582275390625
687,687,2021-10-26,168.0018310546875
688,688,2021-10-27,166.3405303955078
689,689,2021-10-28,168.3475341796875
690,690,2021-10-29,167.2624053955078
691,691,2021-11-01,166.79188537597656
692,692,2021-11-02,169.7783660888672
693,693,2021-11-03,161.3374481201172
694,694,2021-11-04,162.06729125976562
695,695,2021-11-05,162.92190551757812
696,696,2021-11-08,162.29774475097656
697,697,2021-11-09,163.370361328125
698,698,2021-11-10,165.76040649414062
699,699,2021-11-11,164.45936584472656
700,700,2021-11-12,164.54608154296875
701,701,2021-11-15,166.4156951904297
702,702,2021-11-16,164.54608154296875
703,703,2021-11-17,164.5557098388672
704,704,2021-11-18,165.26890563964844
705,705,2021-11-19,167.09034729003906
706,706,2021-11-22,168.23716735839844
707,707,2021-11-23,166.8012237548828
708,708,2021-11-24,167.11924743652344
709,709,2021-11-26,164.13169860839844
710,710,2021-11-29,167.0325164794922
711,711,2021-11-30,162.45481872558594
712,712,2021-12-01,161.7127685546875
713,713,2021-12-02,164.18951416015625
714,714,2021-12-03,165.40382385253906
715,715,2021-12-06,167.61074829101562
716,716,2021-12-07,170.1164093017578
717,717,2021-12-08,170.3477020263672
718,718,2021-12-09,169.44183349609375
719,719,2021-12-10,169.75021362304688
720,720,2021-12-13,174.33750915527344
721,721,2021-12-14,172.79556274414062
722,722,2021-12-15,175.65780639648438
723,723,2021-12-16,176.29388427734375
724,724,2021-12-17,176.46737670898438
725,725,2021-12-20,175.9951171875
726,726,2021-12-21,174.694091796875
727,727,2021-12-22,176.7178955078125
728,728,2021-12-23,175.47471618652344
729,729,2021-12-27,176.92031860351562
730,730,2021-12-28,179.38743591308594
731,731,2021-12-29,180.5920867919922
732,732,2021-12-30,181.20887756347656
733,733,2021-12-31,182.0087432861328
734,734,2022-01-03,177.4600067138672
735,735,2022-01-04,172.9112091064453
736,736,2022-01-05,171.63909912109375
