,Unnamed: 0,Date,BG
736,736,2022-01-05,89.58592987060547
737,737,2022-01-06,91.6356201171875
738,738,2022-01-07,92.49363708496094
739,739,2022-01-10,91.62609100341795
740,740,2022-01-11,93.19911193847656
741,741,2022-01-12,93.97132873535156
742,742,2022-01-13,94.1715316772461
743,743,2022-01-14,94.10480499267578
744,744,2022-01-18,93.5137176513672
745,745,2022-01-19,92.24577331542967
746,746,2022-01-20,90.33908081054688
747,747,2022-01-21,89.92913818359375
748,748,2022-01-24,89.31900787353516
749,749,2022-01-25,90.27234649658205
750,750,2022-01-26,91.79769134521484
751,751,2022-01-27,92.0836944580078
752,752,2022-01-28,93.60903930664062
753,753,2022-01-31,94.24779510498048
754,754,2022-02-01,95.3250732421875
755,755,2022-02-02,95.96380615234376
756,756,2022-02-03,94.18106079101562
757,757,2022-02-04,93.52325439453124
758,758,2022-02-07,94.30499267578124
759,759,2022-02-08,96.24981689453124
760,760,2022-02-09,94.95327758789062
761,761,2022-02-10,94.43846130371094
762,762,2022-02-11,96.94576263427734
763,763,2022-02-14,96.12589263916016
764,764,2022-02-15,97.38610076904295
765,765,2022-02-16,98.47859191894533
766,766,2022-02-17,95.83358764648438
767,767,2022-02-18,95.16276550292967
768,768,2022-02-22,94.99983215332033
769,769,2022-02-23,95.52692413330078
770,770,2022-02-24,97.66402435302734
771,771,2022-02-25,100.8073501586914
772,772,2022-02-28,100.19401550292967
773,773,2022-03-01,101.45902252197266
774,774,2022-03-02,103.27984619140624
775,775,2022-03-03,104.65985870361328
776,776,2022-03-04,103.80693817138672
777,777,2022-03-07,104.21903228759766
778,778,2022-03-08,101.88068389892578
779,779,2022-03-09,103.00194549560548
780,780,2022-03-10,105.17736053466795
781,781,2022-03-11,105.3498764038086
782,782,2022-03-14,103.6440200805664
783,783,2022-03-15,103.55778503417967
784,784,2022-03-16,99.72443389892578
785,785,2022-03-17,100.9990234375
786,786,2022-03-18,100.53902435302734
787,787,2022-03-21,105.49362182617188
788,788,2022-03-22,105.7332000732422
789,789,2022-03-23,107.2952880859375
790,790,2022-03-24,109.24070739746094
791,791,2022-03-25,112.32655334472656
792,792,2022-03-28,109.11612701416016
793,793,2022-03-29,103.57694244384766
794,794,2022-03-30,105.1390380859375
795,795,2022-03-31,106.19320678710938
796,796,2022-04-01,108.08112335205078
797,797,2022-04-04,106.80653381347656
798,798,2022-04-05,107.22819519042967
799,799,2022-04-06,108.44529724121094
800,800,2022-04-07,111.87612915039062
801,801,2022-04-08,113.3232192993164
802,802,2022-04-11,112.76739501953124
803,803,2022-04-12,114.3294677734375
804,804,2022-04-13,115.9203109741211
805,805,2022-04-14,118.79532623291016
806,806,2022-04-18,121.47866821289062
807,807,2022-04-19,118.1053237915039
808,808,2022-04-20,120.75033569335938
809,809,2022-04-21,117.23324584960938
810,810,2022-04-22,113.02613067626952
811,811,2022-04-25,111.54071044921876
812,812,2022-04-26,110.07447052001952
813,813,2022-04-27,114.0036392211914
814,814,2022-04-28,111.96238708496094
815,815,2022-04-29,108.40696716308594
816,816,2022-05-02,110.43862915039062
817,817,2022-05-03,111.90487670898438
818,818,2022-05-04,113.7353057861328
819,819,2022-05-05,110.03612518310548
820,820,2022-05-06,110.4290542602539
821,821,2022-05-09,103.33737182617188
822,822,2022-05-10,105.7332000732422
823,823,2022-05-11,105.196533203125
824,824,2022-05-12,104.62154388427734
825,825,2022-05-13,105.0144500732422
826,826,2022-05-16,107.87987518310548
827,827,2022-05-17,111.63655090332033
828,828,2022-05-18,107.13604736328124
829,829,2022-05-19,106.23113250732422
830,830,2022-05-20,105.29733276367188
831,831,2022-05-23,109.205810546875
832,832,2022-05-24,111.1504135131836
833,833,2022-05-25,111.41033172607422
834,834,2022-05-26,110.64019012451172
835,835,2022-05-27,110.43801879882812
836,836,2022-05-31,113.90364837646484
837,837,2022-06-01,109.84115600585938
838,838,2022-06-02,110.90009307861328
839,839,2022-06-03,108.77259063720705
840,840,2022-06-06,107.72328186035156
841,841,2022-06-07,108.59931182861328
842,842,2022-06-08,108.32977294921876
843,843,2022-06-09,106.07711029052734
844,844,2022-06-10,102.96766662597656
845,845,2022-06-13,98.61638641357422
846,846,2022-06-14,100.45508575439452
847,847,2022-06-15,100.04113006591795
848,848,2022-06-16,96.4984893798828
849,849,2022-06-17,93.95703125
850,850,2022-06-21,95.0256118774414
851,851,2022-06-22,89.58649444580078
852,852,2022-06-23,84.12813568115234
853,853,2022-06-24,85.0907974243164
854,854,2022-06-27,87.52635955810547
855,855,2022-06-28,87.32420349121094
856,856,2022-06-29,88.06546020507812
857,857,2022-06-30,87.3049545288086
858,858,2022-07-01,87.55524444580078
859,859,2022-07-05,83.38687133789062
860,860,2022-07-06,82.6456069946289
861,861,2022-07-07,85.43737030029297
862,862,2022-07-08,84.42655944824219
863,863,2022-07-11,83.87782287597656
864,864,2022-07-12,84.3206558227539
865,865,2022-07-13,83.85857391357422
866,866,2022-07-14,82.4338150024414
867,867,2022-07-15,83.1847152709961
868,868,2022-07-18,84.43618774414062
869,869,2022-07-19,86.64070892333984
870,870,2022-07-20,88.46015930175781
871,871,2022-07-21,88.1713638305664
872,872,2022-07-22,87.62263488769531
873,873,2022-07-25,90.68394470214844
874,874,2022-07-26,91.77176666259766
875,875,2022-07-27,88.10396575927734
876,876,2022-07-28,85.98609161376953
877,877,2022-07-29,88.88374328613281
878,878,2022-08-01,90.33737182617188
879,879,2022-08-02,89.47098541259766
880,880,2022-08-03,91.50221252441406
881,881,2022-08-04,91.50221252441406
882,882,2022-08-05,93.13875579833984
883,883,2022-08-08,92.69593048095705
884,884,2022-08-09,93.7452392578125
885,885,2022-08-10,94.19770050048828
886,886,2022-08-11,94.91007995605467
887,887,2022-08-12,97.46116638183594
888,888,2022-08-15,96.6043930053711
889,889,2022-08-16,95.8053741455078
890,890,2022-08-17,96.36371612548828
891,891,2022-08-18,97.54071807861328
892,892,2022-08-19,96.89167022705078
893,893,2022-08-22,96.19419860839844
894,894,2022-08-23,98.72257232666016
895,895,2022-08-24,98.16070556640624
896,896,2022-08-25,99.72034454345705
897,897,2022-08-26,99.1197280883789
898,898,2022-08-29,100.5534439086914
899,899,2022-08-30,96.7560577392578
900,900,2022-08-31,96.06825256347656
901,901,2022-09-01,95.00267028808594
902,902,2022-09-02,95.91326904296876
903,903,2022-09-06,91.15682983398438
904,904,2022-09-07,92.5808563232422
905,905,2022-09-08,93.84020233154295
906,906,2022-09-09,93.85956573486328
907,907,2022-09-12,91.94149780273438
908,908,2022-09-13,90.03311920166016
909,909,2022-09-14,89.3162612915039
910,910,2022-09-15,88.3475341796875
911,911,2022-09-16,86.65226745605469
912,912,2022-09-19,88.3959732055664
913,913,2022-09-20,87.38850402832031
914,914,2022-09-21,86.70071411132812
915,915,2022-09-22,85.53824615478516
916,916,2022-09-23,80.58807373046875
917,917,2022-09-26,79.3577880859375
918,918,2022-09-27,79.63871765136719
919,919,2022-09-28,81.27586364746094
920,920,2022-09-29,79.66777801513672
921,921,2022-09-30,79.98745727539062
922,922,2022-10-03,81.75053405761719
923,923,2022-10-04,85.3735580444336
924,924,2022-10-05,84.99575805664062
925,925,2022-10-06,83.55235290527344
926,926,2022-10-07,82.84518432617188
927,927,2022-10-10,83.89140319824219
928,928,2022-10-11,83.5039291381836
929,929,2022-10-12,84.86013793945312
930,930,2022-10-13,87.52411651611328
931,931,2022-10-14,82.33175659179688
932,932,2022-10-17,85.0926284790039
933,933,2022-10-18,86.50696563720703
934,934,2022-10-19,87.76629638671875
935,935,2022-10-20,87.0203857421875
936,936,2022-10-21,87.96004486083984
937,937,2022-10-24,88.2603530883789
938,938,2022-10-25,89.09346008300781
939,939,2022-10-26,95.33203125
940,940,2022-10-27,94.79923248291016
941,941,2022-10-28,93.733642578125
942,942,2022-10-31,95.61296081542967
943,943,2022-11-01,96.64949035644533
944,944,2022-11-02,96.07794952392578
945,945,2022-11-03,95.64201354980467
946,946,2022-11-04,96.41700744628906
947,947,2022-11-07,99.9818878173828
948,948,2022-11-08,101.2896728515625
949,949,2022-11-09,96.8044891357422
950,950,2022-11-10,98.99381256103516
951,951,2022-11-11,98.33507537841795
952,952,2022-11-14,95.76795959472656
953,953,2022-11-15,96.63980865478516
954,954,2022-11-16,96.30075073242188
955,955,2022-11-17,96.98802185058594
956,956,2022-11-18,98.16758728027344
957,957,2022-11-21,98.7330093383789
958,958,2022-11-22,99.02546691894533
959,959,2022-11-23,98.63552856445312
960,960,2022-11-25,99.2204360961914
961,961,2022-11-28,99.80534362792967
962,962,2022-11-29,101.54058837890624
963,963,2022-11-30,102.20348358154295
964,964,2022-12-01,96.4518585205078
965,965,2022-12-02,92.44522094726562
966,966,2022-12-05,90.97319793701172
967,967,2022-12-06,93.06912231445312
968,968,2022-12-07,93.1081085205078
969,969,2022-12-08,93.93673706054688
970,970,2022-12-09,93.1081085205078
971,971,2022-12-12,93.06912231445312
972,972,2022-12-13,92.09426879882812
973,973,2022-12-14,93.8100128173828
974,974,2022-12-15,94.31693267822266
975,975,2022-12-16,93.66378784179688
976,976,2022-12-19,93.77101135253906
977,977,2022-12-20,94.04397583007812
978,978,2022-12-21,95.33078002929688
979,979,2022-12-22,94.66787719726562
980,980,2022-12-23,96.47134399414062
981,981,2022-12-27,98.05061340332033
982,982,2022-12-28,96.99777221679688
983,983,2022-12-29,97.28047943115234
984,984,2022-12-30,97.26097869873048
985,985,2023-01-03,93.1666030883789
986,986,2023-01-04,92.6109390258789
987,987,2023-01-05,90.83670043945312
988,988,2023-01-06,94.19020080566406
989,989,2023-01-09,95.5744857788086
990,990,2023-01-10,95.05782318115234
991,991,2023-01-11,95.98392486572266
992,992,2023-01-12,98.0116195678711
993,993,2023-01-13,97.89463806152344
994,994,2023-01-17,98.65501403808594
995,995,2023-01-18,95.42825317382812
996,996,2023-01-19,95.91569519042967
997,997,2023-01-20,94.9798355102539
998,998,2023-01-23,93.24459075927734
999,999,2023-01-24,94.1414566040039
1000,1000,2023-01-25,94.4436492919922
1001,1001,2023-01-26,97.24148559570312
1002,1002,2023-01-27,95.1455535888672
1003,1003,2023-01-30,94.6288833618164
1004,1004,2023-01-31,96.60782623291016
1005,1005,2023-02-01,97.60218811035156
1006,1006,2023-02-02,96.2276382446289
1007,1007,2023-02-03,95.61349487304688
1008,1008,2023-02-06,97.07575988769533
1009,1009,2023-02-07,96.47134399414062
1010,1010,2023-02-08,95.72071838378906
1011,1011,2023-02-09,93.68328094482422
1012,1012,2023-02-10,96.40311431884766
1013,1013,2023-02-13,95.76945495605467
1014,1014,2023-02-14,97.44619750976562
1015,1015,2023-02-15,97.50997161865234
1016,1016,2023-02-16,95.69515228271484
1017,1017,2023-02-17,95.71477508544922
1018,1018,2023-02-21,94.34138488769533
1019,1019,2023-02-22,95.98944091796876
1020,1020,2023-02-23,96.54859924316406
1021,1021,2023-02-24,96.19544982910156
1022,1022,2023-02-27,95.34200286865234
1023,1023,2023-02-28,93.68412017822266
1024,1024,2023-03-01,93.36040496826172
1025,1025,2023-03-02,95.7049560546875
1026,1026,2023-03-03,96.89195251464844
1027,1027,2023-03-06,96.19544982910156
1028,1028,2023-03-07,95.33218383789062
1029,1029,2023-03-08,94.97903442382812
1030,1030,2023-03-09,93.1053466796875
1031,1031,2023-03-10,90.79022216796876
1032,1032,2023-03-13,89.65227508544922
1033,1033,2023-03-14,102.63072204589844
1034,1034,2023-03-15,94.94960021972656
1035,1035,2023-03-16,94.88093566894533
1036,1036,2023-03-17,90.35858917236328
1037,1037,2023-03-20,93.23287963867188
1038,1038,2023-03-21,95.351806640625
1039,1039,2023-03-22,93.82146453857422
1040,1040,2023-03-23,91.76139831542967
1041,1041,2023-03-24,92.14397430419922
1042,1042,2023-03-27,94.0078582763672
1043,1043,2023-03-28,94.76321411132812
1044,1044,2023-03-29,95.15560150146484
1045,1045,2023-03-30,93.52717590332033
1046,1046,2023-03-31,93.70374298095705
1047,1047,2023-04-03,94.82207489013672
1048,1048,2023-04-04,92.71295166015624
1049,1049,2023-04-05,90.48611450195312
1050,1050,2023-04-06,90.7019271850586
1051,1051,2023-04-10,92.37940979003906
1052,1052,2023-04-11,93.40945434570312
1053,1053,2023-04-12,92.7325668334961
1054,1054,2023-04-13,91.52596282958984
1055,1055,2023-04-14,92.60504150390624
1056,1056,2023-04-17,93.92936706542967
1057,1057,2023-04-18,95.94039916992188
1058,1058,2023-04-19,94.91036224365234
1059,1059,2023-04-20,94.55720520019533
1060,1060,2023-04-21,93.29174041748048
1061,1061,2023-04-24,93.4290771484375
1062,1062,2023-04-25,89.64247131347656
1063,1063,2023-04-26,90.28010559082033
1064,1064,2023-04-27,90.92755889892578
1065,1065,2023-04-28,91.82025909423828
1066,1066,2023-05-01,90.78041076660156
1067,1067,2023-05-02,89.4168472290039
1068,1068,2023-05-03,89.06368255615234
1069,1069,2023-05-04,87.65106964111328
1070,1070,2023-05-05,88.82825469970703
1071,1071,2023-05-08,88.49471282958984
1072,1072,2023-05-09,87.60202026367188
1073,1073,2023-05-10,87.8864974975586
1074,1074,2023-05-11,88.25927734375
1075,1075,2023-05-12,88.58300018310547
1076,1076,2023-05-15,90.2408676147461
1077,1077,2023-05-16,87.41563415527344
1078,1078,2023-05-17,87.98460388183594
1079,1079,2023-05-18,87.7425765991211
1080,1080,2023-05-19,89.35279846191406
1081,1081,2023-05-22,89.37255859375
1082,1082,2023-05-23,90.69630432128906
1083,1083,2023-05-24,89.36267852783203
1084,1084,2023-05-25,92.47447204589844
1085,1085,2023-05-26,93.15609741210938
1086,1086,2023-05-30,92.80046844482422
1087,1087,2023-05-31,91.5162353515625
1088,1088,2023-06-01,89.91587829589844
1089,1089,2023-06-02,91.1605987548828
1090,1090,2023-06-05,90.6271514892578
1091,1091,2023-06-06,91.30878448486328
1092,1092,2023-06-07,93.04743194580078
1093,1093,2023-06-08,90.07394409179688
1094,1094,2023-06-09,92.4843521118164
1095,1095,2023-06-12,92.65228271484376
1096,1096,2023-06-13,95.00341796875
1097,1097,2023-06-14,94.1637191772461
1098,1098,2023-06-15,93.05731201171876
1099,1099,2023-06-16,95.26026153564452
1100,1100,2023-06-20,92.37567901611328
1101,1101,2023-06-21,90.7061767578125
1102,1102,2023-06-22,92.13859558105467
1103,1103,2023-06-23,92.89925384521484
1104,1104,2023-06-26,91.7533187866211
1105,1105,2023-06-27,91.28902435302734
1106,1106,2023-06-28,90.69630432128906
1107,1107,2023-06-29,91.68417358398438
1108,1108,2023-06-30,93.20549011230467
1109,1109,2023-07-03,95.94189453125
1110,1110,2023-07-05,97.26563262939452
1111,1111,2023-07-06,97.0977020263672
1112,1112,2023-07-07,99.7649383544922
1113,1113,2023-07-10,98.96477508544922
1114,1114,2023-07-11,100.8713607788086
1115,1115,2023-07-12,99.43894958496094
1116,1116,2023-07-13,99.33028411865234
1117,1117,2023-07-14,98.4609603881836
1118,1118,2023-07-17,100.47620391845705
1119,1119,2023-07-18,101.7308120727539
1120,1120,2023-07-19,102.66928100585938
1121,1121,2023-07-20,104.30914306640624
1122,1122,2023-07-21,103.5682373046875
1123,1123,2023-07-24,104.79319763183594
1124,1124,2023-07-25,106.68991088867188
1125,1125,2023-07-26,107.43081665039062
1126,1126,2023-07-27,106.5417251586914
1127,1127,2023-07-28,107.04554748535156
1128,1128,2023-07-31,107.3517837524414
1129,1129,2023-08-01,107.10481262207033
1130,1130,2023-08-02,111.52059173583984
1131,1131,2023-08-03,113.0023956298828
1132,1132,2023-08-04,113.31851959228516
1133,1133,2023-08-07,114.57311248779295
1134,1134,2023-08-08,112.7060317993164
1135,1135,2023-08-09,111.33289337158205
1136,1136,2023-08-10,110.7796859741211
1137,1137,2023-08-11,110.8686065673828
1138,1138,2023-08-14,111.51071166992188
1139,1139,2023-08-15,110.24624633789062
1140,1140,2023-08-16,109.91036987304688
1141,1141,2023-08-17,110.38043212890624
1142,1142,2023-08-18,111.83136749267578
1143,1143,2023-08-21,112.28850555419922
1144,1144,2023-08-22,110.6984405517578
1145,1145,2023-08-23,111.42391204833984
1146,1146,2023-08-24,111.39409637451172
1147,1147,2023-08-25,112.01024627685548
1148,1148,2023-08-28,112.85497283935548
1149,1149,2023-08-29,113.17298126220705
1150,1150,2023-08-30,113.78913879394533
1151,1151,2023-08-31,113.6102523803711
1152,1152,2023-09-01,114.30590057373048
1153,1153,2023-09-05,112.38788604736328
1154,1154,2023-09-06,110.12203979492188
1155,1155,2023-09-07,111.76180267333984
1156,1156,2023-09-08,111.68229675292967
1157,1157,2023-09-11,114.15684509277344
1158,1158,2023-09-12,113.69969940185548
1159,1159,2023-09-13,112.44751739501952
1160,1160,2023-09-14,114.58417510986328
1161,1161,2023-09-15,111.7121124267578
1162,1162,2023-09-18,113.22267150878906
1163,1163,2023-09-19,112.16925811767578
1164,1164,2023-09-20,111.8909912109375
1165,1165,2023-09-21,112.52702331542967
1166,1166,2023-09-22,109.71459197998048
1167,1167,2023-09-25,110.00279235839844
1168,1168,2023-09-26,108.28353118896484
1169,1169,2023-09-27,108.88973999023438
1170,1170,2023-09-28,109.92328643798828
1171,1171,2023-09-29,107.57794189453124
1172,1172,2023-10-02,106.02762603759766
1173,1173,2023-10-03,105.0735855102539
1174,1174,2023-10-04,103.87109375
1175,1175,2023-10-05,103.1953125
1176,1176,2023-10-06,102.47978973388672
1177,1177,2023-10-09,104.83507537841795
1178,1178,2023-10-10,103.84127807617188
1179,1179,2023-10-11,101.35680389404295
1180,1180,2023-10-12,100.65120697021484
1181,1181,2023-10-13,101.53568267822266
1182,1182,2023-10-16,102.68848419189452
1183,1183,2023-10-17,104.46737670898438
1184,1184,2023-10-18,104.65618896484376
1185,1185,2023-10-19,103.00650024414062
1186,1186,2023-10-20,100.96922302246094
1187,1187,2023-10-23,100.81021881103516
1188,1188,2023-10-24,100.09468841552734
1189,1189,2023-10-25,101.54562377929688
1190,1190,2023-10-26,105.71954345703124
1191,1191,2023-10-27,104.7655029296875
1192,1192,2023-10-30,105.7990493774414
1193,1193,2023-10-31,105.32203674316406
1194,1194,2023-11-01,105.40153503417967
1195,1195,2023-11-02,104.81520080566406
1196,1196,2023-11-03,105.40153503417967
1197,1197,2023-11-06,104.7655029296875
1198,1198,2023-11-07,103.97047424316406
1199,1199,2023-11-08,102.1220245361328
1200,1200,2023-11-09,103.22513580322266
1201,1201,2023-11-10,103.88103485107422
1202,1202,2023-11-13,103.43383026123048
1203,1203,2023-11-14,105.54066467285156
1204,1204,2023-11-15,106.12700653076172
1205,1205,2023-11-16,105.93000030517578
1206,1206,2023-11-17,106.8000030517578
1207,1207,2023-11-20,107.6999969482422
1208,1208,2023-11-21,108.1999969482422
1209,1209,2023-11-22,109.54000091552734
1210,1210,2023-11-24,108.01000213623048
1211,1211,2023-11-27,107.54000091552734
1212,1212,2023-11-28,108.41000366210938
1213,1213,2023-11-29,108.0999984741211
1214,1214,2023-11-30,109.87000274658205
1215,1215,2023-12-01,109.20999908447266
1216,1216,2023-12-04,107.73999786376952
1217,1217,2023-12-05,106.0999984741211
1218,1218,2023-12-06,104.20999908447266
1219,1219,2023-12-07,104.0999984741211
1220,1220,2023-12-08,104.5
1221,1221,2023-12-11,105.0
1222,1222,2023-12-12,104.37999725341795
1223,1223,2023-12-13,105.12999725341795
1224,1224,2023-12-14,105.30999755859376
1225,1225,2023-12-15,104.77999877929688
1226,1226,2023-12-18,103.7300033569336
1227,1227,2023-12-19,105.2699966430664
1228,1228,2023-12-20,101.58000183105467
1229,1229,2023-12-21,101.2300033569336
1230,1230,2023-12-22,101.63999938964844
1231,1231,2023-12-26,102.48999786376952
1232,1232,2023-12-27,102.01000213623048
1233,1233,2023-12-28,101.62000274658205
1234,1234,2023-12-29,100.9499969482422
1235,1235,2024-01-02,101.5
1236,1236,2024-01-03,100.2699966430664
1237,1237,2024-01-04,98.9499969482422
1238,1238,2024-01-05,98.0199966430664
1239,1239,2024-01-08,99.16000366210938
1240,1240,2024-01-09,96.66999816894533
1241,1241,2024-01-10,94.91000366210938
1242,1242,2024-01-11,95.31999969482422
1243,1243,2024-01-12,94.88999938964844
1244,1244,2024-01-16,94.8000030517578
1245,1245,2024-01-17,94.5
1246,1246,2024-01-18,94.0999984741211
1247,1247,2024-01-19,92.68000030517578
1248,1248,2024-01-22,88.76000213623047
1249,1249,2024-01-23,90.18000030517578
1250,1250,2024-01-24,89.11000061035156
1251,1251,2024-01-25,88.44999694824219
1252,1252,2024-01-26,88.30000305175781
1253,1253,2024-01-29,89.01000213623047
1254,1254,2024-01-30,90.3000030517578
1255,1255,2024-01-31,88.08999633789062
1256,1256,2024-02-01,90.4000015258789
1257,1257,2024-02-02,90.47000122070312
1258,1258,2024-02-05,89.44000244140625
