,Unnamed: 0.1,Unnamed: 0,Date,TRMB,TRMB_6m,TRMB_12m
384,384,384,2020-08-13,50.060001373291016,45.91999816894531,44.720001220703125
385,385,385,2020-08-14,50.380001068115234,49.04999923706055,45.56999969482422
386,386,386,2020-08-17,50.83000183105469,49.16999816894531,45.540000915527344
387,387,387,2020-08-18,51.7599983215332,48.40999984741211,44.5099983215332
388,388,388,2020-08-19,50.65999984741211,47.959999084472656,45.540000915527344
389,389,389,2020-08-20,50.63999938964844,49.5099983215332,45.130001068115234
390,390,390,2020-08-21,50.70000076293945,50.060001373291016,45.91999816894531
391,391,391,2020-08-24,52.18999862670898,50.380001068115234,49.04999923706055
392,392,392,2020-08-25,52.56999969482422,50.83000183105469,49.16999816894531
393,393,393,2020-08-26,52.59999847412109,51.7599983215332,48.40999984741211
394,394,394,2020-08-27,52.040000915527344,50.65999984741211,47.959999084472656
395,395,395,2020-08-28,52.02000045776367,50.63999938964844,49.5099983215332
396,396,396,2020-08-31,52.40999984741211,50.70000076293945,50.060001373291016
397,397,397,2020-09-01,53.40999984741211,52.18999862670898,50.380001068115234
398,398,398,2020-09-02,54.310001373291016,52.56999969482422,50.83000183105469
399,399,399,2020-09-03,50.900001525878906,52.59999847412109,51.7599983215332
400,400,400,2020-09-04,49.959999084472656,52.040000915527344,50.65999984741211
401,401,401,2020-09-08,49.13999938964844,52.02000045776367,50.63999938964844
402,402,402,2020-09-09,50.11000061035156,52.40999984741211,50.70000076293945
403,403,403,2020-09-10,49.15999984741211,53.40999984741211,52.18999862670898
404,404,404,2020-09-11,50.15999984741211,54.310001373291016,52.56999969482422
405,405,405,2020-09-14,50.43000030517578,50.900001525878906,52.59999847412109
406,406,406,2020-09-15,52.08000183105469,49.959999084472656,52.040000915527344
407,407,407,2020-09-16,51.310001373291016,49.13999938964844,52.02000045776367
408,408,408,2020-09-17,49.790000915527344,50.11000061035156,52.40999984741211
409,409,409,2020-09-18,49.34999847412109,49.15999984741211,53.40999984741211
410,410,410,2020-09-21,47.79999923706055,50.15999984741211,54.310001373291016
411,411,411,2020-09-22,48.54999923706055,50.43000030517578,50.900001525878906
412,412,412,2020-09-23,47.63999938964844,52.08000183105469,49.959999084472656
413,413,413,2020-09-24,47.08000183105469,51.310001373291016,49.13999938964844
414,414,414,2020-09-25,47.84999847412109,49.790000915527344,50.11000061035156
415,415,415,2020-09-28,48.70000076293945,49.34999847412109,49.15999984741211
416,416,416,2020-09-29,48.91999816894531,47.79999923706055,50.15999984741211
417,417,417,2020-09-30,48.70000076293945,48.54999923706055,50.43000030517578
418,418,418,2020-10-01,48.869998931884766,47.63999938964844,52.08000183105469
419,419,419,2020-10-02,49.33000183105469,47.08000183105469,51.310001373291016
420,420,420,2020-10-05,50.720001220703125,47.84999847412109,49.790000915527344
421,421,421,2020-10-06,48.93000030517578,48.70000076293945,49.34999847412109
422,422,422,2020-10-07,50.5099983215332,48.91999816894531,47.79999923706055
423,423,423,2020-10-08,51.09999847412109,48.70000076293945,48.54999923706055
424,424,424,2020-10-09,51.380001068115234,48.869998931884766,47.63999938964844
425,425,425,2020-10-12,52.310001373291016,49.33000183105469,47.08000183105469
426,426,426,2020-10-13,51.720001220703125,50.720001220703125,47.84999847412109
427,427,427,2020-10-14,50.540000915527344,48.93000030517578,48.70000076293945
428,428,428,2020-10-15,52.290000915527344,50.5099983215332,48.91999816894531
429,429,429,2020-10-16,52.34000015258789,51.09999847412109,48.70000076293945
430,430,430,2020-10-19,51.970001220703125,51.380001068115234,48.869998931884766
431,431,431,2020-10-20,51.91999816894531,52.310001373291016,49.33000183105469
432,432,432,2020-10-21,50.7400016784668,51.720001220703125,50.720001220703125
433,433,433,2020-10-22,50.93999862670898,50.540000915527344,48.93000030517578
434,434,434,2020-10-23,50.08000183105469,52.290000915527344,50.5099983215332
435,435,435,2020-10-26,49.22999954223633,52.34000015258789,51.09999847412109
436,436,436,2020-10-27,50.65999984741211,51.970001220703125,51.380001068115234
437,437,437,2020-10-28,47.880001068115234,51.91999816894531,52.310001373291016
438,438,438,2020-10-29,48.47999954223633,50.7400016784668,51.720001220703125
439,439,439,2020-10-30,48.130001068115234,50.93999862670898,50.540000915527344
440,440,440,2020-11-02,50.7400016784668,50.08000183105469,52.290000915527344
441,441,441,2020-11-03,52.68000030517578,49.22999954223633,52.34000015258789
442,442,442,2020-11-04,53.02999877929688,50.65999984741211,51.970001220703125
443,443,443,2020-11-05,55.83000183105469,47.880001068115234,51.91999816894531
444,444,444,2020-11-06,56.0,48.47999954223633,50.7400016784668
445,445,445,2020-11-09,57.540000915527344,48.130001068115234,50.93999862670898
446,446,446,2020-11-10,58.25,50.7400016784668,50.08000183105469
447,447,447,2020-11-11,57.400001525878906,52.68000030517578,49.22999954223633
448,448,448,2020-11-12,56.88999938964844,53.02999877929688,50.65999984741211
449,449,449,2020-11-13,58.11000061035156,55.83000183105469,47.880001068115234
450,450,450,2020-11-16,58.59000015258789,56.0,48.47999954223633
451,451,451,2020-11-17,57.310001373291016,57.540000915527344,48.130001068115234
452,452,452,2020-11-18,56.84999847412109,58.25,50.7400016784668
453,453,453,2020-11-19,57.7400016784668,57.400001525878906,52.68000030517578
454,454,454,2020-11-20,58.310001373291016,56.88999938964844,53.02999877929688
455,455,455,2020-11-23,58.959999084472656,58.11000061035156,55.83000183105469
456,456,456,2020-11-24,60.59000015258789,58.59000015258789,56.0
457,457,457,2020-11-25,59.38999938964844,57.310001373291016,57.540000915527344
458,458,458,2020-11-27,60.45000076293945,56.84999847412109,58.25
459,459,459,2020-11-30,59.869998931884766,57.7400016784668,57.400001525878906
460,460,460,2020-12-01,60.72999954223633,58.310001373291016,56.88999938964844
461,461,461,2020-12-02,60.66999816894531,58.959999084472656,58.11000061035156
462,462,462,2020-12-03,61.0099983215332,60.59000015258789,58.59000015258789
463,463,463,2020-12-04,63.02000045776367,59.38999938964844,57.310001373291016
464,464,464,2020-12-07,63.08000183105469,60.45000076293945,56.84999847412109
465,465,465,2020-12-08,63.09999847412109,59.869998931884766,57.7400016784668
466,466,466,2020-12-09,63.2400016784668,60.72999954223633,58.310001373291016
467,467,467,2020-12-10,62.380001068115234,60.66999816894531,58.959999084472656
468,468,468,2020-12-11,62.84000015258789,61.0099983215332,60.59000015258789
469,469,469,2020-12-14,64.63999938964844,63.02000045776367,59.38999938964844
470,470,470,2020-12-15,65.30000305175781,63.08000183105469,60.45000076293945
471,471,471,2020-12-16,65.62000274658203,63.09999847412109,59.869998931884766
472,472,472,2020-12-17,65.97000122070312,63.2400016784668,60.72999954223633
473,473,473,2020-12-18,66.1500015258789,62.380001068115234,60.66999816894531
474,474,474,2020-12-21,66.62999725341797,62.84000015258789,61.0099983215332
475,475,475,2020-12-22,66.18000030517578,64.63999938964844,63.02000045776367
476,476,476,2020-12-23,66.58000183105469,65.30000305175781,63.08000183105469
477,477,477,2020-12-24,66.6500015258789,65.62000274658203,63.09999847412109
478,478,478,2020-12-28,66.43000030517578,65.97000122070312,63.2400016784668
479,479,479,2020-12-29,65.7699966430664,66.1500015258789,62.380001068115234
480,480,480,2020-12-30,66.33000183105469,66.62999725341797,62.84000015258789
481,481,481,2020-12-31,66.7699966430664,66.18000030517578,64.63999938964844
482,482,482,2021-01-04,66.29000091552734,66.58000183105469,65.30000305175781
483,483,483,2021-01-05,66.8499984741211,66.6500015258789,65.62000274658203
484,484,484,2021-01-06,68.41000366210938,66.43000030517578,65.97000122070312
485,485,485,2021-01-07,71.83999633789062,65.7699966430664,66.1500015258789
486,486,486,2021-01-08,72.31999969482422,66.33000183105469,66.62999725341797
487,487,487,2021-01-11,73.08000183105469,66.7699966430664,66.18000030517578
488,488,488,2021-01-12,71.91000366210938,66.29000091552734,66.58000183105469
489,489,489,2021-01-13,70.0199966430664,66.8499984741211,66.6500015258789
490,490,490,2021-01-14,69.87000274658203,68.41000366210938,66.43000030517578
491,491,491,2021-01-15,69.45999908447266,71.83999633789062,65.7699966430664
492,492,492,2021-01-19,69.19000244140625,72.31999969482422,66.33000183105469
493,493,493,2021-01-20,71.41999816894531,73.08000183105469,66.7699966430664
494,494,494,2021-01-21,70.30999755859375,71.91000366210938,66.29000091552734
495,495,495,2021-01-22,70.76000213623047,70.0199966430664,66.8499984741211
496,496,496,2021-01-25,70.86000061035156,69.87000274658203,68.41000366210938
497,497,497,2021-01-26,69.66999816894531,69.45999908447266,71.83999633789062
498,498,498,2021-01-27,66.6500015258789,69.19000244140625,72.31999969482422
499,499,499,2021-01-28,67.62999725341797,71.41999816894531,73.08000183105469
500,500,500,2021-01-29,65.91000366210938,70.30999755859375,71.91000366210938
501,501,501,2021-02-01,67.72000122070312,70.76000213623047,70.0199966430664
502,502,502,2021-02-02,70.80999755859375,70.86000061035156,69.87000274658203
503,503,503,2021-02-03,70.5999984741211,69.66999816894531,69.45999908447266
504,504,504,2021-02-04,71.43000030517578,66.6500015258789,69.19000244140625
505,505,505,2021-02-05,72.2699966430664,67.62999725341797,71.41999816894531
506,506,506,2021-02-08,73.98999786376953,65.91000366210938,70.30999755859375
507,507,507,2021-02-09,74.72000122070312,67.72000122070312,70.76000213623047
508,508,508,2021-02-10,73.98999786376953,70.80999755859375,70.86000061035156
509,509,509,2021-02-11,73.04000091552734,70.5999984741211,69.66999816894531
510,510,510,2021-02-12,73.97000122070312,71.43000030517578,66.6500015258789
511,511,511,2021-02-16,75.16999816894531,72.2699966430664,67.62999725341797
512,512,512,2021-02-17,72.4800033569336,73.98999786376953,65.91000366210938
513,513,513,2021-02-18,72.5,74.72000122070312,67.72000122070312
514,514,514,2021-02-19,72.98999786376953,73.98999786376953,70.80999755859375
515,515,515,2021-02-22,72.5199966430664,73.04000091552734,70.5999984741211
516,516,516,2021-02-23,73.62999725341797,73.97000122070312,71.43000030517578
517,517,517,2021-02-24,76.05000305175781,75.16999816894531,72.2699966430664
518,518,518,2021-02-25,73.63999938964844,72.4800033569336,73.98999786376953
519,519,519,2021-02-26,74.13999938964844,72.5,74.72000122070312
520,520,520,2021-03-01,77.55999755859375,72.98999786376953,73.98999786376953
521,521,521,2021-03-02,75.56999969482422,72.5199966430664,73.04000091552734
522,522,522,2021-03-03,74.08000183105469,73.62999725341797,73.97000122070312
523,523,523,2021-03-04,70.37000274658203,76.05000305175781,75.16999816894531
524,524,524,2021-03-05,70.66999816894531,73.63999938964844,72.4800033569336
525,525,525,2021-03-08,69.54000091552734,74.13999938964844,72.5
526,526,526,2021-03-09,70.37000274658203,77.55999755859375,72.98999786376953
527,527,527,2021-03-10,70.87000274658203,75.56999969482422,72.5199966430664
528,528,528,2021-03-11,74.2300033569336,74.08000183105469,73.62999725341797
529,529,529,2021-03-12,73.87000274658203,70.37000274658203,76.05000305175781
530,530,530,2021-03-15,75.4800033569336,70.66999816894531,73.63999938964844
531,531,531,2021-03-16,75.69999694824219,69.54000091552734,74.13999938964844
532,532,532,2021-03-17,76.69000244140625,70.37000274658203,77.55999755859375
533,533,533,2021-03-18,74.62000274658203,70.87000274658203,75.56999969482422
534,534,534,2021-03-19,74.68000030517578,74.2300033569336,74.08000183105469
535,535,535,2021-03-22,75.18000030517578,73.87000274658203,70.37000274658203
536,536,536,2021-03-23,71.19000244140625,75.4800033569336,70.66999816894531
537,537,537,2021-03-24,70.93000030517578,75.69999694824219,69.54000091552734
538,538,538,2021-03-25,72.29000091552734,76.69000244140625,70.37000274658203
539,539,539,2021-03-26,74.69999694824219,74.62000274658203,70.87000274658203
540,540,540,2021-03-29,75.27999877929688,74.68000030517578,74.2300033569336
541,541,541,2021-03-30,76.04000091552734,75.18000030517578,73.87000274658203
542,542,542,2021-03-31,77.79000091552734,71.19000244140625,75.4800033569336
543,543,543,2021-04-01,80.73999786376953,70.93000030517578,75.69999694824219
544,544,544,2021-04-05,83.73999786376953,72.29000091552734,76.69000244140625
545,545,545,2021-04-06,82.91999816894531,74.69999694824219,74.62000274658203
546,546,546,2021-04-07,79.73999786376953,75.27999877929688,74.68000030517578
547,547,547,2021-04-08,80.4000015258789,76.04000091552734,75.18000030517578
548,548,548,2021-04-09,80.4000015258789,77.79000091552734,71.19000244140625
549,549,549,2021-04-12,81.30000305175781,80.73999786376953,70.93000030517578
550,550,550,2021-04-13,81.63999938964844,83.73999786376953,72.29000091552734
551,551,551,2021-04-14,81.13999938964844,82.91999816894531,74.69999694824219
552,552,552,2021-04-15,82.05000305175781,79.73999786376953,75.27999877929688
553,553,553,2021-04-16,81.97000122070312,80.4000015258789,76.04000091552734
554,554,554,2021-04-19,80.97000122070312,80.4000015258789,77.79000091552734
555,555,555,2021-04-20,79.41999816894531,81.30000305175781,80.73999786376953
556,556,556,2021-04-21,81.0,81.63999938964844,83.73999786376953
557,557,557,2021-04-22,81.33999633789062,81.13999938964844,82.91999816894531
558,558,558,2021-04-23,82.54000091552734,82.05000305175781,79.73999786376953
559,559,559,2021-04-26,84.12000274658203,81.97000122070312,80.4000015258789
560,560,560,2021-04-27,84.05999755859375,80.97000122070312,80.4000015258789
561,561,561,2021-04-28,83.45999908447266,79.41999816894531,81.30000305175781
562,562,562,2021-04-29,83.66000366210938,81.0,81.63999938964844
563,563,563,2021-04-30,82.0,81.33999633789062,81.13999938964844
564,564,564,2021-05-03,81.19999694824219,82.54000091552734,82.05000305175781
565,565,565,2021-05-04,79.93000030517578,84.12000274658203,81.97000122070312
566,566,566,2021-05-05,81.11000061035156,84.05999755859375,80.97000122070312
567,567,567,2021-05-06,75.91999816894531,83.45999908447266,79.41999816894531
568,568,568,2021-05-07,79.33000183105469,83.66000366210938,81.0
569,569,569,2021-05-10,77.73999786376953,82.0,81.33999633789062
570,570,570,2021-05-11,76.47000122070312,81.19999694824219,82.54000091552734
571,571,571,2021-05-12,73.83999633789062,79.93000030517578,84.12000274658203
572,572,572,2021-05-13,74.29000091552734,81.11000061035156,84.05999755859375
573,573,573,2021-05-14,76.30999755859375,75.91999816894531,83.45999908447266
574,574,574,2021-05-17,76.2300033569336,79.33000183105469,83.66000366210938
575,575,575,2021-05-18,75.45999908447266,77.73999786376953,82.0
576,576,576,2021-05-19,74.7699966430664,76.47000122070312,81.19999694824219
577,577,577,2021-05-20,76.76000213623047,73.83999633789062,79.93000030517578
578,578,578,2021-05-21,76.72000122070312,74.29000091552734,81.11000061035156
579,579,579,2021-05-24,77.94000244140625,76.30999755859375,75.91999816894531
580,580,580,2021-05-25,78.29000091552734,76.2300033569336,79.33000183105469
581,581,581,2021-05-26,78.16000366210938,75.45999908447266,77.73999786376953
582,582,582,2021-05-27,78.11000061035156,74.7699966430664,76.47000122070312
583,583,583,2021-05-28,77.79000091552734,76.76000213623047,73.83999633789062
584,584,584,2021-06-01,78.43000030517578,76.72000122070312,74.29000091552734
585,585,585,2021-06-02,78.43000030517578,77.94000244140625,76.30999755859375
586,586,586,2021-06-03,77.8499984741211,78.29000091552734,76.2300033569336
587,587,587,2021-06-04,79.81999969482422,78.16000366210938,75.45999908447266
588,588,588,2021-06-07,78.22000122070312,78.11000061035156,74.7699966430664
589,589,589,2021-06-08,78.37999725341797,77.79000091552734,76.76000213623047
590,590,590,2021-06-09,78.16000366210938,78.43000030517578,76.72000122070312
591,591,591,2021-06-10,78.76000213623047,78.43000030517578,77.94000244140625
592,592,592,2021-06-11,78.61000061035156,77.8499984741211,78.29000091552734
593,593,593,2021-06-14,78.79000091552734,79.81999969482422,78.16000366210938
594,594,594,2021-06-15,78.19000244140625,78.22000122070312,78.11000061035156
595,595,595,2021-06-16,78.2699966430664,78.37999725341797,77.79000091552734
596,596,596,2021-06-17,78.19999694824219,78.16000366210938,78.43000030517578
597,597,597,2021-06-18,77.87000274658203,78.76000213623047,78.43000030517578
598,598,598,2021-06-21,78.95999908447266,78.61000061035156,77.8499984741211
599,599,599,2021-06-22,79.4000015258789,78.79000091552734,79.81999969482422
600,600,600,2021-06-23,79.23999786376953,78.19000244140625,78.22000122070312
601,601,601,2021-06-24,80.48999786376953,78.2699966430664,78.37999725341797
602,602,602,2021-06-25,81.05000305175781,78.19999694824219,78.16000366210938
603,603,603,2021-06-28,81.66000366210938,77.87000274658203,78.76000213623047
604,604,604,2021-06-29,82.7300033569336,78.95999908447266,78.61000061035156
605,605,605,2021-06-30,81.83000183105469,79.4000015258789,78.79000091552734
606,606,606,2021-07-01,82.44999694824219,79.23999786376953,78.19000244140625
607,607,607,2021-07-02,82.56999969482422,80.48999786376953,78.2699966430664
608,608,608,2021-07-06,82.7300033569336,81.05000305175781,78.19999694824219
609,609,609,2021-07-07,82.91000366210938,81.66000366210938,77.87000274658203
610,610,610,2021-07-08,81.48999786376953,82.7300033569336,78.95999908447266
611,611,611,2021-07-09,83.26000213623047,81.83000183105469,79.4000015258789
612,612,612,2021-07-12,84.05000305175781,82.44999694824219,79.23999786376953
613,613,613,2021-07-13,82.66000366210938,82.56999969482422,80.48999786376953
614,614,614,2021-07-14,82.4000015258789,82.7300033569336,81.05000305175781
615,615,615,2021-07-15,80.94000244140625,82.91000366210938,81.66000366210938
616,616,616,2021-07-16,79.22000122070312,81.48999786376953,82.7300033569336
617,617,617,2021-07-19,78.70999908447266,83.26000213623047,81.83000183105469
618,618,618,2021-07-20,80.69000244140625,84.05000305175781,82.44999694824219
619,619,619,2021-07-21,82.44000244140625,82.66000366210938,82.56999969482422
620,620,620,2021-07-22,82.33000183105469,82.4000015258789,82.7300033569336
621,621,621,2021-07-23,83.44999694824219,80.94000244140625,82.91000366210938
622,622,622,2021-07-26,83.2300033569336,79.22000122070312,81.48999786376953
623,623,623,2021-07-27,82.48999786376953,78.70999908447266,83.26000213623047
624,624,624,2021-07-28,84.12000274658203,80.69000244140625,84.05000305175781
625,625,625,2021-07-29,85.48999786376953,82.44000244140625,82.66000366210938
626,626,626,2021-07-30,85.5,82.33000183105469,82.4000015258789
627,627,627,2021-08-02,85.30999755859375,83.44999694824219,80.94000244140625
628,628,628,2021-08-03,85.80999755859375,83.2300033569336,79.22000122070312
629,629,629,2021-08-04,86.7300033569336,82.48999786376953,78.70999908447266
630,630,630,2021-08-05,89.41999816894531,84.12000274658203,80.69000244140625
631,631,631,2021-08-06,89.36000061035156,85.48999786376953,82.44000244140625
632,632,632,2021-08-09,89.18000030517578,85.5,82.33000183105469
633,633,633,2021-08-10,88.98999786376953,85.30999755859375,83.44999694824219
634,634,634,2021-08-11,89.08999633789062,85.80999755859375,83.2300033569336
635,635,635,2021-08-12,88.61000061035156,86.7300033569336,82.48999786376953
636,636,636,2021-08-13,88.9000015258789,89.41999816894531,84.12000274658203
637,637,637,2021-08-16,90.08000183105467,89.36000061035156,85.48999786376953
638,638,638,2021-08-17,88.5999984741211,89.18000030517578,85.5
639,639,639,2021-08-18,88.79000091552734,88.98999786376953,85.30999755859375
640,640,640,2021-08-19,88.93000030517578,89.08999633789062,85.80999755859375
641,641,641,2021-08-20,90.58999633789062,88.61000061035156,86.7300033569336
642,642,642,2021-08-23,92.08999633789062,88.9000015258789,89.41999816894531
643,643,643,2021-08-24,92.66000366210938,90.08000183105467,89.36000061035156
644,644,644,2021-08-25,94.20999908447266,88.5999984741211,89.18000030517578
645,645,645,2021-08-26,94.36000061035156,88.79000091552734,88.98999786376953
646,646,646,2021-08-27,95.70999908447266,88.93000030517578,89.08999633789062
647,647,647,2021-08-30,95.72000122070312,90.58999633789062,88.61000061035156
648,648,648,2021-08-31,94.22000122070312,92.08999633789062,88.9000015258789
649,649,649,2021-09-01,93.75,92.66000366210938,90.08000183105467
650,650,650,2021-09-02,94.36000061035156,94.20999908447266,88.5999984741211
651,651,651,2021-09-03,94.86000061035156,94.36000061035156,88.79000091552734
652,652,652,2021-09-07,94.58000183105467,95.70999908447266,88.93000030517578
653,653,653,2021-09-08,93.9000015258789,95.72000122070312,90.58999633789062
654,654,654,2021-09-09,93.6500015258789,94.22000122070312,92.08999633789062
655,655,655,2021-09-10,93.87999725341795,93.75,92.66000366210938
656,656,656,2021-09-13,91.80999755859376,94.36000061035156,94.20999908447266
657,657,657,2021-09-14,91.30999755859376,94.86000061035156,94.36000061035156
658,658,658,2021-09-15,91.9000015258789,94.58000183105467,95.70999908447266
659,659,659,2021-09-16,91.9499969482422,93.9000015258789,95.72000122070312
660,660,660,2021-09-17,90.58999633789062,93.6500015258789,94.22000122070312
661,661,661,2021-09-20,89.11000061035156,93.87999725341795,93.75
662,662,662,2021-09-21,88.97000122070312,91.80999755859376,94.36000061035156
663,663,663,2021-09-22,90.54000091552734,91.30999755859376,94.86000061035156
664,664,664,2021-09-23,89.58999633789062,91.9000015258789,94.58000183105467
665,665,665,2021-09-24,87.69999694824219,91.9499969482422,93.9000015258789
666,666,666,2021-09-27,86.62999725341797,90.58999633789062,93.6500015258789
667,667,667,2021-09-28,84.36000061035156,89.11000061035156,93.87999725341795
668,668,668,2021-09-29,84.30999755859375,88.97000122070312,91.80999755859376
669,669,669,2021-09-30,82.25,90.54000091552734,91.30999755859376
670,670,670,2021-10-01,84.13999938964844,89.58999633789062,91.9000015258789
671,671,671,2021-10-04,81.37000274658203,87.69999694824219,91.9499969482422
672,672,672,2021-10-05,82.30999755859375,86.62999725341797,90.58999633789062
673,673,673,2021-10-06,81.86000061035156,84.36000061035156,89.11000061035156
674,674,674,2021-10-07,82.9000015258789,84.30999755859375,88.97000122070312
675,675,675,2021-10-08,81.93000030517578,82.25,90.54000091552734
676,676,676,2021-10-11,80.37999725341797,84.13999938964844,89.58999633789062
677,677,677,2021-10-12,80.68000030517578,81.37000274658203,87.69999694824219
678,678,678,2021-10-13,81.08999633789062,82.30999755859375,86.62999725341797
679,679,679,2021-10-14,83.62000274658203,81.86000061035156,84.36000061035156
680,680,680,2021-10-15,84.93000030517578,82.9000015258789,84.30999755859375
681,681,681,2021-10-18,85.19999694824219,81.93000030517578,82.25
682,682,682,2021-10-19,87.04000091552734,80.37999725341797,84.13999938964844
683,683,683,2021-10-20,86.51000213623047,80.68000030517578,81.37000274658203
684,684,684,2021-10-21,87.69000244140625,81.08999633789062,82.30999755859375
685,685,685,2021-10-22,87.12000274658203,83.62000274658203,81.86000061035156
686,686,686,2021-10-25,86.94999694824219,84.93000030517578,82.9000015258789
687,687,687,2021-10-26,86.41000366210938,85.19999694824219,81.93000030517578
688,688,688,2021-10-27,85.7300033569336,87.04000091552734,80.37999725341797
689,689,689,2021-10-28,87.69999694824219,86.51000213623047,80.68000030517578
690,690,690,2021-10-29,87.37000274658203,87.69000244140625,81.08999633789062
691,691,691,2021-11-01,87.25,87.12000274658203,83.62000274658203
692,692,692,2021-11-02,88.43000030517578,86.94999694824219,84.93000030517578
693,693,693,2021-11-03,88.12999725341797,86.41000366210938,85.19999694824219
694,694,694,2021-11-04,86.61000061035156,85.7300033569336,87.04000091552734
695,695,695,2021-11-05,86.37999725341797,87.69999694824219,86.51000213623047
696,696,696,2021-11-08,89.16999816894531,87.37000274658203,87.69000244140625
697,697,697,2021-11-09,88.4000015258789,87.25,87.12000274658203
698,698,698,2021-11-10,85.45999908447266,88.43000030517578,86.94999694824219
699,699,699,2021-11-11,85.44999694824219,88.12999725341797,86.41000366210938
700,700,700,2021-11-12,86.69000244140625,86.61000061035156,85.7300033569336
701,701,701,2021-11-15,87.30999755859375,86.37999725341797,87.69999694824219
702,702,702,2021-11-16,89.27999877929688,89.16999816894531,87.37000274658203
703,703,703,2021-11-17,88.6500015258789,88.4000015258789,87.25
704,704,704,2021-11-18,87.80000305175781,85.45999908447266,88.43000030517578
705,705,705,2021-11-19,88.6500015258789,85.44999694824219,88.12999725341797
706,706,706,2021-11-22,86.91999816894531,86.69000244140625,86.61000061035156
707,707,707,2021-11-23,85.83000183105469,87.30999755859375,86.37999725341797
708,708,708,2021-11-24,86.2300033569336,89.27999877929688,89.16999816894531
709,709,709,2021-11-26,83.41000366210938,88.6500015258789,88.4000015258789
710,710,710,2021-11-29,86.52999877929688,87.80000305175781,85.45999908447266
711,711,711,2021-11-30,85.87000274658203,88.6500015258789,85.44999694824219
712,712,712,2021-12-01,84.01000213623047,86.91999816894531,86.69000244140625
713,713,713,2021-12-02,86.29000091552734,85.83000183105469,87.30999755859375
714,714,714,2021-12-03,83.7699966430664,86.2300033569336,89.27999877929688
715,715,715,2021-12-06,83.5,83.41000366210938,88.6500015258789
716,716,716,2021-12-07,87.5999984741211,86.52999877929688,87.80000305175781
717,717,717,2021-12-08,88.37000274658203,85.87000274658203,88.6500015258789
718,718,718,2021-12-09,86.91000366210938,84.01000213623047,86.91999816894531
719,719,719,2021-12-10,86.08999633789062,86.29000091552734,85.83000183105469
720,720,720,2021-12-13,86.06999969482422,83.7699966430664,86.2300033569336
721,721,721,2021-12-14,83.87000274658203,83.5,83.41000366210938
722,722,722,2021-12-15,87.18000030517578,87.5999984741211,86.52999877929688
723,723,723,2021-12-16,84.7699966430664,88.37000274658203,85.87000274658203
724,724,724,2021-12-17,85.43000030517578,86.91000366210938,84.01000213623047
725,725,725,2021-12-20,83.69000244140625,86.08999633789062,86.29000091552734
726,726,726,2021-12-21,86.33999633789062,86.06999969482422,83.7699966430664
727,727,727,2021-12-22,85.87999725341797,83.87000274658203,83.5
728,728,728,2021-12-23,86.11000061035156,87.18000030517578,87.5999984741211
729,729,729,2021-12-27,88.6500015258789,84.7699966430664,88.37000274658203
730,730,730,2021-12-28,87.7300033569336,85.43000030517578,86.91000366210938
731,731,731,2021-12-29,87.4000015258789,83.69000244140625,86.08999633789062
732,732,732,2021-12-30,87.5,86.33999633789062,86.06999969482422
733,733,733,2021-12-31,87.19000244140625,85.87999725341797,83.87000274658203
734,734,734,2022-01-03,86.68000030517578,86.11000061035156,87.18000030517578
735,735,735,2022-01-04,85.11000061035156,88.6500015258789,84.7699966430664
736,736,736,2022-01-05,81.61000061035156,87.7300033569336,85.43000030517578
737,737,737,2022-01-06,82.02999877929688,87.4000015258789,83.69000244140625
738,738,738,2022-01-07,79.13999938964844,87.5,86.33999633789062
739,739,739,2022-01-10,78.7699966430664,87.19000244140625,85.87999725341797
740,740,740,2022-01-11,79.48999786376953,86.68000030517578,86.11000061035156
741,741,741,2022-01-12,79.16000366210938,85.11000061035156,88.6500015258789
742,742,742,2022-01-13,75.94000244140625,81.61000061035156,87.7300033569336
743,743,743,2022-01-14,75.91999816894531,82.02999877929688,87.4000015258789
744,744,744,2022-01-18,74.77999877929688,79.13999938964844,87.5
745,745,745,2022-01-19,73.94000244140625,78.7699966430664,87.19000244140625
746,746,746,2022-01-20,72.66000366210938,79.48999786376953,86.68000030517578
747,747,747,2022-01-21,70.62000274658203,79.16000366210938,85.11000061035156
748,748,748,2022-01-24,72.5199966430664,75.94000244140625,81.61000061035156
749,749,749,2022-01-25,70.37000274658203,75.91999816894531,82.02999877929688
750,750,750,2022-01-26,68.41999816894531,74.77999877929688,79.13999938964844
751,751,751,2022-01-27,67.12999725341797,73.94000244140625,78.7699966430664
752,752,752,2022-01-28,70.26000213623047,72.66000366210938,79.48999786376953
753,753,753,2022-01-31,72.16000366210938,70.62000274658203,79.16000366210938
754,754,754,2022-02-01,72.9800033569336,72.5199966430664,75.94000244140625
755,755,755,2022-02-02,72.9000015258789,70.37000274658203,75.91999816894531
756,756,756,2022-02-03,70.73999786376953,68.41999816894531,74.77999877929688
757,757,757,2022-02-04,70.47000122070312,67.12999725341797,73.94000244140625
758,758,758,2022-02-07,70.4000015258789,70.26000213623047,72.66000366210938
759,759,759,2022-02-08,71.5999984741211,72.16000366210938,70.62000274658203
760,760,760,2022-02-09,71.44999694824219,72.9800033569336,72.5199966430664
761,761,761,2022-02-10,68.52999877929688,72.9000015258789,70.37000274658203
762,762,762,2022-02-11,66.41999816894531,70.73999786376953,68.41999816894531
763,763,763,2022-02-14,65.8499984741211,70.47000122070312,67.12999725341797
