,Unnamed: 0,Date,VRSK
737,737,2022-01-06,209.8856658935547
738,738,2022-01-07,203.94448852539065
739,739,2022-01-10,203.9740753173828
740,740,2022-01-11,205.94786071777344
741,741,2022-01-12,204.67477416992188
742,742,2022-01-13,200.45083618164065
743,743,2022-01-14,195.5557403564453
744,744,2022-01-18,195.85183715820312
745,745,2022-01-19,197.24337768554688
746,746,2022-01-20,195.43734741210935
747,747,2022-01-21,193.522705078125
748,748,2022-01-24,194.79586791992188
749,749,2022-01-25,188.114501953125
750,750,2022-01-26,185.30178833007807
751,751,2022-01-27,185.8347320556641
752,752,2022-01-28,190.7593994140625
753,753,2022-01-31,193.5622100830078
754,754,2022-02-01,193.99644470214844
755,755,2022-02-02,197.49009704589844
756,756,2022-02-03,194.3616180419922
757,757,2022-02-04,195.16099548339844
758,758,2022-02-07,194.45040893554688
759,759,2022-02-08,195.59523010253903
760,760,2022-02-09,196.4538726806641
761,761,2022-02-10,192.1410675048828
762,762,2022-02-11,190.3843536376953
763,763,2022-02-14,189.2987823486328
764,764,2022-02-15,191.7265625
765,765,2022-02-16,191.5292053222656
766,766,2022-02-17,187.80853271484372
767,767,2022-02-18,186.82164001464844
768,768,2022-02-22,183.9990692138672
769,769,2022-02-23,175.29452514648438
770,770,2022-02-24,176.87359619140625
771,771,2022-02-25,177.1894073486328
772,772,2022-02-28,175.0182342529297
773,773,2022-03-01,177.0117645263672
774,774,2022-03-02,179.35072326660156
775,775,2022-03-03,180.28829956054688
776,776,2022-03-04,185.2425842285156
777,777,2022-03-07,185.04519653320312
778,778,2022-03-08,182.60752868652344
779,779,2022-03-09,184.81822204589844
780,780,2022-03-10,182.42002868652344
781,781,2022-03-11,179.65670776367188
782,782,2022-03-14,183.82855224609372
783,783,2022-03-15,188.7319183349609
784,784,2022-03-16,193.2003631591797
785,785,2022-03-17,200.1007537841797
786,786,2022-03-18,205.8642578125
787,787,2022-03-21,207.92051696777344
788,788,2022-03-22,208.74102783203125
789,789,2022-03-23,205.2809600830078
790,790,2022-03-24,205.8642578125
791,791,2022-03-25,205.62696838378903
792,792,2022-03-28,209.1859130859375
793,793,2022-03-29,212.3493804931641
794,794,2022-03-30,214.49464416503903
795,795,2022-03-31,212.1813507080078
796,796,2022-04-01,211.67713928222656
797,797,2022-04-04,214.5341644287109
798,798,2022-04-05,216.90679931640625
799,799,2022-04-06,217.7372131347656
800,800,2022-04-07,217.7075653076172
801,801,2022-04-08,217.0155487060547
802,802,2022-04-11,213.9805603027344
803,803,2022-04-12,212.19122314453125
804,804,2022-04-13,211.6672515869141
805,805,2022-04-14,210.8665313720703
806,806,2022-04-18,208.80035400390625
807,807,2022-04-19,212.8733367919922
808,808,2022-04-20,214.91970825195312
809,809,2022-04-21,212.9919586181641
810,810,2022-04-22,208.1973419189453
811,811,2022-04-25,211.4102325439453
812,812,2022-04-26,205.8642578125
813,813,2022-04-27,206.04217529296875
814,814,2022-04-28,210.26345825195312
815,815,2022-04-29,201.7220458984375
816,816,2022-05-02,199.8832550048828
817,817,2022-05-03,197.8368682861328
818,818,2022-05-04,191.3220672607422
819,819,2022-05-05,185.77606201171875
820,820,2022-05-06,183.30455017089844
821,821,2022-05-09,175.949462890625
822,822,2022-05-10,176.8292999267578
823,823,2022-05-11,172.41030883789062
824,824,2022-05-12,171.6787567138672
825,825,2022-05-13,174.1996612548828
826,826,2022-05-16,170.02780151367188
827,827,2022-05-17,172.578369140625
828,828,2022-05-18,164.59054565429688
829,829,2022-05-19,166.30081176757812
830,830,2022-05-20,166.96316528320312
831,831,2022-05-23,168.97000122070312
832,832,2022-05-24,168.9897918701172
833,833,2022-05-25,168.77227783203125
834,834,2022-05-26,171.72817993164062
835,835,2022-05-27,176.61180114746094
836,836,2022-05-31,172.92437744140625
837,837,2022-06-01,169.27645874023438
838,838,2022-06-02,173.99205017089844
839,839,2022-06-03,171.6787567138672
840,840,2022-06-06,172.35098266601562
841,841,2022-06-07,173.44833374023438
842,842,2022-06-08,168.4065399169922
843,843,2022-06-09,164.88711547851562
844,844,2022-06-10,162.2278289794922
845,845,2022-06-13,159.82554626464844
846,846,2022-06-14,156.72531127929688
847,847,2022-06-15,158.66665649414062
848,848,2022-06-16,157.0719757080078
849,849,2022-06-17,160.28115844726562
850,850,2022-06-21,163.55970764160156
851,851,2022-06-22,164.70863342285156
852,852,2022-06-23,169.3441619873047
853,853,2022-06-24,171.34495544433594
854,854,2022-06-27,172.4444122314453
855,855,2022-06-28,167.33346557617188
856,856,2022-06-29,169.69082641601562
857,857,2022-06-30,171.44400024414062
858,858,2022-07-01,173.6329803466797
859,859,2022-07-05,173.75184631347656
860,860,2022-07-06,176.42616271972656
861,861,2022-07-07,176.33702087402344
862,862,2022-07-08,176.37664794921875
863,863,2022-07-11,176.14881896972656
864,864,2022-07-12,172.42457580566406
865,865,2022-07-13,173.04859924316406
866,866,2022-07-14,174.25697326660156
867,867,2022-07-15,177.12940979003906
868,868,2022-07-18,173.83106994628906
869,869,2022-07-19,178.2882843017578
870,870,2022-07-20,180.14048767089844
871,871,2022-07-21,182.9534912109375
872,872,2022-07-22,183.0228271484375
873,873,2022-07-25,181.0319366455078
874,874,2022-07-26,181.2696685791016
875,875,2022-07-27,182.77520751953125
876,876,2022-07-28,186.7173614501953
877,877,2022-07-29,188.4407958984375
878,878,2022-08-01,187.22251892089844
879,879,2022-08-02,187.1828765869141
880,880,2022-08-03,195.5030059814453
881,881,2022-08-04,197.38494873046875
882,882,2022-08-05,196.49349975585935
883,883,2022-08-08,197.1372985839844
884,884,2022-08-09,196.869873046875
885,885,2022-08-10,200.2276306152344
886,886,2022-08-11,198.9895172119141
887,887,2022-08-12,200.9407958984375
888,888,2022-08-15,203.71417236328125
889,889,2022-08-16,202.5453948974609
890,890,2022-08-17,201.62423706054688
891,891,2022-08-18,201.9907073974609
892,892,2022-08-19,198.6626739501953
893,893,2022-08-22,196.34494018554688
894,894,2022-08-23,192.61077880859372
895,895,2022-08-24,192.8286895751953
896,896,2022-08-25,193.4526824951172
897,897,2022-08-26,188.084228515625
898,898,2022-08-29,187.7276611328125
899,899,2022-08-30,186.06362915039065
900,900,2022-08-31,185.38018798828125
901,901,2022-09-01,187.1036529541016
902,902,2022-09-02,183.01292419433597
903,903,2022-09-06,184.91465759277344
904,904,2022-09-07,189.5699615478516
905,905,2022-09-08,189.28273010253903
906,906,2022-09-09,190.2137756347656
907,907,2022-09-12,190.99624633789065
908,908,2022-09-13,184.4788360595703
909,909,2022-09-14,184.44906616210935
910,910,2022-09-15,182.53424072265625
911,911,2022-09-16,182.980712890625
912,912,2022-09-19,182.8021240234375
913,913,2022-09-20,180.8972320556641
914,914,2022-09-21,178.89306640625
915,915,2022-09-22,173.684326171875
916,916,2022-09-23,173.82322692871094
917,917,2022-09-26,172.05723571777344
918,918,2022-09-27,169.68600463867188
919,919,2022-09-28,172.3647918701172
920,920,2022-09-29,172.1862030029297
921,921,2022-09-30,169.18992614746094
922,922,2022-10-03,172.98983764648438
923,923,2022-10-04,178.27796936035156
924,924,2022-10-05,178.51605224609375
925,925,2022-10-06,174.30938720703125
926,926,2022-10-07,169.21969604492188
927,927,2022-10-10,168.33670043945312
928,928,2022-10-11,168.16802978515625
929,929,2022-10-12,166.77903747558594
930,930,2022-10-13,168.40615844726562
931,931,2022-10-14,165.5289306640625
932,932,2022-10-17,170.09278869628906
933,933,2022-10-18,172.49375915527344
934,934,2022-10-19,168.0291290283203
935,935,2022-10-20,164.3879852294922
936,936,2022-10-21,165.67774963378906
937,937,2022-10-24,168.12835693359375
938,938,2022-10-25,172.45408630371094
939,939,2022-10-26,172.1564483642578
940,940,2022-10-27,175.0237274169922
941,941,2022-10-28,179.69671630859375
942,942,2022-10-31,181.39329528808597
943,943,2022-11-01,180.04397583007812
944,944,2022-11-02,167.99937438964844
945,945,2022-11-03,164.0704803466797
946,946,2022-11-04,165.21145629882812
947,947,2022-11-07,167.16595458984375
948,948,2022-11-08,169.25938415527344
949,949,2022-11-09,168.53512573242188
950,950,2022-11-10,179.68679809570312
951,951,2022-11-11,176.86911010742188
952,952,2022-11-14,172.61282348632812
953,953,2022-11-15,175.6090850830078
954,954,2022-11-16,173.138671875
955,955,2022-11-17,168.89227294921875
956,956,2022-11-18,172.17626953125
957,957,2022-11-21,178.53591918945312
958,958,2022-11-22,177.24612426757812
959,959,2022-11-23,178.63511657714844
960,960,2022-11-25,181.43296813964844
961,961,2022-11-28,176.1448516845703
962,962,2022-11-29,175.5396270751953
963,963,2022-11-30,182.266357421875
964,964,2022-12-01,184.67727661132807
965,965,2022-12-02,183.9827880859375
966,966,2022-12-05,181.7107696533203
967,967,2022-12-06,180.60948181152344
968,968,2022-12-07,181.52227783203125
969,969,2022-12-08,180.74838256835935
970,970,2022-12-09,181.07579040527344
971,971,2022-12-12,180.47059631347656
972,972,2022-12-13,183.2485809326172
973,973,2022-12-14,181.83737182617188
974,974,2022-12-15,175.50682067871094
975,975,2022-12-16,173.9365997314453
976,976,2022-12-19,172.14772033691406
977,977,2022-12-20,171.12411499023438
978,978,2022-12-21,175.02976989746094
979,979,2022-12-22,173.39991760253906
980,980,2022-12-23,174.52291870117188
981,981,2022-12-27,174.47325134277344
982,982,2022-12-28,173.15147399902344
983,983,2022-12-29,176.957763671875
984,984,2022-12-30,175.32791137695312
985,985,2023-01-03,176.2422332763672
986,986,2023-01-04,179.1342010498047
987,987,2023-01-05,176.54037475585938
988,988,2023-01-06,181.7479248046875
989,989,2023-01-09,180.92306518554688
990,990,2023-01-10,182.40383911132807
991,991,2023-01-11,185.3157196044922
992,992,2023-01-12,181.82745361328125
993,993,2023-01-13,182.81130981445312
994,994,2023-01-17,180.446044921875
995,995,2023-01-18,179.57150268554688
996,996,2023-01-19,177.2062225341797
997,997,2023-01-20,180.48580932617188
998,998,2023-01-23,184.21258544921875
999,999,2023-01-24,182.21502685546875
1000,1000,2023-01-25,178.99508666992188
1001,1001,2023-01-26,179.86965942382812
1002,1002,2023-01-27,179.03482055664062
1003,1003,2023-01-30,178.29940795898438
1004,1004,2023-01-31,180.66465759277344
1005,1005,2023-02-01,183.0200042724609
1006,1006,2023-02-02,185.8623046875
1007,1007,2023-02-03,178.99508666992188
1008,1008,2023-02-06,175.83474731445312
1009,1009,2023-02-07,176.76893615722656
1010,1010,2023-02-08,176.6099395751953
1011,1011,2023-02-09,175.129150390625
1012,1012,2023-02-10,175.68569946289062
1013,1013,2023-02-13,177.96153259277344
1014,1014,2023-02-14,175.72544860839844
1015,1015,2023-02-15,176.3217315673828
1016,1016,2023-02-16,175.129150390625
1017,1017,2023-02-17,176.0335235595703
1018,1018,2023-02-21,173.608642578125
1019,1019,2023-02-22,173.41983032226562
1020,1020,2023-02-23,172.8235321044922
1021,1021,2023-02-24,170.6172637939453
1022,1022,2023-02-27,170.92535400390625
1023,1023,2023-02-28,170.05079650878906
1024,1024,2023-03-01,175.6260528564453
1025,1025,2023-03-02,180.4658966064453
1026,1026,2023-03-03,185.76292419433597
1027,1027,2023-03-06,186.53810119628903
1028,1028,2023-03-07,183.0100555419922
1029,1029,2023-03-08,183.72561645507807
1030,1030,2023-03-09,182.03614807128903
1031,1031,2023-03-10,179.02488708496094
1032,1032,2023-03-13,179.83982849121094
1033,1033,2023-03-14,180.1186065673828
1034,1034,2023-03-15,179.192626953125
1035,1035,2023-03-16,180.08872985839844
1036,1036,2023-03-17,179.2921905517578
1037,1037,2023-03-20,184.69874572753903
1038,1038,2023-03-21,185.2961578369141
1039,1039,2023-03-22,182.14979553222656
1040,1040,2023-03-23,181.0346527099609
1041,1041,2023-03-24,185.88360595703125
1042,1042,2023-03-27,184.4398651123047
1043,1043,2023-03-28,186.87928771972656
1044,1044,2023-03-29,189.42822265625
1045,1045,2023-03-30,190.1351623535156
1046,1046,2023-03-31,191.03126525878903
1047,1047,2023-04-03,190.7524871826172
1048,1048,2023-04-04,189.7667388916016
1049,1049,2023-04-05,190.6330108642578
1050,1050,2023-04-06,189.59750366210935
1051,1051,2023-04-10,189.43817138671875
1052,1052,2023-04-11,190.6230316162109
1053,1053,2023-04-12,191.3399200439453
1054,1054,2023-04-13,193.76939392089844
1055,1055,2023-04-14,191.03126525878903
1056,1056,2023-04-17,191.3399200439453
1057,1057,2023-04-18,192.3057556152344
1058,1058,2023-04-19,191.9871368408203
1059,1059,2023-04-20,193.7196044921875
1060,1060,2023-04-21,195.93997192382807
1061,1061,2023-04-24,194.95425415039065
1062,1062,2023-04-25,191.87759399414065
1063,1063,2023-04-26,189.3983612060547
1064,1064,2023-04-27,191.27023315429688
1065,1065,2023-04-28,193.27154541015625
1066,1066,2023-05-01,191.7382049560547
1067,1067,2023-05-02,188.1636962890625
1068,1068,2023-05-03,203.0889587402344
1069,1069,2023-05-04,204.8712310791016
1070,1070,2023-05-05,209.96913146972656
1071,1071,2023-05-08,209.2123870849609
1072,1072,2023-05-09,210.4868621826172
1073,1073,2023-05-10,213.54360961914065
1074,1074,2023-05-11,214.39990234375
1075,1075,2023-05-12,214.08126831054688
1076,1076,2023-05-15,214.06137084960935
1077,1077,2023-05-16,217.1678771972656
1078,1078,2023-05-17,218.1735076904297
1079,1079,2023-05-18,219.677001953125
1080,1080,2023-05-19,221.1605682373047
1081,1081,2023-05-22,217.30728149414065
1082,1082,2023-05-23,214.8280334472656
1083,1083,2023-05-24,215.7241668701172
1084,1084,2023-05-25,217.7354278564453
1085,1085,2023-05-26,216.13238525390625
1086,1086,2023-05-30,217.69558715820312
1087,1087,2023-05-31,218.1635589599609
1088,1088,2023-06-01,219.01983642578125
1089,1089,2023-06-02,220.41378784179688
1090,1090,2023-06-05,222.1662139892578
1091,1091,2023-06-06,220.3640289306641
1092,1092,2023-06-07,217.54624938964844
1093,1093,2023-06-08,218.96011352539065
1094,1094,2023-06-09,218.4124755859375
1095,1095,2023-06-12,218.1735076904297
1096,1096,2023-06-13,216.2020568847656
1097,1097,2023-06-14,219.67247009277344
1098,1098,2023-06-15,223.95065307617188
1099,1099,2023-06-16,223.9007873535156
1100,1100,2023-06-20,225.34678649902344
1101,1101,2023-06-21,226.5933380126953
1102,1102,2023-06-22,227.3811492919922
1103,1103,2023-06-23,223.73126220703125
1104,1104,2023-06-26,222.3849639892578
1105,1105,2023-06-27,224.01048278808597
1106,1106,2023-06-28,222.55450439453125
1107,1107,2023-06-29,222.65423583984372
1108,1108,2023-06-30,225.4066162109375
1109,1109,2023-07-03,221.8863525390625
1110,1110,2023-07-05,225.4265594482422
1111,1111,2023-07-06,226.3839111328125
1112,1112,2023-07-07,224.34954833984372
1113,1113,2023-07-10,226.35400390625
1114,1114,2023-07-11,226.33404541015625
1115,1115,2023-07-12,225.88528442382807
1116,1116,2023-07-13,225.9750518798828
1117,1117,2023-07-14,228.15899658203125
1118,1118,2023-07-17,229.33575439453125
1119,1119,2023-07-18,228.3484649658203
1120,1120,2023-07-19,227.5806121826172
1121,1121,2023-07-20,230.22329711914065
1122,1122,2023-07-21,233.4643402099609
1123,1123,2023-07-24,233.51419067382807
1124,1124,2023-07-25,236.2665863037109
1125,1125,2023-07-26,236.35633850097656
1126,1126,2023-07-27,230.8216552734375
1127,1127,2023-07-28,231.51971435546875
1128,1128,2023-07-31,228.30859375
1129,1129,2023-08-01,228.58782958984372
1130,1130,2023-08-02,231.77899169921875
1131,1131,2023-08-03,229.7645568847656
1132,1132,2023-08-04,229.12632751464844
1133,1133,2023-08-07,232.88592529296875
1134,1134,2023-08-08,231.88868713378903
1135,1135,2023-08-09,234.3817901611328
1136,1136,2023-08-10,232.4471435546875
1137,1137,2023-08-11,234.0227813720703
1138,1138,2023-08-14,236.4859771728516
1139,1139,2023-08-15,234.1324920654297
1140,1140,2023-08-16,234.68096923828125
1141,1141,2023-08-17,230.0437774658203
1142,1142,2023-08-18,230.30308532714844
1143,1143,2023-08-21,231.73910522460935
1144,1144,2023-08-22,231.1008758544922
1145,1145,2023-08-23,234.70091247558597
1146,1146,2023-08-24,234.0227813720703
1147,1147,2023-08-25,236.53582763671875
1148,1148,2023-08-28,237.2837677001953
1149,1149,2023-08-29,238.48046875
1150,1150,2023-08-30,241.00347900390625
1151,1151,2023-08-31,241.55197143554688
1152,1152,2023-09-01,242.1702423095703
1153,1153,2023-09-05,239.9464111328125
1154,1154,2023-09-06,242.7985076904297
1155,1155,2023-09-07,244.48385620117188
1156,1156,2023-09-08,243.7060089111328
1157,1157,2023-09-11,244.3342742919922
1158,1158,2023-09-12,243.8456268310547
1159,1159,2023-09-13,244.88275146484372
1160,1160,2023-09-14,248.1482696533203
1161,1161,2023-09-15,245.31216430664065
1162,1162,2023-09-18,245.88137817382807
1163,1163,2023-09-19,245.97125244140625
1164,1164,2023-09-20,245.99124145507807
1165,1165,2023-09-21,240.59864807128903
1166,1166,2023-09-22,241.61724853515625
1167,1167,2023-09-25,242.3562469482422
1168,1168,2023-09-26,241.0780029296875
1169,1169,2023-09-27,239.30044555664065
1170,1170,2023-09-28,240.2091827392578
1171,1171,2023-09-29,235.9151153564453
1172,1172,2023-10-02,236.02496337890625
1173,1173,2023-10-03,234.4271545410156
1174,1174,2023-10-04,239.6000213623047
1175,1175,2023-10-05,238.3018341064453
1176,1176,2023-10-06,239.63998413085935
1177,1177,2023-10-09,243.73434448242188
1178,1178,2023-10-10,244.1138153076172
1179,1179,2023-10-11,245.1723480224609
1180,1180,2023-10-12,245.64170837402344
1181,1181,2023-10-13,247.25949096679688
1182,1182,2023-10-16,242.1864776611328
1183,1183,2023-10-17,239.5800628662109
1184,1184,2023-10-18,237.80252075195312
1185,1185,2023-10-19,234.1275634765625
1186,1186,2023-10-20,234.1275634765625
1187,1187,2023-10-23,230.552490234375
1188,1188,2023-10-24,229.8235015869141
1189,1189,2023-10-25,227.81626892089844
1190,1190,2023-10-26,226.3782501220703
1191,1191,2023-10-27,223.5421600341797
1192,1192,2023-10-30,224.1812744140625
1193,1193,2023-10-31,227.0473175048828
1194,1194,2023-11-01,221.94435119628903
1195,1195,2023-11-02,229.55386352539065
1196,1196,2023-11-03,230.3028259277344
1197,1197,2023-11-06,230.49256896972656
1198,1198,2023-11-07,232.8693084716797
1199,1199,2023-11-08,235.6854248046875
1200,1200,2023-11-09,235.17613220214844
1201,1201,2023-11-10,237.602783203125
1202,1202,2023-11-13,238.18197631835935
1203,1203,2023-11-14,237.73260498046875
1204,1204,2023-11-15,237.4629669189453
1205,1205,2023-11-16,237.2233123779297
1206,1206,2023-11-17,236.7938995361328
1207,1207,2023-11-20,238.950927734375
1208,1208,2023-11-21,239.4602203369141
1209,1209,2023-11-22,239.69989013671875
1210,1210,2023-11-24,239.2105712890625
1211,1211,2023-11-27,240.66856384277344
1212,1212,2023-11-28,239.73985290527344
1213,1213,2023-11-29,237.9323272705078
1214,1214,2023-11-30,241.09796142578125
1215,1215,2023-12-01,242.39617919921875
1216,1216,2023-12-04,238.9709014892578
1217,1217,2023-12-05,238.27186584472656
1218,1218,2023-12-06,234.53700256347656
1219,1219,2023-12-07,233.42852783203125
1220,1220,2023-12-08,232.59967041015625
1221,1221,2023-12-11,239.77978515625
1222,1222,2023-12-12,242.94541931152344
1223,1223,2023-12-13,246.88998413085935
1224,1224,2023-12-14,235.42999267578125
1225,1225,2023-12-15,235.0
1226,1226,2023-12-18,237.3300018310547
1227,1227,2023-12-19,234.4600067138672
1228,1228,2023-12-20,233.47000122070312
1229,1229,2023-12-21,235.00999450683597
1230,1230,2023-12-22,236.1999969482422
1231,1231,2023-12-26,237.02999877929688
1232,1232,2023-12-27,237.22000122070312
1233,1233,2023-12-28,237.6100006103516
1234,1234,2023-12-29,238.8600006103516
1235,1235,2024-01-02,237.97999572753903
1236,1236,2024-01-03,236.6999969482422
1237,1237,2024-01-04,237.9499969482422
1238,1238,2024-01-05,233.6999969482422
1239,1239,2024-01-08,232.7100067138672
1240,1240,2024-01-09,234.72000122070312
1241,1241,2024-01-10,233.9600067138672
1242,1242,2024-01-11,234.2100067138672
1243,1243,2024-01-12,236.7700042724609
1244,1244,2024-01-16,237.02999877929688
1245,1245,2024-01-17,236.6699981689453
1246,1246,2024-01-18,237.5500030517578
1247,1247,2024-01-19,240.1199951171875
1248,1248,2024-01-22,243.4600067138672
1249,1249,2024-01-23,243.83999633789065
1250,1250,2024-01-24,244.6499938964844
1251,1251,2024-01-25,243.47999572753903
1252,1252,2024-01-26,244.1499938964844
1253,1253,2024-01-29,244.57000732421875
1254,1254,2024-01-30,246.08999633789065
1255,1255,2024-01-31,241.52999877929688
1256,1256,2024-02-01,246.6199951171875
1257,1257,2024-02-02,247.77999877929688
1258,1258,2024-02-05,242.93499755859372
