,Unnamed: 0,Date,HPE
735,735,2022-01-04,15.806584358215332
736,736,2022-01-05,15.862935066223145
737,737,2022-01-06,15.938072204589844
738,738,2022-01-07,16.08833885192871
739,739,2022-01-10,15.966245651245115
740,740,2022-01-11,16.00381851196289
741,741,2022-01-12,16.107126235961914
742,742,2022-01-13,16.426450729370117
743,743,2022-01-14,16.49219512939453
744,744,2022-01-18,16.266788482666016
745,745,2022-01-19,15.72205638885498
746,746,2022-01-20,15.656314849853516
747,747,2022-01-21,15.158543586730955
748,748,2022-01-24,15.120975494384766
749,749,2022-01-25,14.923747062683104
750,750,2022-01-26,14.876785278320312
751,751,2022-01-27,14.848610877990724
752,752,2022-01-28,15.149150848388672
753,753,2022-01-31,15.336989402770996
754,754,2022-02-01,15.787802696228027
755,755,2022-02-02,15.994425773620604
756,756,2022-02-03,15.82536792755127
757,757,2022-02-04,15.815975189208984
758,758,2022-02-07,15.900505065917969
759,759,2022-02-08,16.060169219970703
760,760,2022-02-09,16.248003005981445
761,761,2022-02-10,16.29496192932129
762,762,2022-02-11,16.154085159301758
763,763,2022-02-14,15.844152450561523
764,764,2022-02-15,16.323139190673828
765,765,2022-02-16,16.56732749938965
766,766,2022-02-17,16.191650390625
767,767,2022-02-18,16.276180267333984
768,768,2022-02-22,15.909894943237305
769,769,2022-02-23,15.609355926513672
770,770,2022-02-24,15.261855125427246
771,771,2022-02-25,15.0458402633667
772,772,2022-02-28,14.95192050933838
773,773,2022-03-01,14.472933769226074
774,774,2022-03-02,15.95685863494873
775,775,2022-03-03,15.731451988220217
776,776,2022-03-04,15.421518325805664
777,777,2022-03-07,14.811042785644531
778,778,2022-03-08,15.11158561706543
779,779,2022-03-09,15.374556541442873
780,780,2022-03-10,15.478632926940918
781,781,2022-03-11,15.65839385986328
782,782,2022-03-14,15.44078540802002
783,783,2022-03-15,15.639474868774414
784,784,2022-03-16,15.857080459594728
785,785,2022-03-17,15.81923484802246
786,786,2022-03-18,16.121999740600586
787,787,2022-03-21,16.131458282470703
788,788,2022-03-22,16.2071475982666
789,789,2022-03-23,16.055768966674805
790,790,2022-03-24,16.131458282470703
791,791,2022-03-25,16.595060348510742
792,792,2022-03-28,16.44367790222168
793,793,2022-03-29,16.613983154296875
794,794,2022-03-30,16.34906768798828
795,795,2022-03-31,15.809775352478027
796,796,2022-04-01,15.41240406036377
797,797,2022-04-04,15.44078540802002
798,798,2022-04-05,14.948800086975098
799,799,2022-04-06,14.73119068145752
800,800,2022-04-07,15.138026237487791
801,801,2022-04-08,15.232638359069824
802,802,2022-04-11,14.95826244354248
803,803,2022-04-12,14.57981014251709
804,804,2022-04-13,14.646039009094238
805,805,2022-04-14,14.551426887512209
806,806,2022-04-18,14.8636474609375
807,807,2022-04-19,15.24209976196289
808,808,2022-04-20,15.630010604858398
809,809,2022-04-21,15.44078540802002
810,810,2022-04-22,14.901494026184082
811,811,2022-04-25,14.750113487243652
812,812,2022-04-26,14.44735336303711
813,813,2022-04-27,14.551426887512209
814,814,2022-04-28,14.85418701171875
815,815,2022-04-29,14.57981014251709
816,816,2022-05-02,14.551426887512209
817,817,2022-05-03,14.655500411987305
818,818,2022-05-04,15.223177909851074
819,819,2022-05-05,15.09071922302246
820,820,2022-05-06,14.844725608825684
821,821,2022-05-09,14.986645698547363
822,822,2022-05-10,15.346172332763672
823,823,2022-05-11,14.740653038024902
824,824,2022-05-12,14.778498649597168
825,825,2022-05-13,15.09071922302246
826,826,2022-05-16,15.109642028808594
827,827,2022-05-17,15.84762191772461
828,828,2022-05-18,14.910955429077148
829,829,2022-05-19,14.229743957519531
830,830,2022-05-20,13.3971529006958
831,831,2022-05-23,13.728297233581545
832,832,2022-05-24,13.77560329437256
833,833,2022-05-25,14.1067476272583
834,834,2022-05-26,14.277050018310549
835,835,2022-05-27,14.939337730407717
836,836,2022-05-31,14.759573936462402
837,837,2022-06-01,14.929877281188965
838,838,2022-06-02,14.154053688049316
839,839,2022-06-03,14.267589569091797
840,840,2022-06-06,14.400046348571776
841,841,2022-06-07,14.51358127593994
842,842,2022-06-08,14.163515090942385
843,843,2022-06-09,13.889138221740724
844,844,2022-06-10,13.57434368133545
845,845,2022-06-13,13.068763732910156
846,846,2022-06-14,13.040146827697754
847,847,2022-06-15,13.421713829040527
848,848,2022-06-16,12.73488998413086
849,849,2022-06-17,12.801664352416992
850,850,2022-06-21,13.25954818725586
851,851,2022-06-22,13.097379684448242
852,852,2022-06-23,12.992449760437012
853,853,2022-06-24,13.412176132202148
854,854,2022-06-27,13.478951454162598
855,855,2022-06-28,13.116459846496582
856,856,2022-06-29,12.744428634643556
857,857,2022-06-30,12.649035453796388
858,858,2022-07-01,12.362858772277832
859,859,2022-07-05,12.238849639892578
860,860,2022-07-06,12.181614875793455
861,861,2022-07-07,12.439172744750977
862,862,2022-07-08,12.582261085510254
863,863,2022-07-11,12.458251953125
864,864,2022-07-12,12.51548671722412
865,865,2022-07-13,12.401016235351562
866,866,2022-07-14,12.41055679321289
867,867,2022-07-15,12.658576011657717
868,868,2022-07-18,12.553643226623535
869,869,2022-07-19,13.1450777053833
870,870,2022-07-20,13.269086837768556
871,871,2022-07-21,13.412176132202148
872,872,2022-07-22,13.135537147521973
873,873,2022-07-25,13.240469932556152
874,874,2022-07-26,13.1450777053833
875,875,2022-07-27,13.345399856567385
876,876,2022-07-28,13.431254386901855
877,877,2022-07-29,13.583882331848145
878,878,2022-08-01,13.755587577819824
879,879,2022-08-02,13.517107963562012
880,880,2022-08-03,13.61250114440918
881,881,2022-08-04,13.63157844543457
882,882,2022-08-05,13.698352813720703
883,883,2022-08-08,13.736509323120115
884,884,2022-08-09,13.44079303741455
885,885,2022-08-10,13.841442108154297
886,886,2022-08-11,13.994070053100586
887,887,2022-08-12,14.118080139160156
888,888,2022-08-15,14.175315856933594
889,889,2022-08-16,14.261168479919434
890,890,2022-08-17,14.242091178894045
891,891,2022-08-18,14.471031188964844
892,892,2022-08-19,14.175315856933594
893,893,2022-08-22,13.746049880981444
894,894,2022-08-23,13.746049880981444
895,895,2022-08-24,13.698352813720703
896,896,2022-08-25,14.146697998046877
897,897,2022-08-26,13.125999450683594
898,898,2022-08-29,13.087841987609863
899,899,2022-08-30,13.021065711975098
900,900,2022-08-31,12.973371505737305
901,901,2022-09-01,12.753968238830566
902,902,2022-09-02,12.629958152770996
903,903,2022-09-06,12.544105529785156
904,904,2022-09-07,12.677653312683104
905,905,2022-09-08,12.744428634643556
906,906,2022-09-09,12.92731761932373
907,907,2022-09-12,13.244965553283691
908,908,2022-09-13,12.686675071716309
909,909,2022-09-14,12.54228973388672
910,910,2022-09-15,12.580791473388672
911,911,2022-09-16,12.5711669921875
912,912,2022-09-19,12.494160652160645
913,913,2022-09-20,12.28239631652832
914,914,2022-09-21,12.128384590148926
915,915,2022-09-22,11.935870170593262
916,916,2022-09-23,11.704853057861328
917,917,2022-09-26,11.560467720031738
918,918,2022-09-27,11.58934497833252
919,919,2022-09-28,11.820362091064451
920,920,2022-09-29,11.66635036468506
921,921,2022-09-30,11.531590461730955
922,922,2022-10-03,11.906993865966797
923,923,2022-10-04,12.369026184082031
924,924,2022-10-05,12.465283393859863
925,925,2022-10-06,12.426780700683594
926,926,2022-10-07,11.993623733520508
927,927,2022-10-10,11.839613914489746
928,928,2022-10-11,11.752982139587402
929,929,2022-10-12,11.887741088867188
930,930,2022-10-13,12.349774360656738
931,931,2022-10-14,12.11875820159912
932,932,2022-10-17,12.301647186279297
933,933,2022-10-18,12.38827896118164
934,934,2022-10-19,12.340149879455566
935,935,2022-10-20,12.330524444580078
936,936,2022-10-21,12.9658203125
937,937,2022-10-24,13.148709297180176
938,938,2022-10-25,13.331597328186035
939,939,2022-10-26,13.456730842590332
940,940,2022-10-27,13.54336166381836
941,941,2022-10-28,13.851385116577148
942,942,2022-10-31,13.73587703704834
943,943,2022-11-01,13.822507858276367
944,944,2022-11-02,13.475982666015623
945,945,2022-11-03,13.283469200134276
946,946,2022-11-04,13.71662425994873
947,947,2022-11-07,13.889887809753418
948,948,2022-11-08,13.880261421203612
949,949,2022-11-09,13.620367050170898
950,950,2022-11-10,14.3134183883667
951,951,2022-11-11,14.717698097229004
952,952,2022-11-14,14.746575355529783
953,953,2022-11-15,14.92946434020996
954,954,2022-11-16,14.659942626953123
955,955,2022-11-17,14.958340644836426
956,956,2022-11-18,15.179732322692873
957,957,2022-11-21,14.967965126037598
958,958,2022-11-22,15.044971466064451
959,959,2022-11-23,15.208609580993652
960,960,2022-11-25,15.237485885620115
961,961,2022-11-28,14.967965126037598
962,962,2022-11-29,14.881335258483888
963,963,2022-11-30,16.151926040649414
964,964,2022-12-01,16.190431594848633
965,965,2022-12-02,16.065296173095703
966,966,2022-12-05,15.60326099395752
967,967,2022-12-06,15.661018371582031
968,968,2022-12-07,15.458877563476562
969,969,2022-12-08,15.680269241333008
970,970,2022-12-09,15.54550838470459
971,971,2022-12-12,15.74764919281006
972,972,2022-12-13,15.757344245910645
973,973,2022-12-14,15.708861351013184
974,974,2022-12-15,15.282200813293455
975,975,2022-12-16,15.165838241577148
976,976,2022-12-19,15.01068878173828
977,977,2022-12-20,15.18523120880127
978,978,2022-12-21,15.301593780517578
979,979,2022-12-22,15.233716011047363
980,980,2022-12-23,15.272502899169922
981,981,2022-12-27,15.39856243133545
982,982,2022-12-28,15.097959518432615
983,983,2022-12-29,15.437349319458008
984,984,2022-12-30,15.476136207580566
985,985,2023-01-03,15.573104858398438
986,986,2023-01-04,15.92219066619873
987,987,2023-01-05,15.951281547546388
988,988,2023-01-06,16.591272354125977
989,989,2023-01-09,16.445816040039062
990,990,2023-01-10,16.542787551879883
991,991,2023-01-11,16.397335052490234
992,992,2023-01-12,15.825221061706545
993,993,2023-01-13,15.951281547546388
994,994,2023-01-17,15.757344245910645
995,995,2023-01-18,15.592498779296877
996,996,2023-01-19,15.33068561553955
997,997,2023-01-20,15.466439247131348
998,998,2023-01-23,15.679770469665527
999,999,2023-01-24,15.679770469665527
1000,1000,2023-01-25,15.640981674194336
1001,1001,2023-01-26,15.728252410888672
1002,1002,2023-01-27,15.650677680969238
1003,1003,2023-01-30,15.524621963500977
1004,1004,2023-01-31,15.640981674194336
1005,1005,2023-02-01,15.621589660644531
1006,1006,2023-02-02,15.912493705749512
1007,1007,2023-02-03,15.834919929504396
1008,1008,2023-02-06,15.621589660644531
1009,1009,2023-02-07,15.73794937133789
1010,1010,2023-02-08,15.524621963500977
1011,1011,2023-02-09,15.747647285461426
1012,1012,2023-02-10,15.941584587097168
1013,1013,2023-02-13,16.15491485595703
1014,1014,2023-02-14,16.03855323791504
1015,1015,2023-02-15,16.067642211914062
1016,1016,2023-02-16,15.960976600646973
1017,1017,2023-02-17,15.864009857177734
1018,1018,2023-02-21,15.495530128479004
1019,1019,2023-02-22,15.272502899169922
1020,1020,2023-02-23,15.26280689239502
1021,1021,2023-02-24,15.127050399780272
1022,1022,2023-02-27,15.165838241577148
1023,1023,2023-02-28,15.136747360229492
1024,1024,2023-03-01,15.068869590759276
1025,1025,2023-03-02,15.03008270263672
1026,1026,2023-03-03,14.81675148010254
1027,1027,2023-03-06,14.690693855285645
1028,1028,2023-03-07,14.554937362670898
1029,1029,2023-03-08,14.64220905303955
1030,1030,2023-03-09,14.264032363891602
1031,1031,2023-03-10,13.895554542541504
1032,1032,2023-03-13,13.58525562286377
1033,1033,2023-03-14,13.711313247680664
1034,1034,2023-03-15,13.488286018371582
1035,1035,2023-03-16,13.996910095214844
1036,1036,2023-03-17,13.791504859924316
1037,1037,2023-03-20,14.124065399169922
1038,1038,2023-03-21,14.42728328704834
1039,1039,2023-03-22,14.11428451538086
1040,1040,2023-03-23,13.957785606384276
1041,1041,2023-03-24,13.918660163879396
1042,1042,2023-03-27,14.681594848632812
1043,1043,2023-03-28,14.622906684875488
1044,1044,2023-03-29,15.18043613433838
1045,1045,2023-03-30,15.376060485839844
1046,1046,2023-03-31,15.581466674804688
1047,1047,2023-04-03,15.972713470458984
1048,1048,2023-04-04,15.757528305053713
1049,1049,2023-04-05,15.56190299987793
1050,1050,2023-04-06,15.512996673583984
1051,1051,2023-04-10,15.70862102508545
1052,1052,2023-04-11,15.698840141296388
1053,1053,2023-04-12,15.63037109375
1054,1054,2023-04-13,15.679278373718262
1055,1055,2023-04-14,15.56190299987793
1056,1056,2023-04-17,15.503215789794922
1057,1057,2023-04-18,15.434747695922852
1058,1058,2023-04-19,14.632688522338867
1059,1059,2023-04-20,14.221878051757812
1060,1060,2023-04-21,14.143628120422363
1061,1061,2023-04-24,14.026253700256348
1062,1062,2023-04-25,13.830629348754885
1063,1063,2023-04-26,13.781723976135254
1064,1064,2023-04-27,13.948003768920898
1065,1065,2023-04-28,14.006690979003906
1066,1066,2023-05-01,14.124065399169922
1067,1067,2023-05-02,13.93822193145752
1068,1068,2023-05-03,13.64478588104248
1069,1069,2023-05-04,13.498068809509276
1070,1070,2023-05-05,13.80128574371338
1071,1071,2023-05-08,13.879534721374512
1072,1072,2023-05-09,13.850191116333008
1073,1073,2023-05-10,13.781723976135254
1074,1074,2023-05-11,13.47850513458252
1075,1075,2023-05-12,13.52741241455078
1076,1076,2023-05-15,13.977347373962402
1077,1077,2023-05-16,13.732816696166992
1078,1078,2023-05-17,13.996910095214844
1079,1079,2023-05-18,14.094721794128418
1080,1080,2023-05-19,14.016472816467283
1081,1081,2023-05-22,14.1338472366333
1082,1082,2023-05-23,14.065378189086914
1083,1083,2023-05-24,13.850191116333008
1084,1084,2023-05-25,14.34903335571289
1085,1085,2023-05-26,15.004374504089355
1086,1086,2023-05-30,15.18043613433838
1087,1087,2023-05-31,14.104503631591797
1088,1088,2023-06-01,14.34903335571289
1089,1089,2023-06-02,14.906561851501465
1090,1090,2023-06-05,14.691376686096191
1091,1091,2023-06-06,15.004374504089355
1092,1092,2023-06-07,15.41518497467041
1093,1093,2023-06-08,15.454309463500977
1094,1094,2023-06-09,15.444528579711914
1095,1095,2023-06-12,15.923809051513672
1096,1096,2023-06-13,16.275930404663086
1097,1097,2023-06-14,16.561647415161133
1098,1098,2023-06-15,17.19219207763672
1099,1099,2023-06-16,17.3104190826416
1100,1100,2023-06-20,16.758691787719727
1101,1101,2023-06-21,16.57149887084961
1102,1102,2023-06-22,16.53209114074707
1103,1103,2023-06-23,16.27593231201172
1104,1104,2023-06-26,16.147851943969727
1105,1105,2023-06-27,16.18726348876953
1106,1106,2023-06-28,16.118295669555664
1107,1107,2023-06-29,16.404010772705078
1108,1108,2023-06-30,16.551795959472656
1109,1109,2023-07-03,16.463123321533203
1110,1110,2023-07-05,16.423717498779297
1111,1111,2023-07-06,16.413862228393555
1112,1112,2023-07-07,16.62076187133789
1113,1113,2023-07-10,16.738988876342773
1114,1114,2023-07-11,17.073963165283203
1115,1115,2023-07-12,16.82765769958496
1116,1116,2023-07-13,17.064111709594727
1117,1117,2023-07-14,16.62076187133789
1118,1118,2023-07-17,16.7981014251709
1119,1119,2023-07-18,17.202043533325195
1120,1120,2023-07-19,17.014850616455078
1121,1121,2023-07-20,16.945886611938477
1122,1122,2023-07-21,17.0049991607666
1123,1123,2023-07-24,17.093669891357422
1124,1124,2023-07-25,17.330123901367188
1125,1125,2023-07-26,17.19219207763672
1126,1126,2023-07-27,17.10352325439453
1127,1127,2023-07-28,17.0049991607666
1128,1128,2023-07-31,17.12322425842285
1129,1129,2023-08-01,17.152782440185547
1130,1130,2023-08-02,16.985294342041016
1131,1131,2023-08-03,17.064111709594727
1132,1132,2023-08-04,17.113374710083008
1133,1133,2023-08-07,17.290714263916016
1134,1134,2023-08-08,17.80303192138672
1135,1135,2023-08-09,17.418794631958008
1136,1136,2023-08-10,17.35968017578125
1137,1137,2023-08-11,17.339977264404297
1138,1138,2023-08-14,17.339977264404297
1139,1139,2023-08-15,17.04440689086914
1140,1140,2023-08-16,16.788251876831055
1141,1141,2023-08-17,16.719282150268555
1142,1142,2023-08-18,16.74884033203125
1143,1143,2023-08-21,16.788251876831055
1144,1144,2023-08-22,16.54194450378418
1145,1145,2023-08-23,16.768545150756836
1146,1146,2023-08-24,16.45327377319336
1147,1147,2023-08-25,16.37445640563965
1148,1148,2023-08-28,16.54194450378418
1149,1149,2023-08-29,16.591203689575195
1150,1150,2023-08-30,17.10352325439453
1151,1151,2023-08-31,16.738988876342773
1152,1152,2023-09-01,17.7143611907959
1153,1153,2023-09-05,17.546873092651367
1154,1154,2023-09-06,17.48775863647461
1155,1155,2023-09-07,17.034557342529297
1156,1156,2023-09-08,17.083818435668945
1157,1157,2023-09-11,16.97544288635254
1158,1158,2023-09-12,16.82765769958496
1159,1159,2023-09-13,16.639141082763672
1160,1160,2023-09-14,17.075706481933594
1161,1161,2023-09-15,16.936800003051758
1162,1162,2023-09-18,16.867345809936523
1163,1163,2023-09-19,16.936800003051758
1164,1164,2023-09-20,16.96656608581543
1165,1165,2023-09-21,16.847501754760742
1166,1166,2023-09-22,16.887191772460938
1167,1167,2023-09-25,16.83757972717285
1168,1168,2023-09-26,16.649063110351562
1169,1169,2023-09-27,16.936800003051758
1170,1170,2023-09-28,17.492429733276367
1171,1171,2023-09-29,17.234460830688477
1172,1172,2023-10-02,17.303913116455078
1173,1173,2023-10-03,16.797893524169922
1174,1174,2023-10-04,16.877267837524414
1175,1175,2023-10-05,16.658987045288086
1176,1176,2023-10-06,16.698673248291016
1177,1177,2023-10-09,16.718517303466797
1178,1178,2023-10-10,16.797893524169922
1179,1179,2023-10-11,17.026098251342773
1180,1180,2023-10-12,16.817737579345703
1181,1181,2023-10-13,16.351404190063477
1182,1182,2023-10-16,16.97648811340332
1183,1183,2023-10-17,16.847501754760742
1184,1184,2023-10-18,16.54984474182129
1185,1185,2023-10-19,16.172807693481445
1186,1186,2023-10-20,15.111157417297363
1187,1187,2023-10-23,15.081392288208008
1188,1188,2023-10-24,15.170689582824709
1189,1189,2023-10-25,15.02186107635498
1190,1190,2023-10-26,15.01193904876709
1191,1191,2023-10-27,15.091314315795898
1192,1192,2023-10-30,15.180612564086914
1193,1193,2023-10-31,15.259987831115724
1194,1194,2023-11-01,15.408817291259766
1195,1195,2023-11-02,15.46834945678711
1196,1196,2023-11-03,15.805696487426758
1197,1197,2023-11-06,15.78585147857666
1198,1198,2023-11-07,15.627100944519045
1199,1199,2023-11-08,15.617177963256836
1200,1200,2023-11-09,15.498114585876465
1201,1201,2023-11-10,15.835461616516112
1202,1202,2023-11-13,15.875149726867676
1203,1203,2023-11-14,16.291872024536133
1204,1204,2023-11-15,16.321640014648438
1205,1205,2023-11-16,15.617177963256836
1206,1206,2023-11-17,15.805696487426758
1207,1207,2023-11-20,15.706476211547852
1208,1208,2023-11-21,15.498114585876465
1209,1209,2023-11-22,15.656866073608398
1210,1210,2023-11-24,15.706476211547852
1211,1211,2023-11-27,15.478271484375
1212,1212,2023-11-28,15.398895263671877
1213,1213,2023-11-29,16.39109230041504
1214,1214,2023-11-30,16.77804946899414
1215,1215,2023-12-01,16.758203506469727
1216,1216,2023-12-04,16.41093635559082
1217,1217,2023-12-05,15.954524993896484
1218,1218,2023-12-06,15.756086349487305
1219,1219,2023-12-07,15.994214057922363
1220,1220,2023-12-08,16.09343147277832
1221,1221,2023-12-11,16.529998779296875
1222,1222,2023-12-12,16.3700008392334
1223,1223,2023-12-13,16.579999923706055
1224,1224,2023-12-14,17.059999465942383
1225,1225,2023-12-15,16.719999313354492
1226,1226,2023-12-18,16.790000915527344
1227,1227,2023-12-19,16.829999923706055
1228,1228,2023-12-20,16.739999771118164
1229,1229,2023-12-21,17.0
1230,1230,2023-12-22,17.09000015258789
1231,1231,2023-12-26,17.229999542236328
1232,1232,2023-12-27,17.09000015258789
1233,1233,2023-12-28,17.170000076293945
1234,1234,2023-12-29,16.979999542236328
1235,1235,2024-01-02,16.93000030517578
1236,1236,2024-01-03,17.040000915527344
1237,1237,2024-01-04,17.0
1238,1238,2024-01-05,17.170000076293945
1239,1239,2024-01-08,17.719999313354492
1240,1240,2024-01-09,16.139999389648438
1241,1241,2024-01-10,16.43000030517578
1242,1242,2024-01-11,16.3700008392334
1243,1243,2024-01-12,15.890000343322754
1244,1244,2024-01-16,15.3100004196167
1245,1245,2024-01-17,15.039999961853027
1246,1246,2024-01-18,14.960000038146973
1247,1247,2024-01-19,15.369999885559082
1248,1248,2024-01-22,15.5
1249,1249,2024-01-23,15.5
1250,1250,2024-01-24,15.760000228881836
1251,1251,2024-01-25,15.920000076293944
1252,1252,2024-01-26,15.84000015258789
1253,1253,2024-01-29,15.800000190734863
1254,1254,2024-01-30,15.890000343322754
1255,1255,2024-01-31,15.289999961853027
1256,1256,2024-02-01,15.359999656677246
1257,1257,2024-02-02,15.40999984741211
1258,1258,2024-02-05,15.229999542236328
