,Unnamed: 0,Date,MCO
737,737,2022-01-06,367.6322937011719
738,738,2022-01-07,365.45361328125
739,739,2022-01-10,355.0415954589844
740,740,2022-01-11,360.9983215332031
741,741,2022-01-12,365.9443359375
742,742,2022-01-13,355.82666015625
743,743,2022-01-14,346.95526123046875
744,744,2022-01-18,337.99560546875
745,745,2022-01-19,340.16436767578125
746,746,2022-01-20,338.8297119140625
747,747,2022-01-21,335.4931335449219
748,748,2022-01-24,337.66192626953125
749,749,2022-01-25,318.96728515625
750,750,2022-01-26,318.4864196777344
751,751,2022-01-27,319.8406677246094
752,752,2022-01-28,330.23309326171875
753,753,2022-01-31,336.6020202636719
754,754,2022-02-01,337.4852600097656
755,755,2022-02-02,340.5765075683594
756,756,2022-02-03,334.0113220214844
757,757,2022-02-04,340.40972900390625
758,758,2022-02-07,330.23309326171875
759,759,2022-02-08,331.90142822265625
760,760,2022-02-09,336.85723876953125
761,761,2022-02-10,343.60888671875
762,762,2022-02-11,326.09185791015625
763,763,2022-02-14,317.43634033203125
764,764,2022-02-15,323.6679382324219
765,765,2022-02-16,324.4530029296875
766,766,2022-02-17,317.1125183105469
767,767,2022-02-18,317.5443115234375
768,768,2022-02-22,317.024169921875
769,769,2022-02-23,312.9418334960937
770,770,2022-02-24,316.68896484375
771,771,2022-02-25,318.3609313964844
772,772,2022-02-28,316.7184753417969
773,773,2022-03-01,317.033203125
774,774,2022-03-02,320.6131286621094
775,775,2022-03-03,319.5411376953125
776,776,2022-03-04,320.46563720703125
777,777,2022-03-07,309.4995422363281
778,778,2022-03-08,308.8208923339844
779,779,2022-03-09,317.9773254394531
780,780,2022-03-10,308.8208923339844
781,781,2022-03-11,299.4481506347656
782,782,2022-03-14,296.3402099609375
783,783,2022-03-15,301.651123046875
784,784,2022-03-16,309.6667175292969
785,785,2022-03-17,316.52178955078125
786,786,2022-03-18,325.7667236328125
787,787,2022-03-21,321.4195861816406
788,788,2022-03-22,325.5208435058594
789,789,2022-03-23,320.7409973144531
790,790,2022-03-24,324.06524658203125
791,791,2022-03-25,325.05859375
792,792,2022-03-28,330.22198486328125
793,793,2022-03-29,334.01837158203125
794,794,2022-03-30,332.7397766113281
795,795,2022-03-31,331.84478759765625
796,796,2022-04-01,334.71661376953125
797,797,2022-04-04,336.7328186035156
798,798,2022-04-05,336.8114929199219
799,799,2022-04-06,335.4837341308594
800,800,2022-04-07,337.7163391113281
801,801,2022-04-08,337.0377197265625
802,802,2022-04-11,328.8549194335937
803,803,2022-04-12,326.6617431640625
804,804,2022-04-13,328.1566162109375
805,805,2022-04-14,322.9834289550781
806,806,2022-04-18,322.81622314453125
807,807,2022-04-19,328.0386047363281
808,808,2022-04-20,329.5138854980469
809,809,2022-04-21,324.47833251953125
810,810,2022-04-22,317.1020202636719
811,811,2022-04-25,320.14111328125
812,812,2022-04-26,313.7384338378906
813,813,2022-04-27,314.2203369140625
814,814,2022-04-28,321.2130432128906
815,815,2022-04-29,311.260009765625
816,816,2022-05-02,296.16314697265625
817,817,2022-05-03,304.31646728515625
818,818,2022-05-04,312.1746826171875
819,819,2022-05-05,298.9956970214844
820,820,2022-05-06,295.48455810546875
821,821,2022-05-09,280.9188232421875
822,822,2022-05-10,280.33856201171875
823,823,2022-05-11,277.5257568359375
824,824,2022-05-12,280.8795166015625
825,825,2022-05-13,284.1939392089844
826,826,2022-05-16,283.01373291015625
827,827,2022-05-17,288.0295715332031
828,828,2022-05-18,275.9718017578125
829,829,2022-05-19,278.79168701171875
830,830,2022-05-20,285.21026611328125
831,831,2022-05-23,291.0077514648437
832,832,2022-05-24,288.7696228027344
833,833,2022-05-25,287.89208984375
834,834,2022-05-26,295.237548828125
835,835,2022-05-27,303.174560546875
836,836,2022-05-31,297.33770751953125
837,837,2022-06-01,278.4170227050781
838,838,2022-06-02,289.4499206542969
839,839,2022-06-03,281.2762756347656
840,840,2022-06-06,280.5367736816406
841,841,2022-06-07,285.3286437988281
842,842,2022-06-08,279.8959350585937
843,843,2022-06-09,275.51824951171875
844,844,2022-06-10,269.3953857421875
845,845,2022-06-13,261.6259765625
846,846,2022-06-14,254.06362915039065
847,847,2022-06-15,258.6187744140625
848,848,2022-06-16,250.0803375244141
849,849,2022-06-17,252.27902221679688
850,850,2022-06-21,256.4102478027344
851,851,2022-06-22,259.4766540527344
852,852,2022-06-23,266.2107238769531
853,853,2022-06-24,273.6054992675781
854,854,2022-06-27,273.9012145996094
855,855,2022-06-28,266.8023376464844
856,856,2022-06-29,268.1235046386719
857,857,2022-06-30,268.1530456542969
858,858,2022-07-01,271.05181884765625
859,859,2022-07-05,276.1196594238281
860,860,2022-07-06,279.0184326171875
861,861,2022-07-07,280.9410400390625
862,862,2022-07-08,280.1424560546875
863,863,2022-07-11,279.6593322753906
864,864,2022-07-12,271.5842590332031
865,865,2022-07-13,271.8504638671875
866,866,2022-07-14,271.3377685546875
867,867,2022-07-15,277.6578063964844
868,868,2022-07-18,276.908447265625
869,869,2022-07-19,285.0821228027344
870,870,2022-07-20,286.94561767578125
871,871,2022-07-21,291.7965393066406
872,872,2022-07-22,291.3134460449219
873,873,2022-07-25,286.5018920898437
874,874,2022-07-26,282.5481872558594
875,875,2022-07-27,289.49920654296875
876,876,2022-07-28,301.9815368652344
877,877,2022-07-29,305.8958740234375
878,878,2022-08-01,303.1943359375
879,879,2022-08-02,303.1943359375
880,880,2022-08-03,305.5704650878906
881,881,2022-08-04,308.8932189941406
882,882,2022-08-05,306.7043151855469
883,883,2022-08-08,308.4593505859375
884,884,2022-08-09,306.1620178222656
885,885,2022-08-10,318.013427734375
886,886,2022-08-11,313.1427307128906
887,887,2022-08-12,318.4373474121094
888,888,2022-08-15,317.7767333984375
889,889,2022-08-16,317.6683044433594
890,890,2022-08-17,317.047119140625
891,891,2022-08-18,316.0590209960937
892,892,2022-08-19,307.19561767578125
893,893,2022-08-22,300.8123779296875
894,894,2022-08-23,295.0516357421875
895,895,2022-08-24,295.2986755371094
896,896,2022-08-25,302.41314697265625
897,897,2022-08-26,289.4292907714844
898,898,2022-08-29,286.65264892578125
899,899,2022-08-30,283.391845703125
900,900,2022-08-31,281.1389465332031
901,901,2022-09-01,283.3721008300781
902,902,2022-09-02,281.0203857421875
903,903,2022-09-06,284.4787902832031
904,904,2022-09-07,290.93121337890625
905,905,2022-09-08,292.5912475585937
906,906,2022-09-09,295.9804992675781
907,907,2022-09-12,299.7254333496094
908,908,2022-09-13,287.2554016113281
909,909,2022-09-14,282.808837890625
910,910,2022-09-15,278.95526123046875
911,911,2022-09-16,276.9592590332031
912,912,2022-09-19,275.20037841796875
913,913,2022-09-20,267.59185791015625
914,914,2022-09-21,263.5307312011719
915,915,2022-09-22,252.2662048339844
916,916,2022-09-23,251.66343688964844
917,917,2022-09-26,247.34539794921875
918,918,2022-09-27,246.77227783203125
919,919,2022-09-28,248.9856414794922
920,920,2022-09-29,243.6300506591797
921,921,2022-09-30,240.2210693359375
922,922,2022-10-03,247.88882446289065
923,923,2022-10-04,258.8668212890625
924,924,2022-10-05,258.74822998046875
925,925,2022-10-06,251.05079650878903
926,926,2022-10-07,242.54315185546875
927,927,2022-10-10,240.18153381347656
928,928,2022-10-11,238.01754760742188
929,929,2022-10-12,236.70335388183597
930,930,2022-10-13,238.95626831054688
931,931,2022-10-14,232.45445251464844
932,932,2022-10-17,240.171630859375
933,933,2022-10-18,243.0075225830078
934,934,2022-10-19,239.0056610107422
935,935,2022-10-20,234.5887756347656
936,936,2022-10-21,239.1538848876953
937,937,2022-10-24,242.0688323974609
938,938,2022-10-25,254.55862426757807
939,939,2022-10-26,253.91635131835935
940,940,2022-10-27,257.89849853515625
941,941,2022-10-28,265.8923034667969
942,942,2022-10-31,261.7224426269531
943,943,2022-11-01,261.2086181640625
944,944,2022-11-02,253.06655883789065
945,945,2022-11-03,251.59426879882807
946,946,2022-11-04,255.88265991210935
947,947,2022-11-07,261.2481994628906
948,948,2022-11-08,263.96551513671875
949,949,2022-11-09,259.3608703613281
950,950,2022-11-10,290.76324462890625
951,951,2022-11-11,306.6817932128906
952,952,2022-11-14,290.111083984375
953,953,2022-11-15,295.19000244140625
954,954,2022-11-16,293.2137145996094
955,955,2022-11-17,286.3562316894531
956,956,2022-11-18,288.8561706542969
957,957,2022-11-21,288.4707946777344
958,958,2022-11-22,291.56109619140625
959,959,2022-11-23,295.1268920898437
960,960,2022-11-25,298.1379699707031
961,961,2022-11-28,289.1146240234375
962,962,2022-11-29,286.77703857421875
963,963,2022-11-30,295.4339599609375
964,964,2022-12-01,303.169677734375
965,965,2022-12-02,298.8610534667969
966,966,2022-12-05,288.5302124023437
967,967,2022-12-06,289.81787109375
968,968,2022-12-07,287.9161376953125
969,969,2022-12-08,287.1038818359375
970,970,2022-12-09,285.2319030761719
971,971,2022-12-12,288.272705078125
972,972,2022-12-13,298.76202392578125
973,973,2022-12-14,294.79010009765625
974,974,2022-12-15,284.1324462890625
975,975,2022-12-16,279.0809631347656
976,976,2022-12-19,275.67364501953125
977,977,2022-12-20,272.266357421875
978,978,2022-12-21,279.73468017578125
979,979,2022-12-22,276.5353698730469
980,980,2022-12-23,276.1688842773437
981,981,2022-12-27,273.73223876953125
982,982,2022-12-28,270.4240417480469
983,983,2022-12-29,280.23980712890625
984,984,2022-12-30,275.9707946777344
985,985,2023-01-03,273.8412475585937
986,986,2023-01-04,281.4085693359375
987,987,2023-01-05,274.05914306640625
988,988,2023-01-06,286.9454345703125
989,989,2023-01-09,288.02508544921875
990,990,2023-01-10,294.4236145019531
991,991,2023-01-11,304.5068664550781
992,992,2023-01-12,309.4295959472656
993,993,2023-01-13,311.5393371582031
994,994,2023-01-17,310.598388671875
995,995,2023-01-18,313.4708251953125
996,996,2023-01-19,309.9842529296875
997,997,2023-01-20,317.4228515625
998,998,2023-01-23,317.14556884765625
999,999,2023-01-24,312.3614501953125
1000,1000,2023-01-25,312.7279663085937
1001,1001,2023-01-26,315.1843566894531
1002,1002,2023-01-27,316.54132080078125
1003,1003,2023-01-30,311.2125244140625
1004,1004,2023-01-31,319.68121337890625
1005,1005,2023-02-01,320.1962585449219
1006,1006,2023-02-02,326.3570861816406
1007,1007,2023-02-03,321.2758483886719
1008,1008,2023-02-06,311.5294494628906
1009,1009,2023-02-07,314.867431640625
1010,1010,2023-02-08,309.02349853515625
1011,1011,2023-02-09,304.09088134765625
1012,1012,2023-02-10,303.8531188964844
1013,1013,2023-02-13,310.5686340332031
1014,1014,2023-02-14,306.1312561035156
1015,1015,2023-02-15,307.5080261230469
1016,1016,2023-02-16,299.6237487792969
1017,1017,2023-02-17,298.583740234375
1018,1018,2023-02-21,292.0365600585937
1019,1019,2023-02-22,291.61065673828125
1020,1020,2023-02-23,292.4051208496094
1021,1021,2023-02-24,287.2410583496094
1022,1022,2023-02-27,287.7077941894531
1023,1023,2023-02-28,288.144775390625
1024,1024,2023-03-01,287.28076171875
1025,1025,2023-03-02,288.3334350585937
1026,1026,2023-03-03,296.55621337890625
1027,1027,2023-03-06,301.3826599121094
1028,1028,2023-03-07,291.4617004394531
1029,1029,2023-03-08,292.0873413085937
1030,1030,2023-03-09,293.0108947753906
1031,1031,2023-03-10,283.1197204589844
1032,1032,2023-03-13,283.3382263183594
1033,1033,2023-03-14,290.99493408203125
1034,1034,2023-03-15,290.7665405273437
1035,1035,2023-03-16,295.8908996582031
1036,1036,2023-03-17,292.2164611816406
1037,1037,2023-03-20,289.4258728027344
1038,1038,2023-03-21,295.03680419921875
1039,1039,2023-03-22,288.820068359375
1040,1040,2023-03-23,288.3632507324219
1041,1041,2023-03-24,290.7069396972656
1042,1042,2023-03-27,291.1538391113281
1043,1043,2023-03-28,291.9582214355469
1044,1044,2023-03-29,297.47979736328125
1045,1045,2023-03-30,298.8602294921875
1046,1046,2023-03-31,303.90509033203125
1047,1047,2023-04-03,302.19696044921875
1048,1048,2023-04-04,301.8394470214844
1049,1049,2023-04-05,300.7569885253906
1050,1050,2023-04-06,296.55621337890625
1051,1051,2023-04-10,293.61669921875
1052,1052,2023-04-11,297.2514038085937
1053,1053,2023-04-12,296.1192932128906
1054,1054,2023-04-13,301.7997436523437
1055,1055,2023-04-14,300.2306823730469
1056,1056,2023-04-17,301.2634582519531
1057,1057,2023-04-18,303.2198791503906
1058,1058,2023-04-19,301.04498291015625
1059,1059,2023-04-20,300.6378479003906
1060,1060,2023-04-21,301.49188232421875
1061,1061,2023-04-24,300.558349609375
1062,1062,2023-04-25,304.3321228027344
1063,1063,2023-04-26,302.8127136230469
1064,1064,2023-04-27,309.2479248046875
1065,1065,2023-04-28,310.9560241699219
1066,1066,2023-05-01,311.11492919921875
1067,1067,2023-05-02,303.65679931640625
1068,1068,2023-05-03,298.1551513671875
1069,1069,2023-05-04,297.5791320800781
1070,1070,2023-05-05,302.53466796875
1071,1071,2023-05-08,303.8256530761719
1072,1072,2023-05-09,303.8157043457031
1073,1073,2023-05-10,308.43359375
1074,1074,2023-05-11,306.8148498535156
1075,1075,2023-05-12,307.569580078125
1076,1076,2023-05-15,308.9301147460937
1077,1077,2023-05-16,305.30535888671875
1078,1078,2023-05-17,307.3412170410156
1079,1079,2023-05-18,312.7570495605469
1080,1080,2023-05-19,313.6331481933594
1081,1081,2023-05-22,319.9549865722656
1082,1082,2023-05-23,311.4031066894531
1083,1083,2023-05-24,307.6597595214844
1084,1084,2023-05-25,308.29693603515625
1085,1085,2023-05-26,311.6121520996094
1086,1086,2023-05-30,312.1497802734375
1087,1087,2023-05-31,315.4749755859375
1088,1088,2023-06-01,322.23486328125
1089,1089,2023-06-02,325.54010009765625
1090,1090,2023-06-05,327.3420715332031
1091,1091,2023-06-06,329.2237243652344
1092,1092,2023-06-07,326.0279541015625
1093,1093,2023-06-08,331.7624206542969
1094,1094,2023-06-09,333.99249267578125
1095,1095,2023-06-12,334.1019897460937
1096,1096,2023-06-13,337.2977294921875
1097,1097,2023-06-14,339.19927978515625
1098,1098,2023-06-15,346.7655944824219
1099,1099,2023-06-16,340.334228515625
1100,1100,2023-06-20,338.6816101074219
1101,1101,2023-06-21,337.0389099121094
1102,1102,2023-06-22,334.35089111328125
1103,1103,2023-06-23,335.78448486328125
1104,1104,2023-06-26,333.2756652832031
1105,1105,2023-06-27,337.3276062011719
1106,1106,2023-06-28,340.07537841796875
1107,1107,2023-06-29,342.9226989746094
1108,1108,2023-06-30,346.17822265625
1109,1109,2023-07-03,344.8541259765625
1110,1110,2023-07-05,345.4215393066406
1111,1111,2023-07-06,340.7025756835937
1112,1112,2023-07-07,338.0643615722656
1113,1113,2023-07-10,340.5831298828125
1114,1114,2023-07-11,337.7557067871094
1115,1115,2023-07-12,345.6704406738281
1116,1116,2023-07-13,348.9558410644531
1117,1117,2023-07-14,351.5841064453125
1118,1118,2023-07-17,354.82965087890625
1119,1119,2023-07-18,357.84625244140625
1120,1120,2023-07-19,357.94580078125
1121,1121,2023-07-20,357.2588806152344
1122,1122,2023-07-21,356.193603515625
1123,1123,2023-07-24,355.297607421875
1124,1124,2023-07-25,360.0962219238281
1125,1125,2023-07-26,357.6570739746094
1126,1126,2023-07-27,349.8319396972656
1127,1127,2023-07-28,351.89276123046875
1128,1128,2023-07-31,351.1859130859375
1129,1129,2023-08-01,350.7976379394531
1130,1130,2023-08-02,342.14617919921875
1131,1131,2023-08-03,336.55108642578125
1132,1132,2023-08-04,338.54217529296875
1133,1133,2023-08-07,340.8917541503906
1134,1134,2023-08-08,336.3221130371094
1135,1135,2023-08-09,336.28228759765625
1136,1136,2023-08-10,337.7855834960937
1137,1137,2023-08-11,335.2070617675781
1138,1138,2023-08-14,337.27783203125
1139,1139,2023-08-15,331.2646179199219
1140,1140,2023-08-16,330.08984375
1141,1141,2023-08-17,327.8047180175781
1142,1142,2023-08-18,326.32781982421875
1143,1143,2023-08-21,324.09259033203125
1144,1144,2023-08-22,326.31787109375
1145,1145,2023-08-23,333.961669921875
1146,1146,2023-08-24,330.33935546875
1147,1147,2023-08-25,333.7221374511719
1148,1148,2023-08-28,334.02154541015625
1149,1149,2023-08-29,337.0750427246094
1150,1150,2023-08-30,338.1128234863281
1151,1151,2023-08-31,336.0871276855469
1152,1152,2023-09-01,338.601806640625
1153,1153,2023-09-05,337.5839538574219
1154,1154,2023-09-06,339.9589233398437
1155,1155,2023-09-07,341.3958740234375
1156,1156,2023-09-08,339.05084228515625
1157,1157,2023-09-11,339.0408935546875
1158,1158,2023-09-12,338.4920349121094
1159,1159,2023-09-13,342.4736022949219
1160,1160,2023-09-14,348.1216125488281
1161,1161,2023-09-15,340.4678649902344
1162,1162,2023-09-18,342.67315673828125
1163,1163,2023-09-19,339.9689025878906
1164,1164,2023-09-20,335.13916015625
1165,1165,2023-09-21,323.5836486816406
1166,1166,2023-09-22,323.5337829589844
1167,1167,2023-09-25,322.1267395019531
1168,1168,2023-09-26,314.7623596191406
1169,1169,2023-09-27,313.8443298339844
1170,1170,2023-09-28,317.78594970703125
1171,1171,2023-09-29,315.5008239746094
1172,1172,2023-10-02,315.5506896972656
1173,1173,2023-10-03,307.14849853515625
1174,1174,2023-10-04,313.8243408203125
1175,1175,2023-10-05,313.3254089355469
1176,1176,2023-10-06,316.4388122558594
1177,1177,2023-10-09,317.6961364746094
1178,1178,2023-10-10,321.1887512207031
1179,1179,2023-10-11,324.8309936523437
1180,1180,2023-10-12,319.2528381347656
1181,1181,2023-10-13,316.72821044921875
1182,1182,2023-10-16,320.7397155761719
1183,1183,2023-10-17,320.7197265625
1184,1184,2023-10-18,313.3553466796875
1185,1185,2023-10-19,310.9205017089844
1186,1186,2023-10-20,308.9447326660156
1187,1187,2023-10-23,308.3958740234375
1188,1188,2023-10-24,304.963134765625
1189,1189,2023-10-25,313.5948486328125
1190,1190,2023-10-26,309.4336853027344
1191,1191,2023-10-27,301.33087158203125
1192,1192,2023-10-30,305.6716613769531
1193,1193,2023-10-31,307.3481140136719
1194,1194,2023-11-01,312.2177734375
1195,1195,2023-11-02,326.13824462890625
1196,1196,2023-11-03,330.7185363769531
1197,1197,2023-11-06,332.7342529296875
1198,1198,2023-11-07,335.1591186523437
1199,1199,2023-11-08,338.0130615234375
1200,1200,2023-11-09,339.1606140136719
1201,1201,2023-11-10,343.8406982421875
1202,1202,2023-11-13,342.782958984375
1203,1203,2023-11-14,350.4267272949219
1204,1204,2023-11-15,349.9577331542969
1205,1205,2023-11-16,352.8216552734375
1206,1206,2023-11-17,355.91510009765625
1207,1207,2023-11-20,360.3456726074219
1208,1208,2023-11-21,363.0299682617188
1209,1209,2023-11-22,364.5499877929688
1210,1210,2023-11-24,362.3800048828125
1211,1211,2023-11-27,361.2999877929688
1212,1212,2023-11-28,361.1799926757813
1213,1213,2023-11-29,361.8900146484375
1214,1214,2023-11-30,364.9599914550781
1215,1215,2023-12-01,371.0499877929688
1216,1216,2023-12-04,373.9400024414063
1217,1217,2023-12-05,375.6600036621094
1218,1218,2023-12-06,373.4299926757813
1219,1219,2023-12-07,372.6300048828125
1220,1220,2023-12-08,374.6099853515625
1221,1221,2023-12-11,377.5899963378906
1222,1222,2023-12-12,380.5700073242188
1223,1223,2023-12-13,390.8200073242188
1224,1224,2023-12-14,391.6199951171875
1225,1225,2023-12-15,389.05999755859375
1226,1226,2023-12-18,390.989990234375
1227,1227,2023-12-19,390.5299987792969
1228,1228,2023-12-20,382.4500122070313
1229,1229,2023-12-21,386.1300048828125
1230,1230,2023-12-22,387.5799865722656
1231,1231,2023-12-26,388.3200073242188
1232,1232,2023-12-27,390.2099914550781
1233,1233,2023-12-28,390.6300048828125
1234,1234,2023-12-29,390.55999755859375
1235,1235,2024-01-02,381.80999755859375
1236,1236,2024-01-03,375.2300109863281
1237,1237,2024-01-04,374.489990234375
1238,1238,2024-01-05,371.6900024414063
1239,1239,2024-01-08,375.7000122070313
1240,1240,2024-01-09,373.0700073242188
1241,1241,2024-01-10,376.5899963378906
1242,1242,2024-01-11,376.7999877929688
1243,1243,2024-01-12,379.7900085449219
1244,1244,2024-01-16,381.7300109863281
1245,1245,2024-01-17,381.2799987792969
1246,1246,2024-01-18,383.2000122070313
1247,1247,2024-01-19,386.8399963378906
1248,1248,2024-01-22,388.7900085449219
1249,1249,2024-01-23,389.8200073242188
1250,1250,2024-01-24,389.9400024414063
1251,1251,2024-01-25,392.6000061035156
1252,1252,2024-01-26,389.2900085449219
1253,1253,2024-01-29,391.2699890136719
1254,1254,2024-01-30,396.510009765625
1255,1255,2024-01-31,392.0400085449219
1256,1256,2024-02-01,402.5400085449219
1257,1257,2024-02-02,399.6000061035156
1258,1258,2024-02-05,393.7099914550781
