,Unnamed: 0,Date,DAY
490,490,2021-01-14,100.9000015258789
491,491,2021-01-15,101.23999786376952
492,492,2021-01-19,101.95999908447266
493,493,2021-01-20,106.5999984741211
494,494,2021-01-21,103.5999984741211
495,495,2021-01-22,105.13999938964844
496,496,2021-01-25,101.20999908447266
497,497,2021-01-26,97.41000366210938
498,498,2021-01-27,94.3499984741211
499,499,2021-01-28,95.63999938964844
500,500,2021-01-29,92.91000366210938
501,501,2021-02-01,96.12000274658205
502,502,2021-02-02,98.5999984741211
503,503,2021-02-03,98.91000366210938
504,504,2021-02-04,102.0
505,505,2021-02-05,101.83999633789062
506,506,2021-02-08,102.0
507,507,2021-02-09,104.7300033569336
508,508,2021-02-10,91.01000213623048
509,509,2021-02-11,95.7699966430664
510,510,2021-02-12,97.70999908447266
511,511,2021-02-16,97.37000274658205
512,512,2021-02-17,95.9000015258789
513,513,2021-02-18,96.19000244140624
514,514,2021-02-19,96.2300033569336
515,515,2021-02-22,93.3000030517578
516,516,2021-02-23,92.27999877929688
517,517,2021-02-24,90.16999816894533
518,518,2021-02-25,86.77999877929688
519,519,2021-02-26,89.66000366210938
520,520,2021-03-01,92.91999816894533
521,521,2021-03-02,89.62999725341797
522,522,2021-03-03,85.5199966430664
523,523,2021-03-04,82.81999969482422
524,524,2021-03-05,84.27999877929688
525,525,2021-03-08,80.94999694824219
526,526,2021-03-09,85.37000274658203
527,527,2021-03-10,85.29000091552734
528,528,2021-03-11,88.05999755859375
529,529,2021-03-12,87.1500015258789
530,530,2021-03-15,90.25
531,531,2021-03-16,88.20999908447266
532,532,2021-03-17,89.01000213623047
533,533,2021-03-18,82.70999908447266
534,534,2021-03-19,82.9800033569336
535,535,2021-03-22,84.23999786376953
536,536,2021-03-23,83.77999877929688
537,537,2021-03-24,80.80000305175781
538,538,2021-03-25,80.95999908447266
539,539,2021-03-26,83.58999633789062
540,540,2021-03-29,81.66000366210938
541,541,2021-03-30,81.91000366210938
542,542,2021-03-31,84.2699966430664
543,543,2021-04-01,84.58000183105469
544,544,2021-04-05,87.0
545,545,2021-04-06,86.55999755859375
546,546,2021-04-07,86.51000213623047
547,547,2021-04-08,89.4000015258789
548,548,2021-04-09,89.66000366210938
549,549,2021-04-12,90.83000183105467
550,550,2021-04-13,92.62999725341795
551,551,2021-04-14,91.75
552,552,2021-04-15,95.02999877929688
553,553,2021-04-16,93.94000244140624
554,554,2021-04-19,92.13999938964844
555,555,2021-04-20,91.0500030517578
556,556,2021-04-21,92.9800033569336
557,557,2021-04-22,93.5500030517578
558,558,2021-04-23,94.22000122070312
559,559,2021-04-26,94.62999725341795
560,560,2021-04-27,96.1500015258789
561,561,2021-04-28,98.2300033569336
562,562,2021-04-29,97.13999938964844
563,563,2021-04-30,94.4800033569336
564,564,2021-05-03,93.06999969482422
565,565,2021-05-04,89.7699966430664
566,566,2021-05-05,89.0999984741211
567,567,2021-05-06,88.80999755859375
568,568,2021-05-07,87.4000015258789
569,569,2021-05-10,83.93000030517578
570,570,2021-05-11,86.80999755859375
571,571,2021-05-12,83.9000015258789
572,572,2021-05-13,85.0999984741211
573,573,2021-05-14,88.30999755859375
574,574,2021-05-17,87.83999633789062
575,575,2021-05-18,88.19999694824219
576,576,2021-05-19,87.08999633789062
577,577,2021-05-20,89.13999938964844
578,578,2021-05-21,87.83000183105469
579,579,2021-05-24,89.30000305175781
580,580,2021-05-25,88.37000274658203
581,581,2021-05-26,89.62999725341797
582,582,2021-05-27,89.58000183105469
583,583,2021-05-28,89.45999908447266
584,584,2021-06-01,88.54000091552734
585,585,2021-06-02,87.02999877929688
586,586,2021-06-03,84.73999786376953
587,587,2021-06-04,86.43000030517578
588,588,2021-06-07,86.11000061035156
589,589,2021-06-08,86.08000183105469
590,590,2021-06-09,86.20999908447266
591,591,2021-06-10,87.70999908447266
592,592,2021-06-11,88.80999755859375
593,593,2021-06-14,89.12999725341797
594,594,2021-06-15,84.54000091552734
595,595,2021-06-16,85.70999908447266
596,596,2021-06-17,89.05000305175781
597,597,2021-06-18,91.3000030517578
598,598,2021-06-21,92.41000366210938
599,599,2021-06-22,94.0
600,600,2021-06-23,96.04000091552734
601,601,2021-06-24,97.0
602,602,2021-06-25,98.0500030517578
603,603,2021-06-28,99.0999984741211
604,604,2021-06-29,99.97000122070312
605,605,2021-06-30,95.91999816894533
606,606,2021-07-01,96.11000061035156
607,607,2021-07-02,97.87999725341795
608,608,2021-07-06,99.2300033569336
609,609,2021-07-07,98.83000183105467
610,610,2021-07-08,98.11000061035156
611,611,2021-07-09,99.22000122070312
612,612,2021-07-12,96.16000366210938
613,613,2021-07-13,95.83999633789062
614,614,2021-07-14,96.01000213623048
615,615,2021-07-15,95.4000015258789
616,616,2021-07-16,95.30999755859376
617,617,2021-07-19,95.6500015258789
618,618,2021-07-20,97.5999984741211
619,619,2021-07-21,97.41000366210938
620,620,2021-07-22,98.8000030517578
621,621,2021-07-23,100.3499984741211
622,622,2021-07-26,99.58999633789062
623,623,2021-07-27,98.41999816894533
624,624,2021-07-28,98.58999633789062
625,625,2021-07-29,98.12000274658205
626,626,2021-07-30,98.4000015258789
627,627,2021-08-02,98.5199966430664
628,628,2021-08-03,97.56999969482422
629,629,2021-08-04,100.0
630,630,2021-08-05,98.73999786376952
631,631,2021-08-06,102.5
632,632,2021-08-09,106.4000015258789
633,633,2021-08-10,105.7300033569336
634,634,2021-08-11,105.4000015258789
635,635,2021-08-12,107.2300033569336
636,636,2021-08-13,106.37999725341795
637,637,2021-08-16,106.41999816894533
638,638,2021-08-17,105.61000061035156
639,639,2021-08-18,105.43000030517578
640,640,2021-08-19,105.22000122070312
641,641,2021-08-20,106.1999969482422
642,642,2021-08-23,108.27999877929688
643,643,2021-08-24,109.29000091552734
644,644,2021-08-25,109.75
645,645,2021-08-26,109.30999755859376
646,646,2021-08-27,110.75
647,647,2021-08-30,111.4499969482422
648,648,2021-08-31,112.3499984741211
649,649,2021-09-01,113.22000122070312
650,650,2021-09-02,114.06999969482422
651,651,2021-09-03,115.95999908447266
652,652,2021-09-07,116.11000061035156
653,653,2021-09-08,113.20999908447266
654,654,2021-09-09,112.3499984741211
655,655,2021-09-10,109.8499984741211
656,656,2021-09-13,109.75
657,657,2021-09-14,106.95999908447266
658,658,2021-09-15,107.61000061035156
659,659,2021-09-16,109.16999816894533
660,660,2021-09-17,109.16000366210938
661,661,2021-09-20,106.1500015258789
662,662,2021-09-21,105.9000015258789
663,663,2021-09-22,108.58999633789062
664,664,2021-09-23,112.94000244140624
665,665,2021-09-24,114.91999816894533
666,666,2021-09-27,115.91000366210938
667,667,2021-09-28,113.0
668,668,2021-09-29,112.9800033569336
669,669,2021-09-30,112.62000274658205
670,670,2021-10-01,114.56999969482422
671,671,2021-10-04,112.01000213623048
672,672,2021-10-05,113.30999755859376
673,673,2021-10-06,116.11000061035156
674,674,2021-10-07,118.52999877929688
675,675,2021-10-08,118.9000015258789
676,676,2021-10-11,116.9800033569336
677,677,2021-10-12,119.93000030517578
678,678,2021-10-13,122.83999633789062
679,679,2021-10-14,122.66000366210938
680,680,2021-10-15,122.41999816894533
681,681,2021-10-18,123.43000030517578
682,682,2021-10-19,124.70999908447266
683,683,2021-10-20,124.11000061035156
684,684,2021-10-21,127.88999938964844
685,685,2021-10-22,128.07000732421875
686,686,2021-10-25,128.99000549316406
687,687,2021-10-26,127.41000366210938
688,688,2021-10-27,125.0
689,689,2021-10-28,125.66000366210938
690,690,2021-10-29,125.25
691,691,2021-11-01,127.0199966430664
692,692,2021-11-02,130.32000732421875
693,693,2021-11-03,128.2100067138672
694,694,2021-11-04,121.6500015258789
695,695,2021-11-05,123.47000122070312
696,696,2021-11-08,123.9800033569336
697,697,2021-11-09,121.47000122070312
698,698,2021-11-10,119.0199966430664
699,699,2021-11-11,119.9499969482422
700,700,2021-11-12,119.4000015258789
701,701,2021-11-15,120.3499984741211
702,702,2021-11-16,120.69000244140624
703,703,2021-11-17,117.9800033569336
704,704,2021-11-18,115.87999725341795
705,705,2021-11-19,114.87999725341795
706,706,2021-11-22,111.51000213623048
707,707,2021-11-23,110.33000183105467
708,708,2021-11-24,112.62999725341795
709,709,2021-11-26,111.3499984741211
710,710,2021-11-29,112.97000122070312
711,711,2021-11-30,109.4000015258789
712,712,2021-12-01,104.87999725341795
713,713,2021-12-02,108.16000366210938
714,714,2021-12-03,105.06999969482422
715,715,2021-12-06,103.77999877929688
716,716,2021-12-07,106.86000061035156
717,717,2021-12-08,108.56999969482422
718,718,2021-12-09,104.1500015258789
719,719,2021-12-10,103.86000061035156
720,720,2021-12-13,103.06999969482422
721,721,2021-12-14,102.55999755859376
722,722,2021-12-15,103.51000213623048
723,723,2021-12-16,100.2699966430664
724,724,2021-12-17,101.8499984741211
725,725,2021-12-20,98.16999816894533
726,726,2021-12-21,102.0
727,727,2021-12-22,102.4800033569336
728,728,2021-12-23,103.88999938964844
729,729,2021-12-27,106.2699966430664
730,730,2021-12-28,105.26000213623048
731,731,2021-12-29,105.16999816894533
732,732,2021-12-30,104.68000030517578
733,733,2021-12-31,104.45999908447266
734,734,2022-01-03,104.94000244140624
735,735,2022-01-04,100.56999969482422
736,736,2022-01-05,92.9499969482422
737,737,2022-01-06,90.25
738,738,2022-01-07,89.56999969482422
739,739,2022-01-10,89.69999694824219
740,740,2022-01-11,92.5
741,741,2022-01-12,89.97000122070312
742,742,2022-01-13,85.27999877929688
743,743,2022-01-14,82.83000183105469
744,744,2022-01-18,79.9800033569336
