,Unnamed: 0,Date,ZBRA
744,744,2022-01-18,516.719970703125
745,745,2022-01-19,513.1099853515625
746,746,2022-01-20,501.4200134277344
747,747,2022-01-21,494.1799926757813
748,748,2022-01-24,490.55999755859375
749,749,2022-01-25,474.0
750,750,2022-01-26,475.7000122070313
751,751,2022-01-27,473.2300109863281
752,752,2022-01-28,492.5700073242188
753,753,2022-01-31,509.1199951171875
754,754,2022-02-01,509.4800109863281
755,755,2022-02-02,517.010009765625
756,756,2022-02-03,508.2999877929688
757,757,2022-02-04,503.0899963378906
758,758,2022-02-07,498.3399963378906
759,759,2022-02-08,491.7000122070313
760,760,2022-02-09,506.0199890136719
761,761,2022-02-10,466.6300048828125
762,762,2022-02-11,441.739990234375
763,763,2022-02-14,426.4200134277344
764,764,2022-02-15,434.9400024414063
765,765,2022-02-16,430.9700012207031
766,766,2022-02-17,423.5
767,767,2022-02-18,420.30999755859375
768,768,2022-02-22,409.760009765625
769,769,2022-02-23,399.2900085449219
770,770,2022-02-24,415.3299865722656
771,771,2022-02-25,418.0700073242188
772,772,2022-02-28,413.3399963378906
773,773,2022-03-01,405.5799865722656
774,774,2022-03-02,415.2699890136719
775,775,2022-03-03,407.2900085449219
776,776,2022-03-04,394.239990234375
777,777,2022-03-07,381.6499938964844
778,778,2022-03-08,383.9200134277344
779,779,2022-03-09,399.1099853515625
780,780,2022-03-10,388.7900085449219
781,781,2022-03-11,386.0700073242188
782,782,2022-03-14,380.0899963378906
783,783,2022-03-15,387.0799865722656
784,784,2022-03-16,401.6499938964844
785,785,2022-03-17,419.3500061035156
786,786,2022-03-18,437.1799926757813
787,787,2022-03-21,429.5400085449219
788,788,2022-03-22,433.6799926757813
789,789,2022-03-23,419.9100036621094
790,790,2022-03-24,427.3699951171875
791,791,2022-03-25,425.6600036621094
792,792,2022-03-28,422.2799987792969
793,793,2022-03-29,438.1000061035156
794,794,2022-03-30,429.6099853515625
795,795,2022-03-31,413.7000122070313
796,796,2022-04-01,413.7300109863281
797,797,2022-04-04,431.239990234375
798,798,2022-04-05,423.7200012207031
799,799,2022-04-06,422.8999938964844
800,800,2022-04-07,418.3999938964844
801,801,2022-04-08,415.6300048828125
802,802,2022-04-11,408.7000122070313
803,803,2022-04-12,402.2099914550781
804,804,2022-04-13,405.0
805,805,2022-04-14,393.6799926757813
806,806,2022-04-18,394.2799987792969
807,807,2022-04-19,406.6199951171875
808,808,2022-04-20,398.4200134277344
809,809,2022-04-21,390.0400085449219
810,810,2022-04-22,377.9800109863281
811,811,2022-04-25,388.9400024414063
812,812,2022-04-26,374.5
813,813,2022-04-27,371.1099853515625
814,814,2022-04-28,382.9800109863281
815,815,2022-04-29,369.6600036621094
816,816,2022-05-02,379.5700073242188
817,817,2022-05-03,368.1400146484375
818,818,2022-05-04,367.8699951171875
819,819,2022-05-05,347.75
820,820,2022-05-06,342.5899963378906
821,821,2022-05-09,328.5400085449219
822,822,2022-05-10,325.8399963378906
823,823,2022-05-11,314.5
824,824,2022-05-12,316.7200012207031
825,825,2022-05-13,336.8599853515625
826,826,2022-05-16,329.3299865722656
827,827,2022-05-17,344.5799865722656
828,828,2022-05-18,326.4200134277344
829,829,2022-05-19,324.1000061035156
830,830,2022-05-20,325.3699951171875
831,831,2022-05-23,334.7300109863281
832,832,2022-05-24,322.8800048828125
833,833,2022-05-25,322.7200012207031
834,834,2022-05-26,332.4700012207031
835,835,2022-05-27,343.5299987792969
836,836,2022-05-31,338.19000244140625
837,837,2022-06-01,334.54998779296875
838,838,2022-06-02,347.07000732421875
839,839,2022-06-03,334.7699890136719
840,840,2022-06-06,335.42999267578125
841,841,2022-06-07,335.510009765625
842,842,2022-06-08,330.739990234375
843,843,2022-06-09,315.6600036621094
844,844,2022-06-10,305.3500061035156
845,845,2022-06-13,293.0799865722656
846,846,2022-06-14,300.739990234375
847,847,2022-06-15,308.3599853515625
848,848,2022-06-16,292.1199951171875
849,849,2022-06-17,288.4599914550781
850,850,2022-06-21,295.8500061035156
851,851,2022-06-22,297.82000732421875
852,852,2022-06-23,297.4100036621094
853,853,2022-06-24,308.9100036621094
854,854,2022-06-27,309.8299865722656
855,855,2022-06-28,302.2099914550781
856,856,2022-06-29,298.3299865722656
857,857,2022-06-30,293.95001220703125
858,858,2022-07-01,299.3399963378906
859,859,2022-07-05,302.3299865722656
860,860,2022-07-06,294.5299987792969
861,861,2022-07-07,305.1400146484375
862,862,2022-07-08,299.5199890136719
863,863,2022-07-11,291.70001220703125
864,864,2022-07-12,292.4100036621094
865,865,2022-07-13,292.489990234375
866,866,2022-07-14,290.79998779296875
867,867,2022-07-15,297.7200012207031
868,868,2022-07-18,295.8399963378906
869,869,2022-07-19,311.9100036621094
870,870,2022-07-20,325.4200134277344
871,871,2022-07-21,332.1499938964844
872,872,2022-07-22,326.67999267578125
873,873,2022-07-25,325.3699951171875
874,874,2022-07-26,326.9700012207031
875,875,2022-07-27,338.489990234375
876,876,2022-07-28,344.5
877,877,2022-07-29,357.69000244140625
878,878,2022-08-01,358.42999267578125
879,879,2022-08-02,323.32000732421875
880,880,2022-08-03,326.4100036621094
881,881,2022-08-04,330.5799865722656
882,882,2022-08-05,331.70001220703125
883,883,2022-08-08,330.32000732421875
884,884,2022-08-09,320.1499938964844
885,885,2022-08-10,328.8699951171875
886,886,2022-08-11,336.0
887,887,2022-08-12,346.739990234375
888,888,2022-08-15,349.4100036621094
889,889,2022-08-16,344.9100036621094
890,890,2022-08-17,340.45001220703125
891,891,2022-08-18,342.3800048828125
892,892,2022-08-19,328.4100036621094
893,893,2022-08-22,315.8800048828125
894,894,2022-08-23,316.989990234375
895,895,2022-08-24,319.3399963378906
896,896,2022-08-25,330.1400146484375
897,897,2022-08-26,308.1600036621094
898,898,2022-08-29,307.8999938964844
899,899,2022-08-30,302.8599853515625
900,900,2022-08-31,301.6400146484375
901,901,2022-09-01,309.739990234375
902,902,2022-09-02,297.6000061035156
903,903,2022-09-06,289.92999267578125
904,904,2022-09-07,295.5799865722656
905,905,2022-09-08,298.29998779296875
906,906,2022-09-09,307.8399963378906
907,907,2022-09-12,311.8500061035156
908,908,2022-09-13,293.5
909,909,2022-09-14,295.9700012207031
910,910,2022-09-15,296.20001220703125
911,911,2022-09-16,288.5199890136719
912,912,2022-09-19,291.2099914550781
913,913,2022-09-20,285.6499938964844
914,914,2022-09-21,285.0799865722656
915,915,2022-09-22,272.94000244140625
916,916,2022-09-23,268.0400085449219
917,917,2022-09-26,265.8599853515625
918,918,2022-09-27,264.95001220703125
919,919,2022-09-28,271.3500061035156
920,920,2022-09-29,265.5199890136719
921,921,2022-09-30,262.010009765625
922,922,2022-10-03,272.0899963378906
923,923,2022-10-04,281.6499938964844
924,924,2022-10-05,281.8800048828125
925,925,2022-10-06,280.3500061035156
926,926,2022-10-07,266.67999267578125
927,927,2022-10-10,258.6000061035156
928,928,2022-10-11,250.00999450683597
929,929,2022-10-12,261.0299987792969
930,930,2022-10-13,268.2699890136719
931,931,2022-10-14,255.6100006103516
932,932,2022-10-17,261.6400146484375
933,933,2022-10-18,263.8900146484375
934,934,2022-10-19,260.4599914550781
935,935,2022-10-20,256.2300109863281
936,936,2022-10-21,263.0400085449219
937,937,2022-10-24,265.7200012207031
938,938,2022-10-25,274.5799865722656
939,939,2022-10-26,273.17999267578125
940,940,2022-10-27,275.2900085449219
941,941,2022-10-28,288.0
942,942,2022-10-31,283.2200012207031
943,943,2022-11-01,238.3000030517578
944,944,2022-11-02,236.02999877929688
945,945,2022-11-03,227.32000732421875
946,946,2022-11-04,230.55999755859372
947,947,2022-11-07,236.3600006103516
948,948,2022-11-08,234.6499938964844
949,949,2022-11-09,226.8800048828125
950,950,2022-11-10,253.4199981689453
951,951,2022-11-11,263.3800048828125
952,952,2022-11-14,251.47000122070312
953,953,2022-11-15,261.5899963378906
954,954,2022-11-16,258.42999267578125
955,955,2022-11-17,255.1100006103516
956,956,2022-11-18,256.1000061035156
957,957,2022-11-21,257.0
958,958,2022-11-22,261.04998779296875
959,959,2022-11-23,270.6600036621094
960,960,2022-11-25,271.8999938964844
961,961,2022-11-28,269.0
962,962,2022-11-29,266.82000732421875
963,963,2022-11-30,270.2799987792969
964,964,2022-12-01,268.82000732421875
965,965,2022-12-02,274.8599853515625
966,966,2022-12-05,261.79998779296875
967,967,2022-12-06,254.2100067138672
968,968,2022-12-07,252.5399932861328
969,969,2022-12-08,252.82000732421875
970,970,2022-12-09,251.4499969482422
971,971,2022-12-12,258.1000061035156
972,972,2022-12-13,263.2699890136719
973,973,2022-12-14,261.5
974,974,2022-12-15,251.0399932861328
975,975,2022-12-16,248.9199981689453
976,976,2022-12-19,243.7100067138672
977,977,2022-12-20,247.1499938964844
978,978,2022-12-21,250.83999633789065
979,979,2022-12-22,247.50999450683597
980,980,2022-12-23,248.22000122070312
981,981,2022-12-27,251.0
982,982,2022-12-28,246.83999633789065
983,983,2022-12-29,257.5299987792969
984,984,2022-12-30,256.4100036621094
985,985,2023-01-03,260.20001220703125
986,986,2023-01-04,262.989990234375
987,987,2023-01-05,260.0599975585937
988,988,2023-01-06,273.4200134277344
989,989,2023-01-09,279.2900085449219
990,990,2023-01-10,286.92999267578125
991,991,2023-01-11,299.7900085449219
992,992,2023-01-12,293.0
993,993,2023-01-13,293.70001220703125
994,994,2023-01-17,293.5799865722656
995,995,2023-01-18,296.5400085449219
996,996,2023-01-19,287.7200012207031
997,997,2023-01-20,297.0299987792969
998,998,2023-01-23,317.760009765625
999,999,2023-01-24,310.0799865722656
1000,1000,2023-01-25,310.57000732421875
1001,1001,2023-01-26,311.2699890136719
1002,1002,2023-01-27,317.1000061035156
1003,1003,2023-01-30,309.0299987792969
1004,1004,2023-01-31,316.17999267578125
1005,1005,2023-02-01,328.6300048828125
1006,1006,2023-02-02,344.70001220703125
1007,1007,2023-02-03,330.8099975585937
1008,1008,2023-02-06,324.70001220703125
1009,1009,2023-02-07,331.1499938964844
1010,1010,2023-02-08,325.5400085449219
1011,1011,2023-02-09,316.5599975585937
1012,1012,2023-02-10,313.4599914550781
1013,1013,2023-02-13,318.95001220703125
1014,1014,2023-02-14,318.760009765625
1015,1015,2023-02-15,327.0199890136719
1016,1016,2023-02-16,333.44000244140625
1017,1017,2023-02-17,322.5799865722656
1018,1018,2023-02-21,307.0
1019,1019,2023-02-22,304.8699951171875
1020,1020,2023-02-23,301.0
1021,1021,2023-02-24,291.9200134277344
1022,1022,2023-02-27,296.2300109863281
1023,1023,2023-02-28,300.25
1024,1024,2023-03-01,302.3399963378906
1025,1025,2023-03-02,306.0599975585937
1026,1026,2023-03-03,309.45001220703125
1027,1027,2023-03-06,305.8099975585937
1028,1028,2023-03-07,302.1600036621094
1029,1029,2023-03-08,307.07000732421875
1030,1030,2023-03-09,296.9100036621094
1031,1031,2023-03-10,288.19000244140625
1032,1032,2023-03-13,284.9200134277344
1033,1033,2023-03-14,292.4599914550781
1034,1034,2023-03-15,287.739990234375
1035,1035,2023-03-16,294.92999267578125
1036,1036,2023-03-17,288.7099914550781
1037,1037,2023-03-20,290.8399963378906
1038,1038,2023-03-21,294.42999267578125
1039,1039,2023-03-22,288.1099853515625
1040,1040,2023-03-23,288.75
1041,1041,2023-03-24,288.7300109863281
1042,1042,2023-03-27,288.8599853515625
1043,1043,2023-03-28,290.1499938964844
1044,1044,2023-03-29,296.1199951171875
1045,1045,2023-03-30,309.1099853515625
1046,1046,2023-03-31,318.0
1047,1047,2023-04-03,311.6499938964844
1048,1048,2023-04-04,308.7099914550781
1049,1049,2023-04-05,300.1499938964844
1050,1050,2023-04-06,300.260009765625
1051,1051,2023-04-10,301.9599914550781
1052,1052,2023-04-11,304.0299987792969
1053,1053,2023-04-12,301.4100036621094
1054,1054,2023-04-13,306.1700134277344
1055,1055,2023-04-14,303.0799865722656
1056,1056,2023-04-17,300.4599914550781
1057,1057,2023-04-18,300.6300048828125
1058,1058,2023-04-19,292.760009765625
1059,1059,2023-04-20,290.5199890136719
1060,1060,2023-04-21,287.8999938964844
1061,1061,2023-04-24,288.19000244140625
1062,1062,2023-04-25,284.1000061035156
1063,1063,2023-04-26,280.4200134277344
1064,1064,2023-04-27,284.1199951171875
1065,1065,2023-04-28,288.0299987792969
1066,1066,2023-05-01,287.45001220703125
1067,1067,2023-05-02,255.44000244140625
1068,1068,2023-05-03,258.5
1069,1069,2023-05-04,265.0
1070,1070,2023-05-05,273.79998779296875
1071,1071,2023-05-08,277.8599853515625
1072,1072,2023-05-09,270.1600036621094
1073,1073,2023-05-10,271.7699890136719
1074,1074,2023-05-11,265.2799987792969
1075,1075,2023-05-12,266.1600036621094
1076,1076,2023-05-15,270.70001220703125
1077,1077,2023-05-16,266.3800048828125
1078,1078,2023-05-17,271.6700134277344
1079,1079,2023-05-18,279.3299865722656
1080,1080,2023-05-19,280.79998779296875
1081,1081,2023-05-22,280.1300048828125
1082,1082,2023-05-23,271.2200012207031
1083,1083,2023-05-24,261.3900146484375
1084,1084,2023-05-25,259.69000244140625
1085,1085,2023-05-26,264.7200012207031
1086,1086,2023-05-30,267.7799987792969
1087,1087,2023-05-31,262.57000732421875
1088,1088,2023-06-01,266.20001220703125
1089,1089,2023-06-02,278.010009765625
1090,1090,2023-06-05,269.1099853515625
1091,1091,2023-06-06,270.1000061035156
1092,1092,2023-06-07,277.5599975585937
1093,1093,2023-06-08,278.0299987792969
1094,1094,2023-06-09,274.6600036621094
1095,1095,2023-06-12,279.989990234375
1096,1096,2023-06-13,283.3900146484375
1097,1097,2023-06-14,280.3800048828125
1098,1098,2023-06-15,284.54998779296875
1099,1099,2023-06-16,282.3999938964844
1100,1100,2023-06-20,277.54998779296875
1101,1101,2023-06-21,270.8800048828125
1102,1102,2023-06-22,267.9100036621094
1103,1103,2023-06-23,264.3299865722656
1104,1104,2023-06-26,273.1099853515625
1105,1105,2023-06-27,282.8099975585937
1106,1106,2023-06-28,283.489990234375
1107,1107,2023-06-29,288.67999267578125
1108,1108,2023-06-30,295.8299865722656
1109,1109,2023-07-03,296.2699890136719
1110,1110,2023-07-05,292.8500061035156
1111,1111,2023-07-06,291.1400146484375
1112,1112,2023-07-07,295.2200012207031
1113,1113,2023-07-10,306.1600036621094
1114,1114,2023-07-11,309.1600036621094
1115,1115,2023-07-12,315.92999267578125
1116,1116,2023-07-13,318.4700012207031
1117,1117,2023-07-14,309.2799987792969
1118,1118,2023-07-17,309.510009765625
1119,1119,2023-07-18,313.1700134277344
1120,1120,2023-07-19,318.3699951171875
1121,1121,2023-07-20,304.5400085449219
1122,1122,2023-07-21,306.4599914550781
1123,1123,2023-07-24,302.5899963378906
1124,1124,2023-07-25,301.42999267578125
1125,1125,2023-07-26,306.1199951171875
1126,1126,2023-07-27,299.42999267578125
1127,1127,2023-07-28,299.17999267578125
1128,1128,2023-07-31,307.9599914550781
1129,1129,2023-08-01,254.7700042724609
1130,1130,2023-08-02,241.1499938964844
1131,1131,2023-08-03,249.5500030517578
1132,1132,2023-08-04,251.41000366210935
1133,1133,2023-08-07,248.22999572753903
1134,1134,2023-08-08,253.67999267578125
1135,1135,2023-08-09,257.8900146484375
1136,1136,2023-08-10,255.4199981689453
1137,1137,2023-08-11,261.94000244140625
1138,1138,2023-08-14,263.8599853515625
1139,1139,2023-08-15,267.9800109863281
1140,1140,2023-08-16,265.94000244140625
1141,1141,2023-08-17,266.0299987792969
1142,1142,2023-08-18,271.9800109863281
1143,1143,2023-08-21,267.5299987792969
1144,1144,2023-08-22,269.3599853515625
1145,1145,2023-08-23,270.0899963378906
1146,1146,2023-08-24,265.9200134277344
1147,1147,2023-08-25,268.3900146484375
1148,1148,2023-08-28,269.9200134277344
1149,1149,2023-08-29,273.489990234375
1150,1150,2023-08-30,279.1099853515625
1151,1151,2023-08-31,275.010009765625
1152,1152,2023-09-01,275.95001220703125
1153,1153,2023-09-05,273.25
1154,1154,2023-09-06,272.3800048828125
1155,1155,2023-09-07,264.239990234375
1156,1156,2023-09-08,256.3699951171875
1157,1157,2023-09-11,254.7700042724609
1158,1158,2023-09-12,251.30999755859372
1159,1159,2023-09-13,250.17999267578125
1160,1160,2023-09-14,254.7899932861328
1161,1161,2023-09-15,251.3800048828125
1162,1162,2023-09-18,253.1999969482422
1163,1163,2023-09-19,252.1699981689453
1164,1164,2023-09-20,235.8300018310547
1165,1165,2023-09-21,228.67999267578125
1166,1166,2023-09-22,227.1499938964844
1167,1167,2023-09-25,228.1499938964844
1168,1168,2023-09-26,223.9600067138672
1169,1169,2023-09-27,225.91000366210935
1170,1170,2023-09-28,236.8699951171875
1171,1171,2023-09-29,236.52999877929688
1172,1172,2023-10-02,233.6300048828125
1173,1173,2023-10-03,230.3300018310547
1174,1174,2023-10-04,230.94000244140625
1175,1175,2023-10-05,222.5399932861328
1176,1176,2023-10-06,223.8500061035156
1177,1177,2023-10-09,222.5800018310547
1178,1178,2023-10-10,222.3999938964844
1179,1179,2023-10-11,217.16000366210935
1180,1180,2023-10-12,210.8699951171875
1181,1181,2023-10-13,206.9199981689453
1182,1182,2023-10-16,214.97000122070312
1183,1183,2023-10-17,212.9900054931641
1184,1184,2023-10-18,209.1199951171875
1185,1185,2023-10-19,205.9900054931641
1186,1186,2023-10-20,204.5500030517578
1187,1187,2023-10-23,205.2899932861328
1188,1188,2023-10-24,205.91000366210935
1189,1189,2023-10-25,198.91000366210935
1190,1190,2023-10-26,204.8300018310547
1191,1191,2023-10-27,207.17999267578125
1192,1192,2023-10-30,209.7700042724609
1193,1193,2023-10-31,209.42999267578125
1194,1194,2023-11-01,197.9900054931641
1195,1195,2023-11-02,207.0
1196,1196,2023-11-03,214.3000030517578
1197,1197,2023-11-06,206.0200042724609
1198,1198,2023-11-07,208.0399932861328
1199,1199,2023-11-08,206.44000244140625
1200,1200,2023-11-09,202.5200042724609
1201,1201,2023-11-10,206.17999267578125
1202,1202,2023-11-13,202.6100006103516
1203,1203,2023-11-14,215.66000366210935
1204,1204,2023-11-15,216.9600067138672
1205,1205,2023-11-16,215.47999572753903
1206,1206,2023-11-17,218.0200042724609
1207,1207,2023-11-20,220.5399932861328
1208,1208,2023-11-21,222.41000366210935
1209,1209,2023-11-22,225.8600006103516
1210,1210,2023-11-24,228.9199981689453
1211,1211,2023-11-27,231.5
1212,1212,2023-11-28,233.88999938964844
1213,1213,2023-11-29,236.6199951171875
1214,1214,2023-11-30,236.97999572753903
1215,1215,2023-12-01,241.22000122070312
1216,1216,2023-12-04,239.3699951171875
1217,1217,2023-12-05,234.3600006103516
1218,1218,2023-12-06,234.1300048828125
1219,1219,2023-12-07,233.22999572753903
1220,1220,2023-12-08,236.1300048828125
1221,1221,2023-12-11,239.6499938964844
1222,1222,2023-12-12,239.3800048828125
1223,1223,2023-12-13,244.42999267578125
1224,1224,2023-12-14,272.1600036621094
1225,1225,2023-12-15,270.17999267578125
1226,1226,2023-12-18,266.67999267578125
1227,1227,2023-12-19,269.4200134277344
1228,1228,2023-12-20,261.6099853515625
1229,1229,2023-12-21,265.3099975585937
1230,1230,2023-12-22,269.4100036621094
1231,1231,2023-12-26,275.5
1232,1232,2023-12-27,275.7900085449219
1233,1233,2023-12-28,275.3500061035156
1234,1234,2023-12-29,273.3299865722656
1235,1235,2024-01-02,267.9800109863281
1236,1236,2024-01-03,252.5200042724609
1237,1237,2024-01-04,252.97000122070312
1238,1238,2024-01-05,252.69000244140625
1239,1239,2024-01-08,261.0899963378906
1240,1240,2024-01-09,256.44000244140625
1241,1241,2024-01-10,255.2700042724609
1242,1242,2024-01-11,255.02999877929688
1243,1243,2024-01-12,248.8699951171875
1244,1244,2024-01-16,243.5200042724609
1245,1245,2024-01-17,239.1699981689453
1246,1246,2024-01-18,249.58999633789065
1247,1247,2024-01-19,249.08999633789065
1248,1248,2024-01-22,254.57000732421875
1249,1249,2024-01-23,256.0899963378906
1250,1250,2024-01-24,254.1699981689453
1251,1251,2024-01-25,256.989990234375
1252,1252,2024-01-26,252.1699981689453
1253,1253,2024-01-29,255.92999267578125
1254,1254,2024-01-30,250.91000366210935
1255,1255,2024-01-31,239.5500030517578
1256,1256,2024-02-01,242.6000061035156
1257,1257,2024-02-02,246.47999572753903
1258,1258,2024-02-05,239.69000244140625
