,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m
761,761,761,2022-02-10,249.5697479248047,248.62203979492188,243.5415496826172
762,762,762,2022-02-11,245.86685180664065,244.99728393554688,242.5547790527344
763,763,763,2022-02-14,244.6944122314453,245.1829376220703,239.692123413086
764,764,764,2022-02-15,252.7743530273437,242.4863739013672,242.6817626953125
765,765,765,2022-02-16,253.62435913085932,249.2375640869141,242.34957885742188
766,766,766,2022-02-17,245.7984771728516,254.23989868164065,242.886962890625
767,767,767,2022-02-18,242.43751525878903,249.5697479248047,248.62203979492188
768,768,768,2022-02-22,244.45993041992188,245.86685180664065,244.99728393554688
769,769,769,2022-02-23,247.7915802001953,244.6944122314453,245.1829376220703
770,770,770,2022-02-24,251.77783203125,252.7743530273437,242.4863739013672
771,771,771,2022-02-25,259.681884765625,253.62435913085932,249.2375640869141
772,772,772,2022-02-28,257.2979736328125,245.7984771728516,254.23989868164065
773,773,773,2022-03-01,256.5847473144531,242.43751525878903,249.5697479248047
774,774,774,2022-03-02,262.3198547363281,244.45993041992188,245.86685180664065
775,775,775,2022-03-03,260.3463134765625,247.7915802001953,244.6944122314453
776,776,776,2022-03-04,260.9618225097656,251.77783203125,252.7743530273437
777,777,777,2022-03-07,247.58642578125,259.681884765625,253.62435913085932
778,778,778,2022-03-08,240.0633850097656,257.2979736328125,245.7984771728516
779,779,779,2022-03-09,243.951904296875,256.5847473144531,242.43751525878903
780,780,780,2022-03-10,242.6622314453125,262.3198547363281,244.45993041992188
781,781,781,2022-03-11,242.07603454589844,260.3463134765625,247.7915802001953
782,782,782,2022-03-14,240.2001342773437,260.9618225097656,251.77783203125
783,783,783,2022-03-15,248.4950256347656,247.58642578125,259.681884765625
784,784,784,2022-03-16,256.1353454589844,240.0633850097656,257.2979736328125
785,785,785,2022-03-17,257.9330139160156,243.951904296875,256.5847473144531
786,786,786,2022-03-18,261.1962890625,242.6622314453125,262.3198547363281
787,787,787,2022-03-21,259.681884765625,242.07603454589844,260.3463134765625
788,788,788,2022-03-22,260.8347473144531,240.2001342773437,260.9618225097656
789,789,789,2022-03-23,249.5990600585937,248.4950256347656,247.58642578125
790,790,790,2022-03-24,256.9657897949219,256.1353454589844,240.0633850097656
791,791,791,2022-03-25,259.8870849609375,257.9330139160156,243.951904296875
792,792,792,2022-03-28,263.9123840332031,261.1962890625,242.6622314453125
793,793,793,2022-03-29,266.6969299316406,259.681884765625,242.07603454589844
794,794,794,2022-03-30,263.6261291503906,260.8347473144531,240.2001342773437
795,795,795,2022-03-31,261.872802734375,249.5990600585937,248.4950256347656
796,796,796,2022-04-01,263.5379638671875,256.9657897949219,256.1353454589844
797,797,797,2022-04-04,259.6884765625,259.8870849609375,257.9330139160156
798,798,798,2022-04-05,262.9992370605469,263.9123840332031,261.1962890625
799,799,799,2022-04-06,262.70538330078125,266.6969299316406,259.681884765625
800,800,800,2022-04-07,264.6350402832031,263.6261291503906,260.8347473144531
801,801,801,2022-04-08,263.94940185546875,261.872802734375,249.5990600585937
802,802,802,2022-04-11,257.9449462890625,263.5379638671875,256.9657897949219
803,803,803,2022-04-12,257.0438232421875,259.6884765625,259.8870849609375
804,804,804,2022-04-13,258.23883056640625,262.9992370605469,263.9123840332031
805,805,805,2022-04-14,256.3385314941406,262.70538330078125,266.6969299316406
806,806,806,2022-04-18,253.6546936035156,264.6350402832031,263.6261291503906
807,807,807,2022-04-19,266.10430908203125,263.94940185546875,261.872802734375
808,808,808,2022-04-20,270.7080078125,257.9449462890625,263.5379638671875
809,809,809,2022-04-21,264.4978942871094,257.0438232421875,259.6884765625
810,810,810,2022-04-22,243.222900390625,258.23883056640625,262.9992370605469
811,811,811,2022-04-25,248.6298065185547,256.3385314941406,262.70538330078125
812,812,812,2022-04-26,243.80078125,253.6546936035156,264.6350402832031
813,813,813,2022-04-27,244.045654296875,266.10430908203125,263.94940185546875
814,814,814,2022-04-28,246.9352264404297,270.7080078125,257.9449462890625
815,815,815,2022-04-29,236.3172912597656,264.4978942871094,257.0438232421875
816,816,816,2022-05-02,232.11520385742188,243.222900390625,258.23883056640625
817,817,817,2022-05-03,232.99676513671875,248.6298065185547,256.3385314941406
818,818,818,2022-05-04,240.93081665039065,243.80078125,253.6546936035156
819,819,819,2022-05-05,236.415283203125,244.045654296875,266.10430908203125
820,820,820,2022-05-06,235.1614990234375,246.9352264404297,270.7080078125
821,821,821,2022-05-09,224.3182678222656,236.3172912597656,264.4978942871094
822,822,822,2022-05-10,222.84898376464844,232.11520385742188,243.222900390625
823,823,823,2022-05-11,222.0751800537109,232.99676513671875,248.6298065185547
824,824,824,2022-05-12,223.3289794921875,240.93081665039065,243.80078125
825,825,825,2022-05-13,228.4910125732422,236.415283203125,244.045654296875
826,826,826,2022-05-16,229.05911254882807,235.1614990234375,246.9352264404297
827,827,827,2022-05-17,234.2309417724609,224.3182678222656,236.3172912597656
828,828,828,2022-05-18,227.4527130126953,222.84898376464844,232.11520385742188
829,829,829,2022-05-19,225.7777404785156,222.0751800537109,232.99676513671875
830,830,830,2022-05-20,227.49191284179688,223.3289794921875,240.93081665039065
831,831,831,2022-05-23,228.2755126953125,228.4910125732422,236.415283203125
832,832,832,2022-05-24,228.50079345703125,229.05911254882807,235.1614990234375
833,833,833,2022-05-25,230.1953582763672,234.2309417724609,224.3182678222656
834,834,834,2022-05-26,230.12677001953125,227.4527130126953,222.84898376464844
835,835,835,2022-05-27,231.6548309326172,225.7777404785156,222.0751800537109
836,836,836,2022-05-31,229.69580078125,227.49191284179688,223.3289794921875
837,837,837,2022-06-01,223.3289794921875,228.2755126953125,228.4910125732422
838,838,838,2022-06-02,229.5880584716797,228.50079345703125,229.05911254882807
839,839,839,2022-06-03,224.3280639648437,230.1953582763672,234.2309417724609
840,840,840,2022-06-06,223.4758758544922,230.12677001953125,227.4527130126953
841,841,841,2022-06-07,225.97364807128903,231.6548309326172,225.7777404785156
842,842,842,2022-06-08,222.0261993408203,229.69580078125,227.49191284179688
843,843,843,2022-06-09,214.48394775390625,223.3289794921875,228.2755126953125
844,844,844,2022-06-10,211.9666290283203,229.5880584716797,228.50079345703125
845,845,845,2022-06-13,202.85714721679688,224.3280639648437,230.1953582763672
846,846,846,2022-06-14,196.47071838378903,223.4758758544922,230.12677001953125
847,847,847,2022-06-15,198.36117553710932,225.97364807128903,231.6548309326172
848,848,848,2022-06-16,191.6906890869141,222.0261993408203,229.69580078125
849,849,849,2022-06-17,190.1136779785156,214.48394775390625,223.3289794921875
850,850,850,2022-06-21,191.6906890869141,211.9666290283203,229.5880584716797
851,851,851,2022-06-22,192.7191925048828,202.85714721679688,224.3280639648437
852,852,852,2022-06-23,195.9613647460937,196.47071838378903,223.4758758544922
853,853,853,2022-06-24,200.2418365478516,198.36117553710932,225.97364807128903
854,854,854,2022-06-27,198.968490600586,191.6906890869141,222.0261993408203
855,855,855,2022-06-28,193.7476959228516,190.1136779785156,214.48394775390625
856,856,856,2022-06-29,196.03306579589844,191.6906890869141,211.9666290283203
857,857,857,2022-06-30,195.5415802001953,192.7191925048828,202.85714721679688
858,858,858,2022-07-01,200.3876037597656,195.9613647460937,196.47071838378903
859,859,859,2022-07-05,198.57894897460932,200.2418365478516,198.36117553710932
860,860,860,2022-07-06,197.34043884277344,198.968490600586,191.6906890869141
861,861,861,2022-07-07,198.264404296875,193.7476959228516,190.1136779785156
862,862,862,2022-07-08,197.4583740234375,196.03306579589844,191.6906890869141
863,863,863,2022-07-11,194.067123413086,195.5415802001953,192.7191925048828
864,864,864,2022-07-12,192.3862762451172,200.3876037597656,195.9613647460937
865,865,865,2022-07-13,190.8724975585937,198.57894897460932,200.2418365478516
866,866,866,2022-07-14,189.1031646728516,197.34043884277344,198.968490600586
867,867,867,2022-07-15,191.442611694336,198.264404296875,193.7476959228516
868,868,868,2022-07-18,186.046127319336,197.4583740234375,196.03306579589844
869,869,869,2022-07-19,193.93934631347656,194.067123413086,195.5415802001953
870,870,870,2022-07-20,194.67657470703125,192.3862762451172,200.3876037597656
871,871,871,2022-07-21,196.8292694091797,190.8724975585937,198.57894897460932
872,872,872,2022-07-22,196.02322387695312,189.1031646728516,197.34043884277344
873,873,873,2022-07-25,198.0776214599609,191.442611694336,198.264404296875
874,874,874,2022-07-26,200.92823791503903,186.046127319336,197.4583740234375
875,875,875,2022-07-27,208.1923675537109,193.93934631347656,194.067123413086
876,876,876,2022-07-28,215.29920959472656,194.67657470703125,192.3862762451172
877,877,877,2022-07-29,211.0921173095703,196.8292694091797,190.8724975585937
878,878,878,2022-08-01,209.8535614013672,196.02322387695312,189.1031646728516
879,879,879,2022-08-02,209.6176605224609,198.0776214599609,191.442611694336
880,880,880,2022-08-03,212.22251892089844,200.92823791503903,186.046127319336
881,881,881,2022-08-04,210.5809783935547,208.1923675537109,193.93934631347656
882,882,882,2022-08-05,212.1143798828125,215.29920959472656,194.67657470703125
883,883,883,2022-08-08,213.6183319091797,211.0921173095703,196.8292694091797
884,884,884,2022-08-09,211.2887115478516,209.8535614013672,196.02322387695312
885,885,885,2022-08-10,215.46632385253903,209.6176605224609,198.0776214599609
886,886,886,2022-08-11,214.29660034179688,212.22251892089844,200.92823791503903
887,887,887,2022-08-12,219.31954956054688,210.5809783935547,208.1923675537109
888,888,888,2022-08-15,220.744857788086,212.1143798828125,215.29920959472656
889,889,889,2022-08-16,220.34185791015625,213.6183319091797,211.0921173095703
890,890,890,2022-08-17,217.6583251953125,211.2887115478516,209.8535614013672
891,891,891,2022-08-18,217.078353881836,215.46632385253903,209.6176605224609
892,892,892,2022-08-19,214.42437744140625,214.29660034179688,212.22251892089844
893,893,893,2022-08-22,208.7330017089844,219.31954956054688,210.5809783935547
894,894,894,2022-08-23,205.57765197753903,220.744857788086,212.1143798828125
895,895,895,2022-08-24,208.8804473876953,220.34185791015625,213.6183319091797
896,896,896,2022-08-25,212.99908447265625,217.6583251953125,211.2887115478516
897,897,897,2022-08-26,203.47412109375,217.078353881836,215.46632385253903
898,898,898,2022-08-29,203.2775421142578,214.42437744140625,214.29660034179688
899,899,899,2022-08-30,201.7736053466797,208.7330017089844,219.31954956054688
900,900,900,2022-08-31,201.70477294921875,205.57765197753903,220.744857788086
901,901,901,2022-09-01,203.15956115722656,208.8804473876953,220.34185791015625
902,902,902,2022-09-02,200.289306640625,212.99908447265625,217.6583251953125
903,903,903,2022-09-06,199.27685546875,203.47412109375,217.078353881836
904,904,904,2022-09-07,207.61241149902344,203.2775421142578,214.42437744140625
905,905,905,2022-09-08,216.5279083251953,201.7736053466797,208.7330017089844
906,906,906,2022-09-09,226.08236694335932,201.70477294921875,205.57765197753903
907,907,907,2022-09-12,227.88119506835932,203.15956115722656,208.8804473876953
908,908,908,2022-09-13,222.0030517578125,200.289306640625,212.99908447265625
909,909,909,2022-09-14,222.33724975585932,199.27685546875,203.47412109375
910,910,910,2022-09-15,222.85821533203125,207.61241149902344,203.2775421142578
911,911,911,2022-09-16,217.4813995361328,216.5279083251953,201.7736053466797
912,912,912,2022-09-19,217.11770629882807,226.08236694335932,201.70477294921875
913,913,913,2022-09-20,214.24745178222656,227.88119506835932,203.15956115722656
914,914,914,2022-09-21,208.8509521484375,222.0030517578125,200.289306640625
915,915,915,2022-09-22,205.32211303710932,222.33724975585932,199.27685546875
916,916,916,2022-09-23,203.4053192138672,222.85821533203125,207.61241149902344
917,917,917,2022-09-26,199.79782104492188,217.4813995361328,216.5279083251953
918,918,918,2022-09-27,199.22769165039065,217.11770629882807,226.08236694335932
919,919,919,2022-09-28,202.31423950195312,214.24745178222656,227.88119506835932
920,920,920,2022-09-29,202.66433715820312,208.8509521484375,222.0030517578125
921,921,921,2022-09-30,199.7646331787109,205.32211303710932,222.33724975585932
922,922,922,2022-10-03,206.9646148681641,203.4053192138672,222.85821533203125
923,923,923,2022-10-04,212.8429412841797,199.79782104492188,217.4813995361328
924,924,924,2022-10-05,213.15855407714844,199.22769165039065,217.11770629882807
925,925,925,2022-10-06,208.52296447753903,202.31423950195312,214.24745178222656
926,926,926,2022-10-07,205.66270446777344,202.66433715820312,208.8509521484375
927,927,927,2022-10-10,205.1498260498047,199.7646331787109,205.32211303710932
928,928,928,2022-10-11,208.5624237060547,206.9646148681641,203.4053192138672
929,929,929,2022-10-12,205.7909240722656,212.8429412841797,199.79782104492188
930,930,930,2022-10-13,211.16622924804688,213.15855407714844,199.22769165039065
931,931,931,2022-10-14,206.26434326171875,208.52296447753903,202.31423950195312
932,932,932,2022-10-17,212.6752777099609,205.66270446777344,202.66433715820312
933,933,933,2022-10-18,211.97499084472656,205.1498260498047,199.7646331787109
934,934,934,2022-10-19,213.7207489013672,208.5624237060547,206.9646148681641
935,935,935,2022-10-20,211.5015869140625,205.7909240722656,212.8429412841797
936,936,936,2022-10-21,215.31854248046875,211.16622924804688,213.15855407714844
937,937,937,2022-10-24,217.4785614013672,206.26434326171875,208.52296447753903
938,938,938,2022-10-25,221.5420837402344,212.6752777099609,205.66270446777344
939,939,939,2022-10-26,225.4576873779297,211.97499084472656,205.1498260498047
940,940,940,2022-10-27,225.1519317626953,213.7207489013672,208.5624237060547
941,941,941,2022-10-28,226.08892822265625,211.5015869140625,205.7909240722656
942,942,942,2022-10-31,226.09878540039065,215.31854248046875,211.16622924804688
943,943,943,2022-11-01,217.0741424560547,217.4785614013672,206.26434326171875
944,944,944,2022-11-02,209.0654144287109,221.5420837402344,212.6752777099609
945,945,945,2022-11-03,202.6939392089844,225.4576873779297,211.97499084472656
946,946,946,2022-11-04,208.0890045166016,225.1519317626953,213.7207489013672
947,947,947,2022-11-07,210.59420776367188,226.08892822265625,211.5015869140625
948,948,948,2022-11-08,206.9646148681641,226.09878540039065,215.31854248046875
949,949,949,2022-11-09,204.32135009765625,217.0741424560547,217.4785614013672
950,950,950,2022-11-10,215.95965576171875,209.0654144287109,221.5420837402344
951,951,951,2022-11-11,221.21661376953125,202.6939392089844,225.4576873779297
952,952,952,2022-11-14,215.9892425537109,208.0890045166016,225.1519317626953
953,953,953,2022-11-15,218.92840576171875,210.59420776367188,226.08892822265625
954,954,954,2022-11-16,218.2281188964844,206.9646148681641,226.09878540039065
955,955,955,2022-11-17,215.9793701171875,204.32135009765625,217.0741424560547
956,956,956,2022-11-18,220.54592895507807,215.95965576171875,209.0654144287109
957,957,957,2022-11-21,221.57167053222656,221.21661376953125,202.6939392089844
958,958,958,2022-11-22,223.41604614257807,215.9892425537109,208.0890045166016
959,959,959,2022-11-23,227.13438415527344,218.92840576171875,210.59420776367188
960,960,960,2022-11-25,229.5508270263672,218.2281188964844,206.9646148681641
961,961,961,2022-11-28,224.15579223632807,215.9793701171875,204.32135009765625
962,962,962,2022-11-29,224.0867156982422,220.54592895507807,215.95965576171875
963,963,963,2022-11-30,230.6850433349609,221.57167053222656,221.21661376953125
964,964,964,2022-12-01,237.4707946777344,223.41604614257807,215.9892425537109
965,965,965,2022-12-02,239.7787322998047,227.13438415527344,218.92840576171875
966,966,966,2022-12-05,234.64010620117188,229.5508270263672,218.2281188964844
967,967,967,2022-12-06,232.3124542236328,224.15579223632807,215.9793701171875
968,968,968,2022-12-07,238.7628173828125,224.0867156982422,220.54592895507807
969,969,969,2022-12-08,244.44390869140625,230.6850433349609,221.57167053222656
970,970,970,2022-12-09,241.2779083251953,237.4707946777344,223.41604614257807
971,971,971,2022-12-12,245.7556610107422,239.7787322998047,227.13438415527344
972,972,972,2022-12-13,250.47018432617188,234.64010620117188,229.5508270263672
973,973,973,2022-12-14,250.3419647216797,232.3124542236328,224.15579223632807
974,974,974,2022-12-15,241.642822265625,238.7628173828125,224.0867156982422
975,975,975,2022-12-16,236.55352783203125,244.44390869140625,230.6850433349609
976,976,976,2022-12-19,235.754638671875,241.2779083251953,237.4707946777344
977,977,977,2022-12-20,235.33053588867188,245.7556610107422,239.7787322998047
978,978,978,2022-12-21,238.2302398681641,250.47018432617188,234.64010620117188
979,979,979,2022-12-22,238.4570770263672,250.3419647216797,232.3124542236328
980,980,980,2022-12-23,239.512435913086,241.642822265625,238.7628173828125
981,981,981,2022-12-27,240.68614196777344,236.55352783203125,244.44390869140625
982,982,982,2022-12-28,238.34860229492188,235.754638671875,241.2779083251953
983,983,983,2022-12-29,242.8897857666016,235.33053588867188,245.7556610107422
984,984,984,2022-12-30,241.8905334472656,238.2302398681641,250.47018432617188
985,985,985,2023-01-03,243.4141540527344,238.4570770263672,250.3419647216797
986,986,986,2023-01-04,249.8054656982422,239.512435913086,241.642822265625
987,987,987,2023-01-05,247.16387939453125,240.68614196777344,236.55352783203125
988,988,988,2023-01-06,253.52549743652344,238.34860229492188,235.754638671875
989,989,989,2023-01-09,258.2250061035156,242.8897857666016,235.33053588867188
990,990,990,2023-01-10,261.005126953125,241.8905334472656,238.2302398681641
991,991,991,2023-01-11,256.0582580566406,243.4141540527344,238.4570770263672
992,992,992,2023-01-12,253.6244354248047,249.8054656982422,239.512435913086
993,993,993,2023-01-13,257.0575561523437,247.16387939453125,240.68614196777344
994,994,994,2023-01-17,253.67388916015625,253.52549743652344,238.34860229492188
995,995,995,2023-01-18,249.3404693603516,258.2250061035156,242.8897857666016
996,996,996,2023-01-19,250.6167449951172,261.005126953125,241.8905334472656
997,997,997,2023-01-20,253.49581909179688,256.0582580566406,243.4141540527344
998,998,998,2023-01-23,254.7523193359375,253.6244354248047,249.8054656982422
999,999,999,2023-01-24,253.03082275390625,257.0575561523437,247.16387939453125
1000,1000,1000,2023-01-25,250.2605743408203,253.67388916015625,253.52549743652344
1001,1001,1001,2023-01-26,249.726318359375,249.3404693603516,258.2250061035156
1002,1002,1002,2023-01-27,251.4676055908203,250.6167449951172,261.005126953125
1003,1003,1003,2023-01-30,246.8868408203125,253.49581909179688,256.0582580566406
1004,1004,1004,2023-01-31,251.11143493652344,254.7523193359375,253.6244354248047
1005,1005,1005,2023-02-01,275.9841613769531,253.03082275390625,257.0575561523437
1006,1006,1006,2023-02-02,279.4766540527344,250.2605743408203,253.67388916015625
1007,1007,1007,2023-02-03,280.1296081542969,249.726318359375,249.3404693603516
1008,1008,1008,2023-02-06,268.59356689453125,251.4676055908203,250.6167449951172
1009,1009,1009,2023-02-07,269.5532531738281,246.8868408203125,253.49581909179688
1010,1010,1010,2023-02-08,265.3681945800781,251.11143493652344,254.7523193359375
1011,1011,1011,2023-02-09,261.5492553710937,275.9841613769531,253.03082275390625
1012,1012,1012,2023-02-10,261.5294494628906,279.4766540527344,250.2605743408203
1013,1013,1013,2023-02-13,264.1513061523437,280.1296081542969,249.726318359375
1014,1014,1014,2023-02-14,261.8460693359375,268.59356689453125,251.4676055908203
1015,1015,1015,2023-02-15,262.4595031738281,269.5532531738281,246.8868408203125
1016,1016,1016,2023-02-16,260.41143798828125,265.3681945800781,251.11143493652344
1017,1017,1017,2023-02-17,260.3620300292969,261.5492553710937,275.9841613769531
1018,1018,1018,2023-02-21,258.4426574707031,261.5294494628906,279.4766540527344
1019,1019,1019,2023-02-22,258.8680725097656,264.1513061523437,280.1296081542969
1020,1020,1020,2023-02-23,260.5500183105469,261.8460693359375,268.59356689453125
1021,1021,1021,2023-02-24,259.5210876464844,262.4595031738281,269.5532531738281
1022,1022,1022,2023-02-27,259.8277282714844,260.41143798828125,265.3681945800781
1023,1023,1023,2023-02-28,260.0849914550781,260.3620300292969,261.5492553710937
1024,1024,1024,2023-03-01,257.2059326171875,258.4426574707031,261.5294494628906
1025,1025,1025,2023-03-02,259.30340576171875,258.8680725097656,264.1513061523437
1026,1026,1026,2023-03-03,268.6430358886719,260.5500183105469,261.8460693359375
1027,1027,1027,2023-03-06,264.5569152832031,259.5210876464844,262.4595031738281
1028,1028,1028,2023-03-07,261.8757629394531,259.8277282714844,260.41143798828125
1029,1029,1029,2023-03-08,262.7662048339844,260.0849914550781,260.3620300292969
1030,1030,1030,2023-03-09,265.4968566894531,257.2059326171875,258.4426574707031
1031,1031,1031,2023-03-10,261.8757629394531,259.30340576171875,258.8680725097656
1032,1032,1032,2023-03-13,263.874267578125,268.6430358886719,260.5500183105469
1033,1033,1033,2023-03-14,272.7587890625,264.5569152832031,259.5210876464844
1034,1034,1034,2023-03-15,270.1270751953125,261.8757629394531,259.8277282714844
1035,1035,1035,2023-03-16,272.28387451171875,262.7662048339844,260.0849914550781
1036,1036,1036,2023-03-17,271.5220947265625,265.4968566894531,257.2059326171875
1037,1037,1037,2023-03-20,273.8866882324219,261.8757629394531,259.30340576171875
1038,1038,1038,2023-03-21,275.1629943847656,263.874267578125,268.6430358886719
1039,1039,1039,2023-03-22,269.4444274902344,272.7587890625,264.5569152832031
1040,1040,1040,2023-03-23,271.3638000488281,270.1270751953125,261.8757629394531
1041,1041,1041,2023-03-24,273.7481689453125,272.28387451171875,262.7662048339844
1042,1042,1042,2023-03-27,275.1530456542969,271.5220947265625,265.4968566894531
1043,1043,1043,2023-03-28,274.4604797363281,273.8866882324219,261.8757629394531
1044,1044,1044,2023-03-29,276.0632629394531,275.1629943847656,263.874267578125
1045,1045,1045,2023-03-30,278.4739074707031,269.4444274902344,272.7587890625
1046,1046,1046,2023-03-31,283.196044921875,271.3638000488281,270.1270751953125
1047,1047,1047,2023-04-03,285.2693786621094,273.7481689453125,272.28387451171875
1048,1048,1048,2023-04-04,284.81304931640625,275.1530456542969,271.5220947265625
1049,1049,1049,2023-04-05,285.7356262207031,274.4604797363281,273.8866882324219
1050,1050,1050,2023-04-06,285.3883972167969,276.0632629394531,275.1629943847656
1051,1051,1051,2023-04-10,285.9439392089844,278.4739074707031,269.4444274902344
1052,1052,1052,2023-04-11,288.2157287597656,283.196044921875,271.3638000488281
1053,1053,1053,2023-04-12,287.7891540527344,285.2693786621094,273.7481689453125
1054,1054,1054,2023-04-13,289.287109375,284.81304931640625,275.1530456542969
1055,1055,1055,2023-04-14,289.4359130859375,285.7356262207031,274.4604797363281
1056,1056,1056,2023-04-17,290.4477844238281,285.3883972167969,276.0632629394531
1057,1057,1057,2023-04-18,288.6026306152344,285.9439392089844,278.4739074707031
1058,1058,1058,2023-04-19,296.92578125,288.2157287597656,283.196044921875
1059,1059,1059,2023-04-20,299.69354248046875,287.7891540527344,285.2693786621094
1060,1060,1060,2023-04-21,301.1221008300781,289.287109375,284.81304931640625
1061,1061,1061,2023-04-24,299.634033203125,289.4359130859375,285.7356262207031
1062,1062,1062,2023-04-25,297.1043395996094,290.4477844238281,285.3883972167969
1063,1063,1063,2023-04-26,296.4198303222656,288.6026306152344,285.9439392089844
1064,1064,1064,2023-04-27,295.8444519042969,296.92578125,288.2157287597656
1065,1065,1065,2023-04-28,297.2630615234375,299.69354248046875,287.7891540527344
1066,1066,1066,2023-05-01,297.5011901855469,301.1221008300781,289.287109375
1067,1067,1067,2023-05-02,291.5489501953125,299.634033203125,289.4359130859375
1068,1068,1068,2023-05-03,284.85272216796875,297.1043395996094,290.4477844238281
1069,1069,1069,2023-05-04,282.3627319335937,296.4198303222656,288.6026306152344
1070,1070,1070,2023-05-05,282.4420471191406,295.8444519042969,296.92578125
1071,1071,1071,2023-05-08,285.97369384765625,297.2630615234375,299.69354248046875
1072,1072,1072,2023-05-09,281.3905029296875,297.5011901855469,301.1221008300781
1073,1073,1073,2023-05-10,283.3249816894531,291.5489501953125,299.634033203125
1074,1074,1074,2023-05-11,282.84881591796875,284.85272216796875,297.1043395996094
1075,1075,1075,2023-05-12,283.196044921875,282.3627319335937,296.4198303222656
1076,1076,1076,2023-05-15,286.6185302734375,282.4420471191406,295.8444519042969
1077,1077,1077,2023-05-16,283.66229248046875,285.97369384765625,297.2630615234375
1078,1078,1078,2023-05-17,281.7178649902344,281.3905029296875,297.5011901855469
1079,1079,1079,2023-05-18,282.9877014160156,283.3249816894531,291.5489501953125
1080,1080,1080,2023-05-19,283.0968322753906,282.84881591796875,284.85272216796875
1081,1081,1081,2023-05-22,283.89044189453125,283.196044921875,282.3627319335937
1082,1082,1082,2023-05-23,271.9761047363281,286.6185302734375,282.4420471191406
1083,1083,1083,2023-05-24,270.38885498046875,283.66229248046875,285.97369384765625
1084,1084,1084,2023-05-25,270.2301330566406,281.7178649902344,281.3905029296875
1085,1085,1085,2023-05-26,270.40869140625,282.9877014160156,283.3249816894531
1086,1086,1086,2023-05-30,269.3273620605469,283.0968322753906,282.84881591796875
1087,1087,1087,2023-05-31,273.3847961425781,283.89044189453125,283.196044921875
1088,1088,1088,2023-06-01,276.3510131835937,271.9761047363281,286.6185302734375
1089,1089,1089,2023-06-02,276.0830993652344,270.38885498046875,283.66229248046875
1090,1090,1090,2023-06-05,275.745849609375,270.2301330566406,281.7178649902344
1091,1091,1091,2023-06-06,274.3470764160156,270.40869140625,282.9877014160156
1092,1092,1092,2023-06-07,275.7557678222656,269.3273620605469,283.0968322753906
1093,1093,1093,2023-06-08,274.5653381347656,273.3847961425781,283.89044189453125
1094,1094,1094,2023-06-09,278.4045104980469,276.3510131835937,271.9761047363281
1095,1095,1095,2023-06-12,277.69024658203125,276.0830993652344,270.38885498046875
1096,1096,1096,2023-06-13,279.4957275390625,275.745849609375,270.2301330566406
1097,1097,1097,2023-06-14,291.23150634765625,274.3470764160156,270.40869140625
1098,1098,1098,2023-06-15,293.294921875,275.7557678222656,269.3273620605469
1099,1099,1099,2023-06-16,292.0052795410156,274.5653381347656,273.3847961425781
1100,1100,1100,2023-06-20,295.42779541015625,278.4045104980469,276.3510131835937
1101,1101,1101,2023-06-21,295.1996459960937,277.69024658203125,276.0830993652344
1102,1102,1102,2023-06-22,295.5171203613281,279.4957275390625,275.745849609375
1103,1103,1103,2023-06-23,295.5071716308594,291.23150634765625,274.3470764160156
1104,1104,1104,2023-06-26,294.4754638671875,293.294921875,275.7557678222656
1105,1105,1105,2023-06-27,296.3702697753906,292.0052795410156,274.5653381347656
1106,1106,1106,2023-06-28,297.8880310058594,295.42779541015625,278.4045104980469
1107,1107,1107,2023-06-29,300.1157531738281,295.1996459960937,277.69024658203125
1108,1108,1108,2023-06-30,303.4175720214844,295.5171203613281,279.4957275390625
1109,1109,1109,2023-07-03,296.3664245605469,295.5071716308594,291.23150634765625
1110,1110,1110,2023-07-05,295.7398986816406,294.4754638671875,293.294921875
1111,1111,1111,2023-07-06,294.05914306640625,296.3702697753906,292.0052795410156
1112,1112,1112,2023-07-07,292.6568603515625,297.8880310058594,295.42779541015625
1113,1113,1113,2023-07-10,293.68121337890625,300.1157531738281,295.1996459960937
1114,1114,1114,2023-07-11,294.78515625,303.4175720214844,295.5171203613281
1115,1115,1115,2023-07-12,296.3962707519531,296.3664245605469,295.5071716308594
1116,1116,1116,2023-07-13,297.9974670410156,295.7398986816406,294.4754638671875
1117,1117,1117,2023-07-14,300.77215576171875,294.05914306640625,296.3702697753906
1118,1118,1118,2023-07-17,296.9830322265625,292.6568603515625,297.8880310058594
1119,1119,1119,2023-07-18,295.013916015625,293.68121337890625,300.1157531738281
1120,1120,1120,2023-07-19,292.8657531738281,294.78515625,303.4175720214844
1121,1121,1121,2023-07-20,294.41717529296875,296.3962707519531,296.3664245605469
1122,1122,1122,2023-07-21,293.9696655273437,297.9974670410156,295.7398986816406
1123,1123,1123,2023-07-24,289.1363220214844,300.77215576171875,294.05914306640625
1124,1124,1124,2023-07-25,289.3153076171875,296.9830322265625,292.6568603515625
1125,1125,1125,2023-07-26,288.5296325683594,295.013916015625,293.68121337890625
1126,1126,1126,2023-07-27,280.4640808105469,292.8657531738281,294.78515625
1127,1127,1127,2023-07-28,281.4486389160156,294.41717529296875,296.3962707519531
1128,1128,1128,2023-07-31,281.8564147949219,293.9696655273437,297.9974670410156
1129,1129,1129,2023-08-01,277.73907470703125,289.1363220214844,300.77215576171875
1130,1130,1130,2023-08-02,273.0648803710937,289.3153076171875,296.9830322265625
