,Unnamed: 0,Date,ESS
739,739,2022-01-10,319.9102783203125
740,740,2022-01-11,320.86529541015625
741,741,2022-01-12,323.7025451660156
742,742,2022-01-13,322.4693908691406
743,743,2022-01-14,318.9273986816406
744,744,2022-01-18,317.77764892578125
745,745,2022-01-19,314.7548522949219
746,746,2022-01-20,311.3427429199219
747,747,2022-01-21,307.9119873046875
748,748,2022-01-24,308.6723022460937
749,749,2022-01-25,306.4840393066406
750,750,2022-01-26,304.07330322265625
751,751,2022-01-27,297.40655517578125
752,752,2022-01-28,307.9676208496094
753,753,2022-01-31,308.3014221191406
754,754,2022-02-01,307.36492919921875
755,755,2022-02-02,313.72564697265625
756,756,2022-02-03,305.7793884277344
757,757,2022-02-04,303.18316650390625
758,758,2022-02-07,299.67828369140625
759,759,2022-02-08,292.9188232421875
760,760,2022-02-09,304.6759338378906
761,761,2022-02-10,296.3866271972656
762,762,2022-02-11,295.4964904785156
763,763,2022-02-14,293.3267822265625
764,764,2022-02-15,295.0328674316406
765,765,2022-02-16,295.9508056640625
766,766,2022-02-17,291.70416259765625
767,767,2022-02-18,292.4737243652344
768,768,2022-02-22,293.44732666015625
769,769,2022-02-23,290.953125
770,770,2022-02-24,293.47515869140625
771,771,2022-02-25,300.99493408203125
772,772,2022-02-28,294.0871276855469
773,773,2022-03-01,292.8353271484375
774,774,2022-03-02,303.0625915527344
775,775,2022-03-03,306.1595458984375
776,776,2022-03-04,315.3946838378906
777,777,2022-03-07,318.1763610839844
778,778,2022-03-08,312.3255920410156
779,779,2022-03-09,317.4530944824219
780,780,2022-03-10,317.78692626953125
781,781,2022-03-11,311.5651550292969
782,782,2022-03-14,309.6922302246094
783,783,2022-03-15,310.8698425292969
784,784,2022-03-16,317.490234375
785,785,2022-03-17,317.79620361328125
786,786,2022-03-18,316.7391662597656
787,787,2022-03-21,313.57733154296875
788,788,2022-03-22,311.22216796875
789,789,2022-03-23,310.832763671875
790,790,2022-03-24,311.620849609375
791,791,2022-03-25,316.6464233398437
792,792,2022-03-28,319.7897033691406
793,793,2022-03-29,330.7772521972656
794,794,2022-03-30,325.3473815917969
795,795,2022-03-31,322.32452392578125
796,796,2022-04-01,329.7976379394531
797,797,2022-04-04,326.4389343261719
798,798,2022-04-05,325.5712585449219
799,799,2022-04-06,331.4956359863281
800,800,2022-04-07,328.1276550292969
801,801,2022-04-08,327.88507080078125
802,802,2022-04-11,321.45684814453125
803,803,2022-04-12,323.5467224121094
804,804,2022-04-13,324.0318603515625
805,805,2022-04-14,322.3525390625
806,806,2022-04-18,320.4865417480469
807,807,2022-04-19,324.3770751953125
808,808,2022-04-20,332.12078857421875
809,809,2022-04-21,335.2275390625
810,810,2022-04-22,327.96905517578125
811,811,2022-04-25,324.75958251953125
812,812,2022-04-26,321.6341247558594
813,813,2022-04-27,319.0404357910156
814,814,2022-04-28,321.9792785644531
815,815,2022-04-29,307.20098876953125
816,816,2022-05-02,297.9551696777344
817,817,2022-05-03,300.5115661621094
818,818,2022-05-04,301.6964416503906
819,819,2022-05-05,295.33355712890625
820,820,2022-05-06,292.422607421875
821,821,2022-05-09,276.13287353515625
822,822,2022-05-10,267.2789306640625
823,823,2022-05-11,269.3781433105469
824,824,2022-05-12,272.6342468261719
825,825,2022-05-13,276.422119140625
826,826,2022-05-16,272.3263244628906
827,827,2022-05-17,276.160888671875
828,828,2022-05-18,268.7250366210937
829,829,2022-05-19,262.72607421875
830,830,2022-05-20,263.1645202636719
831,831,2022-05-23,267.9693298339844
832,832,2022-05-24,263.87353515625
833,833,2022-05-25,263.6216735839844
834,834,2022-05-26,264.15350341796875
835,835,2022-05-27,269.3408203125
836,836,2022-05-31,264.8252258300781
837,837,2022-06-01,263.65899658203125
838,838,2022-06-02,268.5384521484375
839,839,2022-06-03,264.90924072265625
840,840,2022-06-06,258.01446533203125
841,841,2022-06-07,264.1161804199219
842,842,2022-06-08,258.77020263671875
843,843,2022-06-09,252.74319458007807
844,844,2022-06-10,252.7525177001953
845,845,2022-06-13,240.7730865478516
846,846,2022-06-14,239.0377349853516
847,847,2022-06-15,239.98941040039065
848,848,2022-06-16,236.919921875
849,849,2022-06-17,238.9164581298828
850,850,2022-06-21,238.3473663330078
851,851,2022-06-22,238.77651977539065
852,852,2022-06-23,242.05128479003903
853,853,2022-06-24,244.1691131591797
854,854,2022-06-27,248.4048614501953
855,855,2022-06-28,246.32432556152344
856,856,2022-06-29,246.8229522705078
857,857,2022-06-30,246.0326690673828
858,858,2022-07-01,250.9437255859375
859,859,2022-07-05,248.8456878662109
860,860,2022-07-06,250.27574157714844
861,861,2022-07-07,250.32278442382807
862,862,2022-07-08,247.3592071533203
863,863,2022-07-11,247.06753540039065
864,864,2022-07-12,248.44114685058597
865,865,2022-07-13,246.1737823486328
866,866,2022-07-14,245.81629943847656
867,867,2022-07-15,249.73948669433597
868,868,2022-07-18,247.039306640625
869,869,2022-07-19,250.81201171875
870,870,2022-07-20,252.29852294921875
871,871,2022-07-21,253.6532440185547
872,872,2022-07-22,257.60467529296875
873,873,2022-07-25,257.60467529296875
874,874,2022-07-26,257.4917907714844
875,875,2022-07-27,260.8880920410156
876,876,2022-07-28,267.9442443847656
877,877,2022-07-29,269.5718688964844
878,878,2022-08-01,263.3248596191406
879,879,2022-08-02,260.4835510253906
880,880,2022-08-03,259.16650390625
881,881,2022-08-04,261.5936889648437
882,882,2022-08-05,262.25225830078125
883,883,2022-08-08,264.2091979980469
884,884,2022-08-09,269.2049560546875
885,885,2022-08-10,273.9654541015625
886,886,2022-08-11,275.4237365722656
887,887,2022-08-12,279.5444641113281
888,888,2022-08-15,279.4128112792969
889,889,2022-08-16,280.80523681640625
890,890,2022-08-17,279.9208374023437
891,891,2022-08-18,275.9317932128906
892,892,2022-08-19,272.8459167480469
893,893,2022-08-22,267.6055603027344
894,894,2022-08-23,261.2550964355469
895,895,2022-08-24,263.6917724609375
896,896,2022-08-25,266.75885009765625
897,897,2022-08-26,258.5361022949219
898,898,2022-08-29,254.4058990478516
899,899,2022-08-30,250.5673675537109
900,900,2022-08-31,249.3725433349609
901,901,2022-09-01,252.13853454589844
902,902,2022-09-02,250.2381134033203
903,903,2022-09-06,253.81321716308597
904,904,2022-09-07,258.1597900390625
905,905,2022-09-08,258.9876708984375
906,906,2022-09-09,261.79132080078125
907,907,2022-09-12,261.9042053222656
908,908,2022-09-13,252.2514495849609
909,909,2022-09-14,248.9303436279297
910,910,2022-09-15,245.48696899414065
911,911,2022-09-16,245.6092987060547
912,912,2022-09-19,242.2787933349609
913,913,2022-09-20,236.23876953125
914,914,2022-09-21,232.97415161132807
915,915,2022-09-22,233.3786773681641
916,916,2022-09-23,233.3975067138672
917,917,2022-09-26,226.71771240234372
918,918,2022-09-27,224.24337768554688
919,919,2022-09-28,230.21755981445312
920,920,2022-09-29,226.57205200195312
921,921,2022-09-30,229.9612274169922
922,922,2022-10-03,234.2997589111328
923,923,2022-10-04,233.0845947265625
924,924,2022-10-05,224.3790435791016
925,925,2022-10-06,217.1070098876953
926,926,2022-10-07,210.00587463378903
927,927,2022-10-10,210.22422790527344
928,928,2022-10-11,215.36019897460935
929,929,2022-10-12,212.6735382080078
930,930,2022-10-13,217.5911865234375
931,931,2022-10-14,211.34446716308597
932,932,2022-10-17,219.5563507080078
933,933,2022-10-18,221.46453857421875
934,934,2022-10-19,215.61651611328125
935,935,2022-10-20,215.23678588867188
936,936,2022-10-21,216.24310302734372
937,937,2022-10-24,216.11019897460935
938,938,2022-10-25,224.47398376464844
939,939,2022-10-26,216.6987762451172
940,940,2022-10-27,210.34765625
941,941,2022-10-28,210.98370361328125
942,942,2022-10-31,210.98370361328125
943,943,2022-11-01,210.1767578125
944,944,2022-11-02,205.36355590820312
945,945,2022-11-03,203.1515655517578
946,946,2022-11-04,203.388916015625
947,947,2022-11-07,198.86997985839844
948,948,2022-11-08,197.41748046875
949,949,2022-11-09,196.83839416503903
950,950,2022-11-10,207.49008178710935
951,951,2022-11-11,204.39520263671875
952,952,2022-11-14,199.8098297119141
953,953,2022-11-15,201.43321228027344
954,954,2022-11-16,199.3826446533203
955,955,2022-11-17,197.00924682617188
956,956,2022-11-18,200.8731231689453
957,957,2022-11-21,202.7053680419922
958,958,2022-11-22,202.91424560546875
959,959,2022-11-23,201.1294403076172
960,960,2022-11-25,201.84146118164065
961,961,2022-11-28,199.80035400390625
962,962,2022-11-29,203.6262359619141
963,963,2022-11-30,209.2178955078125
964,964,2022-12-01,208.7717437744141
965,965,2022-12-02,206.692626953125
966,966,2022-12-05,203.52182006835935
967,967,2022-12-06,200.38894653320312
968,968,2022-12-07,202.1167449951172
969,969,2022-12-08,203.0566253662109
970,970,2022-12-09,203.9110412597656
971,971,2022-12-12,207.53753662109372
972,972,2022-12-13,211.90457153320312
973,973,2022-12-14,209.74952697753903
974,974,2022-12-15,207.20526123046875
975,975,2022-12-16,201.3762664794922
976,976,2022-12-19,198.00608825683597
977,977,2022-12-20,196.9902801513672
978,978,2022-12-21,198.27191162109372
979,979,2022-12-22,198.34783935546875
980,980,2022-12-23,200.93006896972656
981,981,2022-12-27,200.25604248046875
982,982,2022-12-28,198.6326446533203
983,983,2022-12-29,203.4173889160156
984,984,2022-12-30,203.27349853515625
985,985,2023-01-03,202.6883850097656
986,986,2023-01-04,206.4676513671875
987,987,2023-01-05,197.4799652099609
988,988,2023-01-06,205.9400634765625
989,989,2023-01-09,203.89697265625
990,990,2023-01-10,205.32618713378903
991,991,2023-01-11,213.39306640625
992,992,2023-01-12,211.50344848632807
993,993,2023-01-13,209.62339782714844
994,994,2023-01-17,211.1005706787109
995,995,2023-01-18,206.5539703369141
996,996,2023-01-19,207.38845825195312
997,997,2023-01-20,207.3692779541016
998,998,2023-01-23,208.0215301513672
999,999,2023-01-24,209.65219116210935
1000,1000,2023-01-25,207.8009185791016
1001,1001,2023-01-26,208.712158203125
1002,1002,2023-01-27,214.30430603027344
1003,1003,2023-01-30,210.5825958251953
1004,1004,2023-01-31,216.8461761474609
1005,1005,2023-02-01,217.93966674804688
1006,1006,2023-02-02,227.26307678222656
1007,1007,2023-02-03,220.94195556640625
1008,1008,2023-02-06,217.32579040527344
1009,1009,2023-02-07,220.9227600097656
1010,1010,2023-02-08,225.5269317626953
1011,1011,2023-02-09,226.78347778320312
1012,1012,2023-02-10,224.2320251464844
1013,1013,2023-02-13,226.06407165527344
1014,1014,2023-02-14,229.0855407714844
1015,1015,2023-02-15,229.4596405029297
1016,1016,2023-02-16,227.40695190429688
1017,1017,2023-02-17,227.16714477539065
1018,1018,2023-02-21,221.9874725341797
1019,1019,2023-02-22,221.8627777099609
1020,1020,2023-02-23,222.7644500732422
1021,1021,2023-02-24,220.0978546142578
1022,1022,2023-02-27,218.2945556640625
1023,1023,2023-02-28,218.7549743652344
1024,1024,2023-03-01,213.7479553222656
1025,1025,2023-03-02,217.2873992919922
1026,1026,2023-03-03,222.7068634033203
1027,1027,2023-03-06,225.085693359375
1028,1028,2023-03-07,218.69741821289065
1029,1029,2023-03-08,222.9275054931641
1030,1030,2023-03-09,217.3065948486328
1031,1031,2023-03-10,202.74594116210935
1032,1032,2023-03-13,205.2590484619141
1033,1033,2023-03-14,205.7386474609375
1034,1034,2023-03-15,207.9448089599609
1035,1035,2023-03-16,203.2351531982422
1036,1036,2023-03-17,198.7364959716797
1037,1037,2023-03-20,200.0697784423828
1038,1038,2023-03-21,197.7293243408203
1039,1039,2023-03-22,191.0916748046875
1040,1040,2023-03-23,188.1661071777344
1041,1041,2023-03-24,192.5784454345703
1042,1042,2023-03-27,192.8853759765625
1043,1043,2023-03-28,192.0892333984375
1044,1044,2023-03-29,195.9739990234375
1045,1045,2023-03-30,198.0889587402344
1046,1046,2023-03-31,202.9010162353516
1047,1047,2023-04-03,202.12486267089844
1048,1048,2023-04-04,202.066650390625
1049,1049,2023-04-05,203.19204711914065
1050,1050,2023-04-06,203.48309326171875
1051,1051,2023-04-10,204.4823760986328
1052,1052,2023-04-11,205.1032867431641
1053,1053,2023-04-12,204.72491455078125
1054,1054,2023-04-13,204.4920654296875
1055,1055,2023-04-14,201.7368011474609
1056,1056,2023-04-17,206.64585876464844
1057,1057,2023-04-18,205.77268981933597
1058,1058,2023-04-19,208.9742431640625
1059,1059,2023-04-20,205.40402221679688
1060,1060,2023-04-21,206.0831451416016
1061,1061,2023-04-24,205.3652191162109
1062,1062,2023-04-25,201.66888427734372
1063,1063,2023-04-26,199.83526611328125
1064,1064,2023-04-27,205.15179443359372
1065,1065,2023-04-28,213.17507934570312
1066,1066,2023-05-01,214.07733154296875
1067,1067,2023-05-02,210.6914520263672
1068,1068,2023-05-03,210.1869659423828
1069,1069,2023-05-04,210.13845825195312
1070,1070,2023-05-05,213.43702697753903
1071,1071,2023-05-08,212.1078948974609
1072,1072,2023-05-09,209.8571014404297
1073,1073,2023-05-10,210.3033905029297
1074,1074,2023-05-11,210.50711059570312
1075,1075,2023-05-12,208.8966522216797
1076,1076,2023-05-15,207.66452026367188
1077,1077,2023-05-16,202.9010162353516
1078,1078,2023-05-17,204.6764068603516
1079,1079,2023-05-18,203.3763885498047
1080,1080,2023-05-19,203.5218963623047
1081,1081,2023-05-22,204.70550537109372
1082,1082,2023-05-23,204.9189300537109
1083,1083,2023-05-24,202.02784729003903
1084,1084,2023-05-25,200.65020751953125
1085,1085,2023-05-26,204.10401916503903
1086,1086,2023-05-30,208.1107940673828
1087,1087,2023-05-31,209.6145477294922
1088,1088,2023-06-01,212.63177490234372
1089,1089,2023-06-02,221.73196411132807
1090,1090,2023-06-05,218.5012969970703
1091,1091,2023-06-06,218.94757080078125
1092,1092,2023-06-07,223.9148406982422
1093,1093,2023-06-08,226.03952026367188
1094,1094,2023-06-09,227.3104248046875
1095,1095,2023-06-12,224.91412353515625
1096,1096,2023-06-13,227.26190185546875
1097,1097,2023-06-14,226.42758178710935
1098,1098,2023-06-15,227.79551696777344
1099,1099,2023-06-16,229.85226440429688
1100,1100,2023-06-20,227.21340942382807
1101,1101,2023-06-21,225.7387542724609
1102,1102,2023-06-22,218.2878570556641
1103,1103,2023-06-23,213.45643615722656
1104,1104,2023-06-26,221.770751953125
1105,1105,2023-06-27,224.1379852294922
1106,1106,2023-06-28,223.4006500244141
1107,1107,2023-06-29,228.408447265625
1108,1108,2023-06-30,229.6138458251953
1109,1109,2023-07-03,231.8580322265625
1110,1110,2023-07-05,230.52523803710935
1111,1111,2023-07-06,230.15284729003903
1112,1112,2023-07-07,228.58485412597656
1113,1113,2023-07-10,229.6040496826172
1114,1114,2023-07-11,233.3280487060547
1115,1115,2023-07-12,235.87603759765625
1116,1116,2023-07-13,239.54122924804688
1117,1117,2023-07-14,240.53103637695312
1118,1118,2023-07-17,237.67922973632807
1119,1119,2023-07-18,234.9940490722656
1120,1120,2023-07-19,238.1888427734375
1121,1121,2023-07-20,239.06103515625
1122,1122,2023-07-21,240.23703002929688
1123,1123,2023-07-24,239.5118408203125
1124,1124,2023-07-25,234.9744415283203
1125,1125,2023-07-26,234.6608428955078
1126,1126,2023-07-27,227.1148376464844
1127,1127,2023-07-28,232.5636444091797
1128,1128,2023-07-31,238.6788482666016
1129,1129,2023-08-01,239.15904235839844
1130,1130,2023-08-02,239.72743225097656
1131,1131,2023-08-03,239.28643798828125
1132,1132,2023-08-04,239.04144287109372
1133,1133,2023-08-07,240.43304443359372
1134,1134,2023-08-08,237.6988525390625
1135,1135,2023-08-09,236.4934539794922
1136,1136,2023-08-10,237.9830474853516
1137,1137,2023-08-11,240.6192321777344
1138,1138,2023-08-14,235.15084838867188
1139,1139,2023-08-15,233.40643310546875
1140,1140,2023-08-16,233.2594451904297
1141,1141,2023-08-17,231.7208404541016
1142,1142,2023-08-18,231.58364868164065
1143,1143,2023-08-21,228.48684692382807
1144,1144,2023-08-22,229.3688507080078
1145,1145,2023-08-23,233.33786010742188
1146,1146,2023-08-24,232.8184509277344
1147,1147,2023-08-25,232.4950408935547
1148,1148,2023-08-28,233.23985290527344
1149,1149,2023-08-29,234.22964477539065
1150,1150,2023-08-30,235.3566436767578
1151,1151,2023-08-31,233.62203979492188
1152,1152,2023-09-01,232.7694396972656
1153,1153,2023-09-05,231.07403564453125
1154,1154,2023-09-06,231.68165588378903
1155,1155,2023-09-07,226.6150665283203
1156,1156,2023-09-08,220.78404235839844
1157,1157,2023-09-11,219.5884552001953
1158,1158,2023-09-12,221.1466522216797
1159,1159,2023-09-13,218.53985595703125
1160,1160,2023-09-14,220.5978546142578
1161,1161,2023-09-15,220.7154541015625
1162,1162,2023-09-18,219.3728485107422
1163,1163,2023-09-19,217.6382598876953
1164,1164,2023-09-20,219.3924560546875
1165,1165,2023-09-21,214.69825744628903
1166,1166,2023-09-22,211.3270568847656
1167,1167,2023-09-25,211.9836578369141
1168,1168,2023-09-26,209.39645385742188
1169,1169,2023-09-27,206.5250701904297
1170,1170,2023-09-28,208.8238525390625
1171,1171,2023-09-29,210.151611328125
1172,1172,2023-10-02,206.94122314453125
1173,1173,2023-10-03,205.4450225830078
1174,1174,2023-10-04,207.9915313720703
1175,1175,2023-10-05,210.4191436767578
1176,1176,2023-10-06,213.95651245117188
1177,1177,2023-10-09,216.8002777099609
1178,1178,2023-10-10,215.2644500732422
1179,1179,2023-10-11,220.26829528808597
1180,1180,2023-10-12,218.4649200439453
1181,1181,2023-10-13,217.45425415039065
1182,1182,2023-10-16,217.49388122558597
1183,1183,2023-10-17,217.08763122558597
1184,1184,2023-10-18,213.6493377685547
1185,1185,2023-10-19,212.34141540527344
1186,1186,2023-10-20,209.7354431152344
1187,1187,2023-10-23,207.4069366455078
1188,1188,2023-10-24,212.7377471923828
1189,1189,2023-10-25,208.3383331298828
1190,1190,2023-10-26,206.6340484619141
1191,1191,2023-10-27,204.6919708251953
1192,1192,2023-10-30,208.12033081054688
1193,1193,2023-10-31,211.96487426757807
1194,1194,2023-11-01,205.9701690673828
1195,1195,2023-11-02,209.8246154785156
1196,1196,2023-11-03,215.27435302734372
1197,1197,2023-11-06,210.32005310058597
1198,1198,2023-11-07,207.47628784179688
1199,1199,2023-11-08,208.95266723632807
1200,1200,2023-11-09,205.6729278564453
1201,1201,2023-11-10,208.72476196289065
1202,1202,2023-11-13,203.78038024902344
1203,1203,2023-11-14,214.1546936035156
1204,1204,2023-11-15,211.62799072265625
1205,1205,2023-11-16,209.6363677978516
1206,1206,2023-11-17,209.0913848876953
1207,1207,2023-11-20,211.10284423828125
1208,1208,2023-11-21,210.7164001464844
1209,1209,2023-11-22,210.9046630859375
1210,1210,2023-11-24,212.757568359375
1211,1211,2023-11-27,210.24078369140625
1212,1212,2023-11-28,210.557861328125
1213,1213,2023-11-29,210.2903289794922
1214,1214,2023-11-30,211.50909423828125
1215,1215,2023-12-01,218.64328002929688
1216,1216,2023-12-04,220.7340087890625
1217,1217,2023-12-05,219.48550415039065
1218,1218,2023-12-06,221.63568115234372
1219,1219,2023-12-07,222.7949981689453
1220,1220,2023-12-08,224.04347229003903
1221,1221,2023-12-11,224.9947052001953
1222,1222,2023-12-12,225.5297698974609
1223,1223,2023-12-13,236.21124267578125
1224,1224,2023-12-14,246.2288360595703
1225,1225,2023-12-15,242.71128845214844
1226,1226,2023-12-18,243.9102325439453
1227,1227,2023-12-19,243.5931396484375
1228,1228,2023-12-20,238.2325897216797
1229,1229,2023-12-21,239.9071502685547
1230,1230,2023-12-22,242.13658142089844
1231,1231,2023-12-26,244.8614501953125
1232,1232,2023-12-27,246.95216369628903
1233,1233,2023-12-28,250.44000244140625
1234,1234,2023-12-29,247.94000244140625
1235,1235,2024-01-02,249.8699951171875
1236,1236,2024-01-03,242.7400054931641
1237,1237,2024-01-04,243.8000030517578
1238,1238,2024-01-05,243.5800018310547
1239,1239,2024-01-08,248.3300018310547
1240,1240,2024-01-09,247.8800048828125
1241,1241,2024-01-10,247.8800048828125
1242,1242,2024-01-11,248.0800018310547
1243,1243,2024-01-12,249.0800018310547
1244,1244,2024-01-16,248.7700042724609
1245,1245,2024-01-17,241.69000244140625
1246,1246,2024-01-18,238.8500061035156
1247,1247,2024-01-19,240.8500061035156
1248,1248,2024-01-22,242.22000122070312
1249,1249,2024-01-23,238.75999450683597
1250,1250,2024-01-24,234.66000366210935
1251,1251,2024-01-25,233.9199981689453
1252,1252,2024-01-26,236.41000366210935
1253,1253,2024-01-29,236.8999938964844
1254,1254,2024-01-30,234.47000122070312
1255,1255,2024-01-31,233.2700042724609
1256,1256,2024-02-01,237.6000061035156
1257,1257,2024-02-02,236.0200042724609
1258,1258,2024-02-05,232.03500366210935
