,Unnamed: 0.1,Unnamed: 0,Date,FCX,FCX_6m,FCX_12m
379,379,379,2020-08-06,13.959331512451172,12.751314163208008,12.828012466430664
380,380,380,2020-08-07,13.38408660888672,12.406164169311523,13.058111190795898
381,381,381,2020-08-10,13.786757469177246,12.386988639831545,12.770487785339355
382,382,382,2020-08-11,13.38408660888672,12.559565544128418,12.578739166259766
383,383,383,2020-08-12,13.393674850463867,12.415752410888672,13.000587463378906
384,384,384,2020-08-13,13.221098899841309,13.393674850463867,12.68420124053955
385,385,385,2020-08-14,13.21151065826416,13.959331512451172,12.751314163208008
386,386,386,2020-08-17,13.518309593200684,13.38408660888672,12.406164169311523
387,387,387,2020-08-18,13.815521240234377,13.786757469177246,12.386988639831545
388,388,388,2020-08-19,14.323655128479004,13.38408660888672,12.559565544128418
389,389,389,2020-08-20,14.093557357788086,13.393674850463867,12.415752410888672
390,390,390,2020-08-21,13.767581939697266,13.221098899841309,13.393674850463867
391,391,391,2020-08-24,13.959331512451172,13.21151065826416,13.959331512451172
392,392,392,2020-08-25,13.863457679748535,13.518309593200684,13.38408660888672
393,393,393,2020-08-26,14.39076805114746,13.815521240234377,13.786757469177246
394,394,394,2020-08-27,14.285305976867676,14.323655128479004,13.38408660888672
395,395,395,2020-08-28,15.004364013671877,14.093557357788086,13.393674850463867
396,396,396,2020-08-31,14.966015815734863,13.767581939697266,13.221098899841309
397,397,397,2020-09-01,15.51249885559082,13.959331512451172,13.21151065826416
398,398,398,2020-09-02,15.598788261413574,13.863457679748535,13.518309593200684
399,399,399,2020-09-03,14.918078422546388,14.39076805114746,13.815521240234377
400,400,400,2020-09-04,15.359101295471191,14.285305976867676,14.323655128479004
401,401,401,2020-09-08,15.071477890014648,15.004364013671877,14.093557357788086
402,402,402,2020-09-09,15.474150657653809,14.966015815734863,13.767581939697266
403,403,403,2020-09-10,15.119413375854492,15.51249885559082,13.959331512451172
404,404,404,2020-09-11,15.598788261413574,15.598788261413574,13.863457679748535
405,405,405,2020-09-14,15.68507480621338,14.918078422546388,14.39076805114746
406,406,406,2020-09-15,15.733009338378906,15.359101295471191,14.285305976867676
407,407,407,2020-09-16,16.08774757385254,15.071477890014648,15.004364013671877
408,408,408,2020-09-17,16.32743263244629,15.474150657653809,14.966015815734863
409,409,409,2020-09-18,16.29866600036621,15.119413375854492,15.51249885559082
410,410,410,2020-09-21,15.004364013671877,15.598788261413574,15.598788261413574
411,411,411,2020-09-22,15.033127784729004,15.68507480621338,14.918078422546388
412,412,412,2020-09-23,14.160669326782228,15.733009338378906,15.359101295471191
413,413,413,2020-09-24,14.745503425598145,16.08774757385254,15.071477890014648
414,414,414,2020-09-25,14.668805122375488,16.32743263244629,15.474150657653809
415,415,415,2020-09-28,15.244049072265623,16.29866600036621,15.119413375854492
416,416,416,2020-09-29,14.687979698181152,15.004364013671877,15.598788261413574
417,417,417,2020-09-30,14.99477767944336,15.033127784729004,15.68507480621338
418,418,418,2020-10-01,14.908490180969238,14.160669326782228,15.733009338378906
419,419,419,2020-10-02,15.282400131225586,14.745503425598145,16.08774757385254
420,420,420,2020-10-05,15.64672565460205,14.668805122375488,16.32743263244629
421,421,421,2020-10-06,15.071477890014648,15.244049072265623,16.29866600036621
422,422,422,2020-10-07,16.183618545532227,14.687979698181152,15.004364013671877
423,423,423,2020-10-08,16.10692596435547,14.99477767944336,15.033127784729004
424,424,424,2020-10-09,16.519182205200195,14.908490180969238,14.160669326782228
425,425,425,2020-10-12,16.11651039123535,15.282400131225586,14.745503425598145
426,426,426,2020-10-13,16.126096725463867,15.64672565460205,14.668805122375488
427,427,427,2020-10-14,16.241147994995117,15.071477890014648,15.244049072265623
428,428,428,2020-10-15,16.500003814697266,16.183618545532227,14.687979698181152
429,429,429,2020-10-16,16.442481994628906,16.10692596435547,14.99477767944336
430,430,430,2020-10-19,16.43289566040039,16.519182205200195,14.908490180969238
431,431,431,2020-10-20,16.88351058959961,16.11651039123535,15.282400131225586
432,432,432,2020-10-21,16.988967895507812,16.126096725463867,15.64672565460205
433,433,433,2020-10-22,17.59297752380371,16.241147994995117,15.071477890014648
434,434,434,2020-10-23,17.602561950683594,16.500003814697266,16.183618545532227
435,435,435,2020-10-26,16.643821716308594,16.442481994628906,16.10692596435547
436,436,436,2020-10-27,16.988967895507812,16.43289566040039,16.519182205200195
437,437,437,2020-10-28,16.17403221130371,16.88351058959961,16.11651039123535
438,438,438,2020-10-29,16.758867263793945,16.988967895507812,16.126096725463867
439,439,439,2020-10-30,16.624645233154297,17.59297752380371,16.241147994995117
440,440,440,2020-11-02,17.48751449584961,17.602561950683594,16.500003814697266
441,441,441,2020-11-03,17.995651245117188,16.643821716308594,16.442481994628906
442,442,442,2020-11-04,17.25741958618164,16.988967895507812,16.43289566040039
443,443,443,2020-11-05,18.04358673095703,16.17403221130371,16.88351058959961
444,444,444,2020-11-06,18.33121490478516,16.758867263793945,16.988967895507812
445,445,445,2020-11-09,18.97356986999512,16.624645233154297,17.59297752380371
446,446,446,2020-11-10,19.002330780029297,17.48751449584961,17.602561950683594
447,447,447,2020-11-11,18.72429656982422,17.995651245117188,16.643821716308594
448,448,448,2020-11-12,18.714710235595703,17.25741958618164,16.988967895507812
449,449,449,2020-11-13,19.309131622314453,18.04358673095703,16.17403221130371
450,450,450,2020-11-16,20.133649826049805,18.33121490478516,16.758867263793945
451,451,451,2020-11-17,20.16241836547852,18.97356986999512,16.624645233154297
452,452,452,2020-11-18,19.855613708496094,19.002330780029297,17.48751449584961
453,453,453,2020-11-19,20.23911666870117,18.72429656982422,17.995651245117188
454,454,454,2020-11-20,20.37333869934082,18.714710235595703,17.25741958618164
455,455,455,2020-11-23,21.006113052368164,19.309131622314453,18.04358673095703
456,456,456,2020-11-24,22.15660285949707,20.133649826049805,18.33121490478516
457,457,457,2020-11-25,22.56886482238769,20.16241836547852,18.97356986999512
458,458,458,2020-11-27,22.54969024658203,19.855613708496094,19.002330780029297
459,459,459,2020-11-30,22.425052642822266,20.23911666870117,18.72429656982422
460,460,460,2020-12-01,22.66474151611328,20.37333869934082,18.714710235595703
461,461,461,2020-12-02,23.08659172058105,21.006113052368164,19.309131622314453
462,462,462,2020-12-03,23.38379669189453,22.15660285949707,20.133649826049805
463,463,463,2020-12-04,24.026161193847656,22.56886482238769,20.16241836547852
464,464,464,2020-12-07,23.565961837768555,22.54969024658203,19.855613708496094
465,465,465,2020-12-08,23.460498809814453,22.425052642822266,20.23911666870117
466,466,466,2020-12-09,23.450912475585938,22.66474151611328,20.37333869934082
467,467,467,2020-12-10,23.83441162109375,23.08659172058105,21.006113052368164
468,468,468,2020-12-11,23.5947265625,23.38379669189453,22.15660285949707
469,469,469,2020-12-14,22.8181381225586,24.026161193847656,22.56886482238769
470,470,470,2020-12-15,23.297510147094727,23.565961837768555,22.54969024658203
471,471,471,2020-12-16,23.38379669189453,23.460498809814453,22.425052642822266
472,472,472,2020-12-17,23.70018577575684,23.450912475585938,22.66474151611328
473,473,473,2020-12-18,23.61389923095703,23.83441162109375,23.08659172058105
474,474,474,2020-12-21,23.83441162109375,23.5947265625,23.38379669189453
475,475,475,2020-12-22,23.249574661254883,22.8181381225586,24.026161193847656
476,476,476,2020-12-23,23.83441162109375,23.297510147094727,23.565961837768555
477,477,477,2020-12-24,23.76729965209961,23.38379669189453,23.460498809814453
478,478,478,2020-12-28,23.61389923095703,23.70018577575684,23.450912475585938
479,479,479,2020-12-29,23.71936416625977,23.61389923095703,23.83441162109375
480,480,480,2020-12-30,25.435516357421875,23.83441162109375,23.5947265625
481,481,481,2020-12-31,24.946552276611328,23.249574661254883,22.8181381225586
482,482,482,2021-01-04,26.020347595214844,23.83441162109375,23.297510147094727
483,483,483,2021-01-05,27.199607849121094,23.76729965209961,23.38379669189453
484,484,484,2021-01-06,28.91576194763184,23.61389923095703,23.70018577575684
485,485,485,2021-01-07,29.88409423828125,23.71936416625977,23.61389923095703
486,486,486,2021-01-08,29.86491775512696,25.435516357421875,23.83441162109375
487,487,487,2021-01-11,29.06916236877441,24.946552276611328,23.249574661254883
488,488,488,2021-01-12,29.711519241333008,26.020347595214844,23.83441162109375
489,489,489,2021-01-13,29.299257278442383,27.199607849121094,23.76729965209961
490,490,490,2021-01-14,30.67026329040528,28.91576194763184,23.61389923095703
491,491,491,2021-01-15,29.0979232788086,29.88409423828125,23.71936416625977
492,492,492,2021-01-19,30.40181541442871,29.86491775512696,25.435516357421875
493,493,493,2021-01-20,29.69234085083008,29.06916236877441,24.946552276611328
494,494,494,2021-01-21,28.800710678100582,29.711519241333008,26.020347595214844
495,495,495,2021-01-22,29.232147216796875,29.299257278442383,27.199607849121094
496,496,496,2021-01-25,27.784439086914062,30.67026329040528,28.91576194763184
497,497,497,2021-01-26,25.895713806152344,29.0979232788086,29.88409423828125
498,498,498,2021-01-27,24.726043701171875,30.40181541442871,29.86491775512696
499,499,499,2021-01-28,26.643529891967773,29.69234085083008,29.06916236877441
500,500,500,2021-01-29,25.79983901977539,28.800710678100582,29.711519241333008
501,501,501,2021-02-01,27.06538200378418,29.232147216796875,29.299257278442383
502,502,502,2021-02-02,26.97908973693848,27.784439086914062,30.67026329040528
503,503,503,2021-02-03,27.99536323547364,25.895713806152344,29.0979232788086
504,504,504,2021-02-04,28.57061195373535,24.726043701171875,30.40181541442871
505,505,505,2021-02-05,30.42098999023437,26.643529891967773,29.69234085083008
506,506,506,2021-02-08,30.794898986816406,25.79983901977539,28.800710678100582
507,507,507,2021-02-09,30.69902610778809,27.06538200378418,29.232147216796875
508,508,508,2021-02-10,29.95120620727539,26.97908973693848,27.784439086914062
509,509,509,2021-02-11,29.711519241333008,27.99536323547364,25.895713806152344
510,510,510,2021-02-12,29.941614151000977,28.57061195373535,24.726043701171875
511,511,511,2021-02-16,31.54271507263184,30.42098999023437,26.643529891967773
512,512,512,2021-02-17,32.74115753173828,30.794898986816406,25.79983901977539
513,513,513,2021-02-18,32.731571197509766,30.69902610778809,27.06538200378418
514,514,514,2021-02-19,35.94336700439453,29.95120620727539,26.97908973693848
515,515,515,2021-02-22,36.50902938842773,29.711519241333008,27.99536323547364
516,516,516,2021-02-23,36.28851318359375,29.941614151000977,28.57061195373535
517,517,517,2021-02-24,36.32685470581055,31.54271507263184,30.42098999023437
518,518,518,2021-02-25,34.20802688598633,32.74115753173828,30.794898986816406
519,519,519,2021-02-26,32.51106262207031,32.731571197509766,30.69902610778809
520,520,520,2021-03-01,33.460208892822266,35.94336700439453,29.95120620727539
521,521,521,2021-03-02,33.728668212890625,36.50902938842773,29.711519241333008
522,522,522,2021-03-03,33.55607986450195,36.28851318359375,29.941614151000977
523,523,523,2021-03-04,31.35097312927246,36.32685470581055,31.54271507263184
524,524,524,2021-03-05,33.57526016235352,34.20802688598633,32.74115753173828
525,525,525,2021-03-08,33.00960159301758,32.51106262207031,32.731571197509766
526,526,526,2021-03-09,32.46311950683594,33.460208892822266,35.94336700439453
527,527,527,2021-03-10,33.03836441040039,33.728668212890625,36.50902938842773
528,528,528,2021-03-11,35.924190521240234,33.55607986450195,36.28851318359375
529,529,529,2021-03-12,35.876251220703125,31.35097312927246,36.32685470581055
530,530,530,2021-03-15,35.43523406982422,33.57526016235352,34.20802688598633
531,531,531,2021-03-16,33.546504974365234,33.00960159301758,32.51106262207031
532,532,532,2021-03-17,34.62029266357422,32.46311950683594,33.460208892822266
533,533,533,2021-03-18,33.958763122558594,33.03836441040039,33.728668212890625
534,534,534,2021-03-19,33.546504974365234,35.924190521240234,33.55607986450195
535,535,535,2021-03-22,33.565673828125,35.876251220703125,31.35097312927246
536,536,536,2021-03-23,30.87160301208496,35.43523406982422,33.57526016235352
537,537,537,2021-03-24,30.305944442749023,33.546504974365234,33.00960159301758
538,538,538,2021-03-25,29.82657051086425,34.62029266357422,32.46311950683594
539,539,539,2021-03-26,31.60024642944336,33.958763122558594,33.03836441040039
540,540,540,2021-03-29,30.775724411010746,33.546504974365234,35.924190521240234
541,541,541,2021-03-30,31.331802368164062,33.565673828125,35.876251220703125
542,542,542,2021-03-31,31.57148551940918,30.87160301208496,35.43523406982422
543,543,543,2021-04-01,32.36723709106445,30.305944442749023,33.546504974365234
544,544,544,2021-04-05,33.90123748779297,29.82657051086425,34.62029266357422
545,545,545,2021-04-06,33.565673828125,31.60024642944336,33.958763122558594
546,546,546,2021-04-07,32.57816696166992,30.775724411010746,33.546504974365234
547,547,547,2021-04-08,32.95207595825195,31.331802368164062,33.565673828125
548,548,548,2021-04-09,32.635684967041016,31.57148551940918,30.87160301208496
549,549,549,2021-04-12,32.28095626831055,32.36723709106445,30.305944442749023
550,550,550,2021-04-13,32.33848190307617,33.90123748779297,29.82657051086425
551,551,551,2021-04-14,34.88962173461914,33.565673828125,31.60024642944336
552,552,552,2021-04-15,36.35016250610352,32.57816696166992,30.775724411010746
553,553,553,2021-04-16,36.648040771484375,32.95207595825195,31.331802368164062
554,554,554,2021-04-19,35.869728088378906,32.635684967041016,31.57148551940918
555,555,555,2021-04-20,34.4764404296875,32.28095626831055,32.36723709106445
556,556,556,2021-04-21,34.49565505981445,32.33848190307617,33.90123748779297
557,557,557,2021-04-22,33.38103485107422,34.88962173461914,33.565673828125
558,558,558,2021-04-23,35.11063003540039,36.35016250610352,32.57816696166992
559,559,559,2021-04-26,37.52243423461914,36.648040771484375,32.95207595825195
560,560,560,2021-04-27,37.17652130126953,35.869728088378906,32.635684967041016
561,561,561,2021-04-28,37.81070709228516,34.4764404296875,32.28095626831055
562,562,562,2021-04-29,36.89786529541016,34.49565505981445,32.33848190307617
563,563,563,2021-04-30,36.23485565185547,33.38103485107422,34.88962173461914
564,564,564,2021-05-03,37.19573593139648,35.11063003540039,36.35016250610352
565,565,565,2021-05-04,37.68578720092773,37.52243423461914,36.648040771484375
566,566,566,2021-05-05,39.9150390625,37.17652130126953,35.869728088378906
567,567,567,2021-05-06,40.42430114746094,37.81070709228516,34.4764404296875
568,568,568,2021-05-07,42.24998474121094,36.89786529541016,34.49565505981445
569,569,569,2021-05-10,41.06809616088867,36.23485565185547,33.38103485107422
570,570,570,2021-05-11,43.04751586914063,37.19573593139648,35.11063003540039
571,571,571,2021-05-12,41.07770156860352,37.68578720092773,37.52243423461914
572,572,572,2021-05-13,40.32821273803711,39.9150390625,37.17652130126953
573,573,573,2021-05-14,40.63570022583008,40.42430114746094,37.81070709228516
574,574,574,2021-05-17,42.45176315307617,42.24998474121094,36.89786529541016
575,575,575,2021-05-18,41.92327880859375,41.06809616088867,36.23485565185547
576,576,576,2021-05-19,39.12711715698242,43.04751586914063,37.19573593139648
577,577,577,2021-05-20,39.6075553894043,41.07770156860352,37.68578720092773
578,578,578,2021-05-21,39.271240234375,40.32821273803711,39.9150390625
579,579,579,2021-05-24,39.94386672973633,40.63570022583008,40.42430114746094
580,580,580,2021-05-25,39.088680267333984,42.45176315307617,42.24998474121094
581,581,581,2021-05-26,39.70363998413086,41.92327880859375,41.06809616088867
582,582,582,2021-05-27,40.9239616394043,39.12711715698242,43.04751586914063
583,583,583,2021-05-28,41.04888916015625,39.6075553894043,41.07770156860352
584,584,584,2021-06-01,42.480587005615234,39.271240234375,40.32821273803711
585,585,585,2021-06-02,41.64461898803711,39.94386672973633,40.63570022583008
586,586,586,2021-06-03,40.23212432861328,39.088680267333984,42.45176315307617
587,587,587,2021-06-04,40.09761047363281,39.70363998413086,41.92327880859375
588,588,588,2021-06-07,39.6459846496582,40.9239616394043,39.12711715698242
589,589,589,2021-06-08,39.76129531860352,41.04888916015625,39.6075553894043
590,590,590,2021-06-09,39.1078987121582,42.480587005615234,39.271240234375
591,591,591,2021-06-10,38.56979751586914,41.64461898803711,39.94386672973633
592,592,592,2021-06-11,39.25202178955078,40.23212432861328,39.088680267333984
593,593,593,2021-06-14,37.93561935424805,40.09761047363281,39.70363998413086
594,594,594,2021-06-15,36.1291618347168,39.6459846496582,40.9239616394043
595,595,595,2021-06-16,35.61028289794922,39.76129531860352,41.04888916015625
596,596,596,2021-06-17,33.775001525878906,39.1078987121582,42.480587005615234
597,597,597,2021-06-18,33.59242630004883,38.56979751586914,41.64461898803711
598,598,598,2021-06-21,34.38034439086914,39.25202178955078,40.23212432861328
599,599,599,2021-06-22,35.062591552734375,37.93561935424805,40.09761047363281
600,600,600,2021-06-23,35.725589752197266,36.1291618347168,39.6459846496582
601,601,601,2021-06-24,36.05229187011719,35.61028289794922,39.76129531860352
602,602,602,2021-06-25,35.783241271972656,33.775001525878906,39.1078987121582
603,603,603,2021-06-28,35.30279922485352,33.59242630004883,38.56979751586914
604,604,604,2021-06-29,35.812068939208984,34.38034439086914,39.25202178955078
605,605,605,2021-06-30,35.658321380615234,35.062591552734375,37.93561935424805
606,606,606,2021-07-01,35.63911056518555,35.725589752197266,36.1291618347168
607,607,607,2021-07-02,35.687156677246094,36.05229187011719,35.61028289794922
608,608,608,2021-07-06,34.59174728393555,35.783241271972656,33.775001525878906
609,609,609,2021-07-07,34.79352569580078,35.30279922485352,33.59242630004883
610,610,610,2021-07-08,33.33299255371094,35.812068939208984,34.38034439086914
611,611,611,2021-07-09,35.07218933105469,35.658321380615234,35.062591552734375
612,612,612,2021-07-12,35.10102081298828,35.63911056518555,35.725589752197266
613,613,613,2021-07-13,34.33231735229492,35.687156677246094,36.05229187011719
614,614,614,2021-07-14,33.23942184448242,34.59174728393555,35.783241271972656
615,615,615,2021-07-15,33.11423873901367,34.79352569580078,35.30279922485352
616,616,616,2021-07-16,31.96838760375977,33.33299255371094,35.812068939208984
617,617,617,2021-07-19,31.19806671142578,35.07218933105469,35.658321380615234
618,618,618,2021-07-20,31.727663040161133,35.10102081298828,35.63911056518555
619,619,619,2021-07-21,33.364593505859375,34.33231735229492,35.687156677246094
620,620,620,2021-07-22,33.509029388427734,33.23942184448242,34.59174728393555
621,621,621,2021-07-23,33.88455581665039,33.11423873901367,34.79352569580078
622,622,622,2021-07-26,35.290401458740234,31.96838760375977,33.33299255371094
623,623,623,2021-07-27,35.00152969360352,31.19806671142578,35.07218933105469
624,624,624,2021-07-28,35.31928634643555,31.727663040161133,35.10102081298828
625,625,625,2021-07-29,37.04288482666016,33.364593505859375,34.33231735229492
626,626,626,2021-07-30,36.68660736083984,33.509029388427734,33.23942184448242
627,627,627,2021-08-02,35.261512756347656,33.88455581665039,33.11423873901367
628,628,628,2021-08-03,35.280765533447266,35.290401458740234,31.96838760375977
629,629,629,2021-08-04,34.32749938964844,35.00152969360352,31.19806671142578
630,630,630,2021-08-05,34.520076751708984,35.31928634643555,31.727663040161133
631,631,631,2021-08-06,35.492610931396484,37.04288482666016,33.364593505859375
632,632,632,2021-08-09,35.10744857788086,36.68660736083984,33.509029388427734
633,633,633,2021-08-10,36.80215835571289,35.261512756347656,33.88455581665039
634,634,634,2021-08-11,37.29323959350586,35.280765533447266,35.290401458740234
635,635,635,2021-08-12,36.965858459472656,34.32749938964844,35.00152969360352
636,636,636,2021-08-13,36.68660736083984,34.520076751708984,35.31928634643555
637,637,637,2021-08-16,35.47335433959961,35.492610931396484,37.04288482666016
638,638,638,2021-08-17,33.42237091064453,35.10744857788086,36.68660736083984
639,639,639,2021-08-18,32.6231575012207,36.80215835571289,35.261512756347656
640,640,640,2021-08-19,31.217315673828125,37.29323959350586,35.280765533447266
641,641,641,2021-08-20,31.583223342895508,36.965858459472656,34.32749938964844
642,642,642,2021-08-23,32.9312858581543,36.68660736083984,34.520076751708984
643,643,643,2021-08-24,33.90380859375,35.47335433959961,35.492610931396484
644,644,644,2021-08-25,33.807525634765625,33.42237091064453,35.10744857788086
645,645,645,2021-08-26,33.25868225097656,32.6231575012207,36.80215835571289
646,646,646,2021-08-27,35.21337127685547,31.217315673828125,37.29323959350586
647,647,647,2021-08-30,35.280765533447266,31.583223342895508,36.965858459472656
648,648,648,2021-08-31,35.04004669189453,32.9312858581543,36.68660736083984
649,649,649,2021-09-01,34.558597564697266,33.90380859375,35.47335433959961
650,650,650,2021-09-02,34.92449188232422,33.807525634765625,33.42237091064453
651,651,651,2021-09-03,34.79931640625,33.25868225097656,32.6231575012207
652,652,652,2021-09-07,35.01116180419922,35.21337127685547,31.217315673828125
653,653,653,2021-09-08,33.0949821472168,35.280765533447266,31.583223342895508
654,654,654,2021-09-09,33.51865768432617,35.04004669189453,32.9312858581543
655,655,655,2021-09-10,34.1638069152832,34.558597564697266,33.90380859375
656,656,656,2021-09-13,33.98085021972656,34.92449188232422,33.807525634765625
657,657,657,2021-09-14,33.4994010925293,34.79931640625,33.25868225097656
658,658,658,2021-09-15,35.37705993652344,35.01116180419922,35.21337127685547
659,659,659,2021-09-16,33.02758026123047,33.0949821472168,35.280765533447266
660,660,660,2021-09-17,31.823951721191406,33.51865768432617,35.04004669189453
661,661,661,2021-09-20,30.01369285583496,34.1638069152832,34.558597564697266
662,662,662,2021-09-21,29.349288940429688,33.98085021972656,34.92449188232422
663,663,663,2021-09-22,30.389223098754883,33.4994010925293,34.79931640625
664,664,664,2021-09-23,30.918821334838867,35.37705993652344,35.01116180419922
665,665,665,2021-09-24,31.04399681091309,33.02758026123047,33.0949821472168
666,666,666,2021-09-27,32.65205383300781,31.823951721191406,33.51865768432617
667,667,667,2021-09-28,32.32466125488281,30.01369285583496,34.1638069152832
668,668,668,2021-09-29,31.88172149658203,29.349288940429688,33.98085021972656
669,669,669,2021-09-30,31.3232364654541,30.389223098754883,33.4994010925293
670,670,670,2021-10-01,31.62173652648925,30.918821334838867,35.37705993652344
671,671,671,2021-10-04,31.49655532836914,31.04399681091309,33.02758026123047
672,672,672,2021-10-05,31.005483627319336,32.65205383300781,31.823951721191406
673,673,673,2021-10-06,30.53365707397461,32.32466125488281,30.01369285583496
674,674,674,2021-10-07,33.04683303833008,31.88172149658203,29.349288940429688
675,675,675,2021-10-08,32.86388397216797,31.3232364654541,30.389223098754883
676,676,676,2021-10-11,33.92306900024414,31.62173652648925,30.918821334838867
677,677,677,2021-10-12,33.32607650756836,31.49655532836914,31.04399681091309
678,678,678,2021-10-13,34.491188049316406,31.005483627319336,32.65205383300781
679,679,679,2021-10-14,35.827606201171875,30.53365707397461,32.32466125488281
680,680,680,2021-10-15,37.284645080566406,33.04683303833008,31.88172149658203
681,681,681,2021-10-18,37.18815231323242,32.86388397216797,31.3232364654541
682,682,682,2021-10-19,37.48727416992188,33.92306900024414,31.62173652648925
683,683,683,2021-10-20,37.56447219848633,33.32607650756836,31.49655532836914
684,684,684,2021-10-21,37.072364807128906,34.491188049316406,31.005483627319336
685,685,685,2021-10-22,36.34866714477539,35.827606201171875,30.53365707397461
686,686,686,2021-10-25,37.96009063720703,37.284645080566406,33.04683303833008
687,687,687,2021-10-26,37.48727416992188,37.18815231323242,32.86388397216797
688,688,688,2021-10-27,35.702171325683594,37.48727416992188,33.92306900024414
689,689,689,2021-10-28,36.763580322265625,37.56447219848633,33.32607650756836
690,690,690,2021-10-29,36.396915435791016,37.072364807128906,34.491188049316406
691,691,691,2021-11-01,36.98552322387695,36.34866714477539,35.827606201171875
692,692,692,2021-11-02,37.19780349731445,37.96009063720703,37.284645080566406
693,693,693,2021-11-03,36.88902282714844,37.48727416992188,37.18815231323242
694,694,694,2021-11-04,35.702171325683594,35.702171325683594,37.48727416992188
695,695,695,2021-11-05,35.74077224731445,36.763580322265625,37.56447219848633
696,696,696,2021-11-08,38.04693984985352,36.396915435791016,37.072364807128906
697,697,697,2021-11-09,37.82500457763672,36.98552322387695,36.34866714477539
698,698,698,2021-11-10,36.20393371582031,37.19780349731445,37.96009063720703
699,699,699,2021-11-11,39.46537399291992,36.88902282714844,37.48727416992188
700,700,700,2021-11-12,39.78379821777344,35.702171325683594,35.702171325683594
701,701,701,2021-11-15,39.42677307128906,35.74077224731445,36.763580322265625
702,702,702,2021-11-16,38.21097183227539,38.04693984985352,36.396915435791016
703,703,703,2021-11-17,37.50657653808594,37.82500457763672,36.98552322387695
704,704,704,2021-11-18,37.429386138916016,36.20393371582031,37.19780349731445
705,705,705,2021-11-19,36.9372673034668,39.46537399291992,36.88902282714844
706,706,706,2021-11-22,36.41621780395508,39.78379821777344,35.702171325683594
707,707,707,2021-11-23,37.3232421875,39.42677307128906,35.74077224731445
708,708,708,2021-11-24,37.29429244995117,38.21097183227539,38.04693984985352
709,709,709,2021-11-26,35.93375396728516,37.50657653808594,37.82500457763672
710,710,710,2021-11-29,36.647796630859375,37.429386138916016,36.20393371582031
711,711,711,2021-11-30,35.77936935424805,36.9372673034668,39.46537399291992
712,712,712,2021-12-01,34.95917510986328,36.41621780395508,39.78379821777344
713,713,713,2021-12-02,35.79865646362305,37.3232421875,39.42677307128906
714,714,714,2021-12-03,35.27760314941406,37.29429244995117,38.21097183227539
715,715,715,2021-12-06,36.05918502807617,35.93375396728516,37.50657653808594
716,716,716,2021-12-07,37.41008377075195,36.647796630859375,37.429386138916016
717,717,717,2021-12-08,37.3618392944336,35.77936935424805,36.9372673034668
718,718,718,2021-12-09,37.12060546875,34.95917510986328,36.41621780395508
719,719,719,2021-12-10,37.02411651611328,35.79865646362305,37.3232421875
720,720,720,2021-12-13,36.31007766723633,35.27760314941406,37.29429244995117
721,721,721,2021-12-14,36.62849426269531,36.05918502807617,35.93375396728516
722,722,722,2021-12-15,35.943397521972656,37.41008377075195,36.647796630859375
723,723,723,2021-12-16,36.9372673034668,37.3618392944336,35.77936935424805
724,724,724,2021-12-17,36.66709518432617,37.12060546875,34.95917510986328
725,725,725,2021-12-20,36.10743713378906,37.02411651611328,35.79865646362305
726,726,726,2021-12-21,37.805702209472656,36.31007766723633,35.27760314941406
727,727,727,2021-12-22,38.732032775878906,36.62849426269531,36.05918502807617
728,728,728,2021-12-23,39.68730163574219,35.943397521972656,37.41008377075195
729,729,729,2021-12-27,40.51714324951172,36.9372673034668,37.3618392944336
730,730,730,2021-12-28,40.51714324951172,36.66709518432617,37.12060546875
731,731,731,2021-12-29,40.50748443603516,36.10743713378906,37.02411651611328
732,732,732,2021-12-30,40.16011428833008,37.805702209472656,36.31007766723633
733,733,733,2021-12-31,40.266258239746094,38.732032775878906,36.62849426269531
734,734,734,2022-01-03,40.025028228759766,39.68730163574219,35.943397521972656
735,735,735,2022-01-04,40.671531677246094,40.51714324951172,36.9372673034668
736,736,736,2022-01-05,40.21801376342773,40.51714324951172,36.66709518432617
737,737,737,2022-01-06,39.10835266113281,40.50748443603516,36.10743713378906
738,738,738,2022-01-07,40.41099548339844,40.16011428833008,37.805702209472656
739,739,739,2022-01-10,40.16011428833008,40.266258239746094,38.732032775878906
740,740,740,2022-01-11,41.482059478759766,40.025028228759766,39.68730163574219
741,741,741,2022-01-12,43.56629943847656,40.671531677246094,40.51714324951172
742,742,742,2022-01-13,42.91764450073242,40.21801376342773,40.51714324951172
743,743,743,2022-01-14,42.67560958862305,39.10835266113281,40.50748443603516
744,744,744,2022-01-18,42.8789176940918,40.41099548339844,40.16011428833008
745,745,745,2022-01-19,42.67560958862305,40.16011428833008,40.266258239746094
746,746,746,2022-01-20,41.813961029052734,41.482059478759766,40.025028228759766
747,747,747,2022-01-21,39.68405532836914,43.56629943847656,40.671531677246094
748,748,748,2022-01-24,38.68687057495117,42.91764450073242,40.21801376342773
749,749,749,2022-01-25,38.36738586425781,42.67560958862305,39.10835266113281
750,750,750,2022-01-26,37.20561981201172,42.8789176940918,40.41099548339844
751,751,751,2022-01-27,35.91798400878906,42.67560958862305,40.16011428833008
752,752,752,2022-01-28,34.89176177978516,41.813961029052734,41.482059478759766
753,753,753,2022-01-31,36.0341682434082,39.68405532836914,43.56629943847656
754,754,754,2022-02-01,37.77682113647461,38.68687057495117,42.91764450073242
755,755,755,2022-02-02,38.13502883911133,38.36738586425781,42.67560958862305
