,Unnamed: 0,Date,UNP
737,737,2022-01-06,241.7456970214844
738,738,2022-01-07,242.97592163085935
739,739,2022-01-10,238.6844024658203
740,740,2022-01-11,235.0032501220703
741,741,2022-01-12,235.5563507080078
742,742,2022-01-13,236.14764404296875
743,743,2022-01-14,234.8601837158203
744,744,2022-01-18,227.0114898681641
745,745,2022-01-19,228.394287109375
746,746,2022-01-20,230.85479736328125
747,747,2022-01-21,234.91741943359372
748,748,2022-01-24,233.7444000244141
749,749,2022-01-25,232.80979919433597
750,750,2022-01-26,233.5345916748047
751,751,2022-01-27,233.2580108642578
752,752,2022-01-28,234.53594970703125
753,753,2022-01-31,233.21987915039065
754,754,2022-02-01,235.2798309326172
755,755,2022-02-02,239.61898803710935
756,756,2022-02-03,233.0291290283203
757,757,2022-02-04,231.15994262695312
758,758,2022-02-07,229.97738647460935
759,759,2022-02-08,231.6939849853516
760,760,2022-02-09,235.0699920654297
761,761,2022-02-10,230.9024353027344
762,762,2022-02-11,227.7458038330078
763,763,2022-02-14,231.31253051757807
764,764,2022-02-15,237.76890563964844
765,765,2022-02-16,242.0508575439453
766,766,2022-02-17,239.3615264892578
767,767,2022-02-18,239.55224609375
768,768,2022-02-22,234.8601837158203
769,769,2022-02-23,233.47738647460935
770,770,2022-02-24,230.87384033203125
771,771,2022-02-25,236.14474487304688
772,772,2022-02-28,235.70388793945312
773,773,2022-03-01,232.3305206298828
774,774,2022-03-02,241.8564300537109
775,775,2022-03-03,244.8177032470703
776,776,2022-03-04,253.60569763183597
777,777,2022-03-07,250.56773376464844
778,778,2022-03-08,242.9105987548828
779,779,2022-03-09,243.10227966308597
780,780,2022-03-10,248.8331451416016
781,781,2022-03-11,250.62522888183597
782,782,2022-03-14,246.9260711669922
783,783,2022-03-15,249.29315185546875
784,784,2022-03-16,253.14569091796875
785,785,2022-03-17,252.58023071289065
786,786,2022-03-18,250.43359375
787,787,2022-03-21,253.49072265625
788,788,2022-03-22,254.7844696044922
789,789,2022-03-23,256.52862548828125
790,790,2022-03-24,258.95318603515625
791,791,2022-03-25,261.9911499023437
792,792,2022-03-28,263.8695373535156
793,793,2022-03-29,262.2115783691406
794,794,2022-03-30,265.16326904296875
795,795,2022-03-31,261.8282775878906
796,796,2022-04-01,249.13023376464844
797,797,2022-04-04,247.00271606445312
798,798,2022-04-05,241.60728454589844
799,799,2022-04-06,232.8096923828125
800,800,2022-04-07,234.6593170166016
801,801,2022-04-08,231.89926147460935
802,802,2022-04-11,232.9821929931641
803,803,2022-04-12,234.85096740722656
804,804,2022-04-13,234.4388732910156
805,805,2022-04-14,235.9530487060547
806,806,2022-04-18,232.03343200683597
807,807,2022-04-19,235.38763427734372
808,808,2022-04-20,236.77723693847656
809,809,2022-04-21,234.21844482421875
810,810,2022-04-22,224.5392303466797
811,811,2022-04-25,226.57090759277344
812,812,2022-04-26,223.8588104248047
813,813,2022-04-27,226.92547607421875
814,814,2022-04-28,229.28298950195312
815,815,2022-04-29,224.52963256835935
816,816,2022-05-02,223.16879272460935
817,817,2022-05-03,222.43087768554688
818,818,2022-05-04,227.2129821777344
819,819,2022-05-05,221.8366851806641
820,820,2022-05-06,220.02542114257807
821,821,2022-05-09,215.86624145507807
822,822,2022-05-10,213.32662963867188
823,823,2022-05-11,214.5533142089844
824,824,2022-05-12,216.51788330078125
825,825,2022-05-13,221.14666748046875
826,826,2022-05-16,218.3962554931641
827,827,2022-05-17,222.51710510253903
828,828,2022-05-18,215.6170654296875
829,829,2022-05-19,207.48074340820312
830,830,2022-05-20,204.6824188232422
831,831,2022-05-23,207.85450744628903
832,832,2022-05-24,208.0461883544922
833,833,2022-05-25,208.3624420166016
834,834,2022-05-26,212.0712127685547
835,835,2022-05-27,214.4908599853516
836,836,2022-05-31,211.8687438964844
837,837,2022-06-01,213.35333251953125
838,838,2022-06-02,217.2768096923828
839,839,2022-06-03,215.93685913085935
840,840,2022-06-06,217.0647430419922
841,841,2022-06-07,220.515869140625
842,842,2022-06-08,213.70034790039065
843,843,2022-06-09,208.9864044189453
844,844,2022-06-10,203.5204925537109
845,845,2022-06-13,200.58029174804688
846,846,2022-06-14,200.98516845703125
847,847,2022-06-15,202.28656005859372
848,848,2022-06-16,200.69595336914065
849,849,2022-06-17,199.0186004638672
850,850,2022-06-21,201.92987060546875
851,851,2022-06-22,201.46717834472656
852,852,2022-06-23,202.19981384277344
853,853,2022-06-24,208.0127716064453
854,854,2022-06-27,206.15223693847656
855,855,2022-06-28,205.67987060546875
856,856,2022-06-29,205.4774169921875
857,857,2022-06-30,205.60275268554688
858,858,2022-07-01,207.51144409179688
859,859,2022-07-05,202.6046905517578
860,860,2022-07-06,202.1708984375
861,861,2022-07-07,204.9761199951172
862,862,2022-07-08,202.151611328125
863,863,2022-07-11,202.3154754638672
864,864,2022-07-12,199.0668182373047
865,865,2022-07-13,199.26925659179688
866,866,2022-07-14,198.12208557128903
867,867,2022-07-15,201.6021423339844
868,868,2022-07-18,202.65289306640625
869,869,2022-07-19,209.0924224853516
870,870,2022-07-20,206.7306060791016
871,871,2022-07-21,204.2724151611328
872,872,2022-07-22,205.71841430664065
873,873,2022-07-25,209.535888671875
874,874,2022-07-26,208.1959228515625
875,875,2022-07-27,211.9748077392578
876,876,2022-07-28,215.68621826171875
877,877,2022-07-29,219.1180877685547
878,878,2022-08-01,218.90599060058597
879,879,2022-08-02,214.4908599853516
880,880,2022-08-03,217.50819396972656
881,881,2022-08-04,219.166259765625
882,882,2022-08-05,220.3905487060547
883,883,2022-08-08,219.6579132080078
884,884,2022-08-09,220.26524353027344
885,885,2022-08-10,227.27354431152344
886,886,2022-08-11,230.63792419433597
887,887,2022-08-12,231.31272888183597
888,888,2022-08-15,229.5968017578125
889,889,2022-08-16,232.66232299804688
890,890,2022-08-17,232.2188720703125
891,891,2022-08-18,233.20217895507807
892,892,2022-08-19,229.9342041015625
893,893,2022-08-22,228.96055603027344
894,894,2022-08-23,229.0858612060547
895,895,2022-08-24,229.71246337890625
896,896,2022-08-25,230.4644012451172
897,897,2022-08-26,222.94517517089844
898,898,2022-08-29,224.0441436767578
899,899,2022-08-30,218.3535919189453
900,900,2022-08-31,217.6459045410156
901,901,2022-09-01,219.1485137939453
902,902,2022-09-02,217.0933380126953
903,903,2022-09-06,221.0098114013672
904,904,2022-09-07,221.7950592041016
905,905,2022-09-08,223.29766845703125
906,906,2022-09-09,224.79058837890625
907,907,2022-09-12,227.0008850097656
908,908,2022-09-13,219.3714904785156
909,909,2022-09-14,211.28648376464844
910,910,2022-09-15,211.68392944335935
911,911,2022-09-16,205.5183868408203
912,912,2022-09-19,209.5899810791016
913,913,2022-09-20,206.7495574951172
914,914,2022-09-21,205.4117584228516
915,915,2022-09-22,202.77491760253903
916,916,2022-09-23,197.73388671875
917,917,2022-09-26,194.718994140625
918,918,2022-09-27,191.2193603515625
919,919,2022-09-28,195.65933227539065
920,920,2022-09-29,193.10972595214844
921,921,2022-09-30,188.86363220214844
922,922,2022-10-03,194.13731384277344
923,923,2022-10-04,199.1007843017578
924,924,2022-10-05,194.48629760742188
925,925,2022-10-06,192.15000915527344
926,926,2022-10-07,189.63919067382807
927,927,2022-10-10,188.1171875
928,928,2022-10-11,186.75030517578125
929,929,2022-10-12,186.2461853027344
930,930,2022-10-13,190.72496032714844
931,931,2022-10-14,187.8651123046875
932,932,2022-10-17,192.528076171875
933,933,2022-10-18,195.47511291503903
934,934,2022-10-19,193.9434356689453
935,935,2022-10-20,180.74954223632807
936,936,2022-10-21,184.7047882080078
937,937,2022-10-24,187.5743103027344
938,938,2022-10-25,188.6600646972656
939,939,2022-10-26,189.79429626464844
940,940,2022-10-27,190.0463409423828
941,941,2022-10-28,192.5765380859375
942,942,2022-10-31,191.1127014160156
943,943,2022-11-01,190.8025054931641
944,944,2022-11-02,186.64366149902344
945,945,2022-11-03,187.28347778320312
946,946,2022-11-04,190.6861572265625
947,947,2022-11-07,190.2983856201172
948,948,2022-11-08,197.77268981933597
949,949,2022-11-09,197.19102478027344
950,950,2022-11-10,206.47813415527344
951,951,2022-11-11,210.8502349853516
952,952,2022-11-14,210.31704711914065
953,953,2022-11-15,204.2193603515625
954,954,2022-11-16,205.78013610839844
955,955,2022-11-17,203.405029296875
956,956,2022-11-18,204.14181518554688
957,957,2022-11-21,205.78013610839844
958,958,2022-11-22,206.6816864013672
959,959,2022-11-23,206.02252197265625
960,960,2022-11-25,206.80772399902344
961,961,2022-11-28,202.1447906494141
962,962,2022-11-29,206.2648468017578
963,963,2022-11-30,210.7823638916016
964,964,2022-12-01,209.3282470703125
965,965,2022-12-02,208.1649169921875
966,966,2022-12-05,204.60711669921875
967,967,2022-12-06,204.68467712402344
968,968,2022-12-07,205.73165893554688
969,969,2022-12-08,206.5168914794922
970,970,2022-12-09,204.8882751464844
971,971,2022-12-12,209.23129272460935
972,972,2022-12-13,211.35435485839844
973,973,2022-12-14,210.92779541015625
974,974,2022-12-15,205.8189239501953
975,975,2022-12-16,205.03858947753903
976,976,2022-12-19,201.31256103515625
977,977,2022-12-20,200.356689453125
978,978,2022-12-21,203.29263305664065
979,979,2022-12-22,203.5267333984375
980,980,2022-12-23,204.7459716796875
981,981,2022-12-27,205.14588928222656
982,982,2022-12-28,201.78076171875
983,983,2022-12-29,204.07293701171875
984,984,2022-12-30,201.97586059570312
985,985,2023-01-03,202.4733123779297
986,986,2023-01-04,204.09246826171875
987,987,2023-01-05,198.08399963378903
988,988,2023-01-06,206.7943115234375
989,989,2023-01-09,206.25784301757807
990,990,2023-01-10,207.0576629638672
991,991,2023-01-11,208.98895263671875
992,992,2023-01-12,209.40838623046875
993,993,2023-01-13,207.9842834472656
994,994,2023-01-17,209.0377349853516
995,995,2023-01-18,204.32655334472656
996,996,2023-01-19,200.4444732666016
997,997,2023-01-20,203.5267333984375
998,998,2023-01-23,204.9605712890625
999,999,2023-01-24,198.18153381347656
1000,1000,2023-01-25,195.19680786132807
1001,1001,2023-01-26,196.5233612060547
1002,1002,2023-01-27,197.4109649658203
1003,1003,2023-01-30,195.2748565673828
1004,1004,2023-01-31,199.1667022705078
1005,1005,2023-02-01,202.81468200683597
1006,1006,2023-02-02,208.15988159179688
1007,1007,2023-02-03,205.1166229248047
1008,1008,2023-02-06,203.81935119628903
1009,1009,2023-02-07,203.8973693847656
1010,1010,2023-02-08,202.0441131591797
1011,1011,2023-02-09,197.8206329345703
1012,1012,2023-02-10,200.4444732666016
1013,1013,2023-02-13,200.9809417724609
1014,1014,2023-02-14,199.01063537597656
1015,1015,2023-02-15,198.1132659912109
1016,1016,2023-02-16,195.58697509765625
1017,1017,2023-02-17,196.6306610107422
1018,1018,2023-02-21,188.9835357666016
1019,1019,2023-02-22,186.6718292236328
1020,1020,2023-02-23,188.5641021728516
1021,1021,2023-02-24,189.24688720703125
1022,1022,2023-02-27,208.3463592529297
1023,1023,2023-02-28,203.54449462890625
1024,1024,2023-03-01,204.24169921875
1025,1025,2023-03-02,207.55096435546875
1026,1026,2023-03-03,205.5870056152344
1027,1027,2023-03-06,205.06655883789065
1028,1028,2023-03-07,201.6983642578125
1029,1029,2023-03-08,199.9013671875
1030,1030,2023-03-09,195.97344970703125
1031,1031,2023-03-10,192.52670288085935
1032,1032,2023-03-13,191.58399963378903
1033,1033,2023-03-14,191.63308715820312
1034,1034,2023-03-15,188.57913208007807
1035,1035,2023-03-16,189.4334716796875
1036,1036,2023-03-17,186.5857086181641
1037,1037,2023-03-20,186.27149963378903
1038,1038,2023-03-21,186.12417602539065
1039,1039,2023-03-22,182.3730316162109
1040,1040,2023-03-23,182.84439086914065
1041,1041,2023-03-24,185.1127471923828
1042,1042,2023-03-27,189.7476806640625
1043,1043,2023-03-28,193.03732299804688
1044,1044,2023-03-29,195.5020751953125
1045,1045,2023-03-30,194.7852478027344
1046,1046,2023-03-31,197.63296508789065
1047,1047,2023-04-03,195.9439697265625
1048,1048,2023-04-04,192.34994506835935
1049,1049,2023-04-05,190.7100372314453
1050,1050,2023-04-06,195.06021118164065
1051,1051,2023-04-10,194.7950592041016
1052,1052,2023-04-11,195.3155059814453
1053,1053,2023-04-12,195.1485748291016
1054,1054,2023-04-13,194.35317993164065
1055,1055,2023-04-14,194.95217895507807
1056,1056,2023-04-17,196.4349670410156
1057,1057,2023-04-18,195.875244140625
1058,1058,2023-04-19,198.35964965820312
1059,1059,2023-04-20,198.9488220214844
1060,1060,2023-04-21,195.2664337158203
1061,1061,2023-04-24,196.67063903808597
1062,1062,2023-04-25,191.24029541015625
1063,1063,2023-04-26,188.0488739013672
1064,1064,2023-04-27,190.05210876464844
1065,1065,2023-04-28,192.17318725585935
1066,1066,2023-05-01,195.0503845214844
1067,1067,2023-05-02,192.53651428222656
1068,1068,2023-05-03,191.80984497070312
1069,1069,2023-05-04,193.5086669921875
1070,1070,2023-05-05,197.6035003662109
1071,1071,2023-05-08,196.33676147460935
1072,1072,2023-05-09,196.97503662109372
1073,1073,2023-05-10,195.47262573242188
1074,1074,2023-05-11,194.51028442382807
1075,1075,2023-05-12,195.4039001464844
1076,1076,2023-05-15,196.04217529296875
1077,1077,2023-05-16,193.3220977783203
1078,1078,2023-05-17,195.256591796875
1079,1079,2023-05-18,195.2271270751953
1080,1080,2023-05-19,195.3842620849609
1081,1081,2023-05-22,194.7165069580078
1082,1082,2023-05-23,192.84092712402344
1083,1083,2023-05-24,188.4514923095703
1084,1084,2023-05-25,189.72805786132807
1085,1085,2023-05-26,189.6200256347656
1086,1086,2023-05-30,191.9927520751953
1087,1087,2023-05-31,190.3318634033203
1088,1088,2023-06-01,193.4559326171875
1089,1089,2023-06-02,196.40206909179688
1090,1090,2023-06-05,196.4712829589844
1091,1091,2023-06-06,194.12820434570312
1092,1092,2023-06-07,199.17025756835935
1093,1093,2023-06-08,198.70559692382807
1094,1094,2023-06-09,197.4005889892578
1095,1095,2023-06-12,196.6986541748047
1096,1096,2023-06-13,196.6689910888672
1097,1097,2023-06-14,200.43569946289065
1098,1098,2023-06-15,203.5795440673828
1099,1099,2023-06-16,202.34375
1100,1100,2023-06-20,199.09115600585935
1101,1101,2023-06-21,201.33534240722656
1102,1102,2023-06-22,201.05853271484372
1103,1103,2023-06-23,197.6180877685547
1104,1104,2023-06-26,199.04173278808597
1105,1105,2023-06-27,200.67295837402344
1106,1106,2023-06-28,200.7817230224609
1107,1107,2023-06-29,202.3239898681641
1108,1108,2023-06-30,202.29432678222656
1109,1109,2023-07-03,203.78717041015625
1110,1110,2023-07-05,201.5924072265625
1111,1111,2023-07-06,200.2082977294922
1112,1112,2023-07-07,200.51480102539065
1113,1113,2023-07-10,202.53160095214844
1114,1114,2023-07-11,204.43966674804688
1115,1115,2023-07-12,206.5454559326172
1116,1116,2023-07-13,208.21624755859372
1117,1117,2023-07-14,208.5919342041016
1118,1118,2023-07-17,207.4747772216797
1119,1119,2023-07-18,210.20339965820312
1120,1120,2023-07-19,211.81488037109372
1121,1121,2023-07-20,214.31613159179688
1122,1122,2023-07-21,214.31613159179688
1123,1123,2023-07-24,214.47430419921875
1124,1124,2023-07-25,213.10011291503903
1125,1125,2023-07-26,235.29495239257807
1126,1126,2023-07-27,229.4620056152344
1127,1127,2023-07-28,230.1243896484375
1128,1128,2023-07-31,229.3829040527344
1129,1129,2023-08-01,228.8688201904297
1130,1130,2023-08-02,227.5835876464844
1131,1131,2023-08-03,227.2771148681641
1132,1132,2023-08-04,225.9325714111328
1133,1133,2023-08-07,227.0892791748047
1134,1134,2023-08-08,226.0314483642578
1135,1135,2023-08-09,226.64437866210935
1136,1136,2023-08-10,227.6824493408203
1137,1137,2023-08-11,226.8816680908203
1138,1138,2023-08-14,227.18814086914065
1139,1139,2023-08-15,222.9765472412109
1140,1140,2023-08-16,222.0670166015625
1141,1141,2023-08-17,221.82974243164065
1142,1142,2023-08-18,222.69973754882807
1143,1143,2023-08-21,221.4243927001953
1144,1144,2023-08-22,219.88214111328125
1145,1145,2023-08-23,220.59396362304688
1146,1146,2023-08-24,219.9908905029297
1147,1147,2023-08-25,221.63201904296875
1148,1148,2023-08-28,221.9879150390625
1149,1149,2023-08-29,220.90042114257807
1150,1150,2023-08-30,221.646240234375
1151,1151,2023-08-31,219.33920288085935
1152,1152,2023-09-01,219.796630859375
1153,1153,2023-09-05,214.50631713867188
1154,1154,2023-09-06,211.6423797607422
1155,1155,2023-09-07,209.3950042724609
1156,1156,2023-09-08,210.61813354492188
1157,1157,2023-09-11,210.4291839599609
1158,1158,2023-09-12,212.67657470703125
1159,1159,2023-09-13,210.9462890625
1160,1160,2023-09-14,214.49636840820312
1161,1161,2023-09-15,212.1296539306641
1162,1162,2023-09-18,211.9605865478516
1163,1163,2023-09-19,210.5883026123047
1164,1164,2023-09-20,211.79153442382807
1165,1165,2023-09-21,210.2203521728516
1166,1166,2023-09-22,208.07241821289065
1167,1167,2023-09-25,207.316650390625
1168,1168,2023-09-26,203.69696044921875
1169,1169,2023-09-27,201.27056884765625
1170,1170,2023-09-28,202.97103881835935
1171,1171,2023-09-29,202.4937286376953
1172,1172,2023-10-02,201.50924682617188
1173,1173,2023-10-03,202.64288330078125
1174,1174,2023-10-04,201.1413116455078
1175,1175,2023-10-05,199.52040100097656
1176,1176,2023-10-06,201.33026123046875
1177,1177,2023-10-09,203.1599884033203
1178,1178,2023-10-10,205.19854736328125
1179,1179,2023-10-11,208.31106567382807
1180,1180,2023-10-12,206.8293914794922
1181,1181,2023-10-13,206.5907287597656
1182,1182,2023-10-16,209.65354919433597
1183,1183,2023-10-17,210.1606903076172
1184,1184,2023-10-18,204.77093505859372
1185,1185,2023-10-19,209.1563262939453
1186,1186,2023-10-20,210.1606903076172
1187,1187,2023-10-23,206.6006622314453
1188,1188,2023-10-24,204.2936248779297
1189,1189,2023-10-25,204.0748443603516
1190,1190,2023-10-26,201.11148071289065
1191,1191,2023-10-27,200.5943756103516
1192,1192,2023-10-30,204.651611328125
1193,1193,2023-10-31,206.45150756835935
1194,1194,2023-11-01,206.4017791748047
1195,1195,2023-11-02,210.21041870117188
1196,1196,2023-11-03,210.9462890625
1197,1197,2023-11-06,211.91087341308597
1198,1198,2023-11-07,210.23031616210935
1199,1199,2023-11-08,210.8170166015625
1200,1200,2023-11-09,209.056884765625
1201,1201,2023-11-10,210.3098602294922
1202,1202,2023-11-13,208.2315216064453
1203,1203,2023-11-14,214.4864196777344
1204,1204,2023-11-15,216.8630828857422
1205,1205,2023-11-16,218.1359405517578
1206,1206,2023-11-17,217.98678588867188
1207,1207,2023-11-20,219.86624145507807
1208,1208,2023-11-21,220.7612152099609
1209,1209,2023-11-22,222.24290466308597
1210,1210,2023-11-24,223.0284881591797
1211,1211,2023-11-27,218.6232147216797
1212,1212,2023-11-28,219.99549865722656
1213,1213,2023-11-29,220.2341766357422
1214,1214,2023-11-30,224.01296997070312
1215,1215,2023-12-01,230.07891845703125
1216,1216,2023-12-04,232.5948028564453
1217,1217,2023-12-05,230.8744659423828
1218,1218,2023-12-06,231.6699981689453
1219,1219,2023-12-07,231.4900054931641
1220,1220,2023-12-08,229.7700042724609
1221,1221,2023-12-11,232.02999877929688
1222,1222,2023-12-12,232.91000366210935
1223,1223,2023-12-13,236.69000244140625
1224,1224,2023-12-14,242.8600006103516
1225,1225,2023-12-15,241.97999572753903
1226,1226,2023-12-18,241.1000061035156
1227,1227,2023-12-19,242.6499938964844
1228,1228,2023-12-20,237.83999633789065
1229,1229,2023-12-21,242.1100006103516
1230,1230,2023-12-22,243.5800018310547
1231,1231,2023-12-26,245.2899932861328
1232,1232,2023-12-27,245.80999755859372
1233,1233,2023-12-28,246.0200042724609
1234,1234,2023-12-29,245.6199951171875
1235,1235,2024-01-02,243.42999267578125
1236,1236,2024-01-03,241.6999969482422
1237,1237,2024-01-04,241.05999755859372
1238,1238,2024-01-05,239.91000366210935
1239,1239,2024-01-08,240.6199951171875
1240,1240,2024-01-09,237.41000366210935
1241,1241,2024-01-10,239.0
1242,1242,2024-01-11,236.3800048828125
1243,1243,2024-01-12,237.7100067138672
1244,1244,2024-01-16,236.2100067138672
1245,1245,2024-01-17,235.80999755859372
1246,1246,2024-01-18,237.9900054931641
1247,1247,2024-01-19,239.2700042724609
1248,1248,2024-01-22,243.1100006103516
1249,1249,2024-01-23,243.3300018310547
1250,1250,2024-01-24,242.3300018310547
1251,1251,2024-01-25,241.57000732421875
1252,1252,2024-01-26,240.38999938964844
1253,1253,2024-01-29,245.1699981689453
1254,1254,2024-01-30,246.6999969482422
1255,1255,2024-01-31,243.92999267578125
1256,1256,2024-02-01,249.2700042724609
1257,1257,2024-02-02,248.3300018310547
1258,1258,2024-02-05,247.87550354003903
