,Unnamed: 0,Date,WY
735,735,2022-01-04,36.94303131103516
736,736,2022-01-05,36.02596664428711
737,737,2022-01-06,36.31367111206055
738,738,2022-01-07,36.26872253417969
739,739,2022-01-10,36.097900390625
740,740,2022-01-11,36.619361877441406
741,741,2022-01-12,36.90706253051758
742,742,2022-01-13,37.45549774169922
743,743,2022-01-14,36.8441276550293
744,744,2022-01-18,35.315696716308594
745,745,2022-01-19,35.225791931152344
746,746,2022-01-20,34.42561721801758
747,747,2022-01-21,34.17387008666992
748,748,2022-01-24,34.92909622192383
749,749,2022-01-25,34.58745193481445
750,750,2022-01-26,34.23681640625
751,751,2022-01-27,34.06598663330078
752,752,2022-01-28,35.64836502075195
753,753,2022-01-31,36.3496322631836
754,754,2022-02-01,36.52945327758789
755,755,2022-02-02,37.28467178344727
756,756,2022-02-03,37.14981460571289
757,757,2022-02-04,36.40357971191406
758,758,2022-02-07,36.8441276550293
759,759,2022-02-08,37.5723762512207
760,760,2022-02-09,38.27366256713867
761,761,2022-02-10,37.59934997558594
762,762,2022-02-11,37.36559295654297
763,763,2022-02-14,36.781192779541016
764,764,2022-02-15,37.60834503173828
765,765,2022-02-16,37.63531875610352
766,766,2022-02-17,36.4804573059082
767,767,2022-02-18,36.4897689819336
768,768,2022-02-22,35.83783721923828
769,769,2022-02-23,34.72023391723633
770,770,2022-02-24,35.60500717163086
771,771,2022-02-25,36.508392333984375
772,772,2022-02-28,36.21037292480469
773,773,2022-03-01,35.96822738647461
774,774,2022-03-02,36.77848434448242
775,775,2022-03-03,36.647499084472656
776,776,2022-03-04,36.769134521484375
777,777,2022-03-07,35.99258041381836
778,778,2022-03-08,36.03935623168945
779,779,2022-03-09,36.479095458984375
780,780,2022-03-10,37.51761245727539
781,781,2022-03-11,37.06851959228516
782,782,2022-03-14,36.27326202392578
783,783,2022-03-15,36.928184509277344
784,784,2022-03-16,36.74106597900391
785,785,2022-03-17,36.965606689453125
786,786,2022-03-18,37.41469192504883
787,787,2022-03-21,36.66621780395508
788,788,2022-03-22,35.739967346191406
789,789,2022-03-23,35.69318389892578
790,790,2022-03-24,35.61833953857422
791,791,2022-03-25,36.11421203613281
792,792,2022-03-28,36.05807495117188
793,793,2022-03-29,36.50716400146485
794,794,2022-03-30,36.05807495117188
795,795,2022-03-31,35.459285736083984
796,796,2022-04-01,35.571563720703125
797,797,2022-04-04,36.28261947631836
798,798,2022-04-05,35.41250991821289
799,799,2022-04-06,35.0756950378418
800,800,2022-04-07,35.459285736083984
801,801,2022-04-08,36.18906021118164
802,802,2022-04-11,36.50716400146485
803,803,2022-04-12,37.03110504150391
804,804,2022-04-13,37.48019409179688
805,805,2022-04-14,37.33049011230469
806,806,2022-04-18,37.255645751953125
807,807,2022-04-19,38.761962890625
808,808,2022-04-20,39.4168815612793
809,809,2022-04-21,39.04264450073242
810,810,2022-04-22,38.84616470336914
811,811,2022-04-25,38.939727783203125
812,812,2022-04-26,38.23802947998047
813,813,2022-04-27,38.22866821289063
814,814,2022-04-28,39.201698303222656
815,815,2022-04-29,38.56548690795898
816,816,2022-05-02,37.470829010009766
817,817,2022-05-03,38.51870346069336
818,818,2022-05-04,39.5010871887207
819,819,2022-05-05,38.03219604492188
820,820,2022-05-06,37.55503463745117
821,821,2022-05-09,36.694278717041016
822,822,2022-05-10,36.22647857666016
823,823,2022-05-11,35.35637283325195
824,824,2022-05-12,35.75868606567383
825,825,2022-05-13,36.21712112426758
826,826,2022-05-16,35.72125625610352
827,827,2022-05-17,36.8439826965332
828,828,2022-05-18,35.47800064086914
829,829,2022-05-19,35.4218635559082
830,830,2022-05-20,35.2066764831543
831,831,2022-05-23,35.76803970336914
832,832,2022-05-24,35.13182830810547
833,833,2022-05-25,36.01129531860352
834,834,2022-05-26,36.43230819702149
835,835,2022-05-27,37.74215316772461
836,836,2022-05-31,36.9749641418457
837,837,2022-06-01,36.21712112426758
838,838,2022-06-02,36.39571762084961
839,839,2022-06-03,36.03852844238281
840,840,2022-06-06,36.60250854492188
841,841,2022-06-07,36.734107971191406
842,842,2022-06-08,36.06673431396485
843,843,2022-06-09,35.56854248046875
844,844,2022-06-10,33.67919921875
845,845,2022-06-13,32.21284103393555
846,846,2022-06-14,32.35383605957031
847,847,2022-06-15,32.43843078613281
848,848,2022-06-16,30.802886962890625
849,849,2022-06-17,31.00968170166016
850,850,2022-06-21,31.432666778564453
851,851,2022-06-22,31.263471603393555
852,852,2022-06-23,31.29167366027832
853,853,2022-06-24,32.26924514770508
854,854,2022-06-27,31.855653762817383
855,855,2022-06-28,31.385671615600582
856,856,2022-06-29,31.056676864624023
857,857,2022-06-30,31.13187599182129
858,858,2022-07-01,31.94025230407715
859,859,2022-07-05,32.14704132080078
860,860,2022-07-06,31.893253326416016
861,861,2022-07-07,32.41023635864258
862,862,2022-07-08,32.908416748046875
863,863,2022-07-11,32.598236083984375
864,864,2022-07-12,32.53243637084961
865,865,2022-07-13,32.729827880859375
866,866,2022-07-14,32.29744338989258
867,867,2022-07-15,32.69222640991211
868,868,2022-07-18,32.25983810424805
869,869,2022-07-19,33.049415588378906
870,870,2022-07-20,33.07761001586914
871,871,2022-07-21,33.36901092529297
872,872,2022-07-22,33.3784065246582
873,873,2022-07-25,33.33140563964844
874,874,2022-07-26,32.983619689941406
875,875,2022-07-27,33.613399505615234
876,876,2022-07-28,34.1867790222168
877,877,2022-07-29,34.13978576660156
878,878,2022-08-01,34.68497085571289
879,879,2022-08-02,33.716796875
880,880,2022-08-03,33.3972053527832
881,881,2022-08-04,33.07761001586914
882,882,2022-08-05,33.01182174682617
883,883,2022-08-08,33.4630012512207
884,884,2022-08-09,33.11521530151367
885,885,2022-08-10,33.91419219970703
886,886,2022-08-11,34.24318313598633
887,887,2022-08-12,34.675567626953125
888,888,2022-08-15,34.731971740722656
889,889,2022-08-16,34.863563537597656
890,890,2022-08-17,34.384178161621094
891,891,2022-08-18,34.49697494506836
892,892,2022-08-19,34.02699279785156
893,893,2022-08-22,33.21860885620117
894,894,2022-08-23,33.3784065246582
895,895,2022-08-24,33.848392486572266
896,896,2022-08-25,34.421775817871094
897,897,2022-08-26,33.2562141418457
898,898,2022-08-29,32.73923110961914
899,899,2022-08-30,31.94965171813965
900,900,2022-08-31,32.10944747924805
901,901,2022-09-01,32.166141510009766
902,902,2022-09-02,32.005496978759766
903,903,2022-09-06,31.71256828308105
904,904,2022-09-07,32.02439880371094
905,905,2022-09-08,32.06220245361328
906,906,2022-09-09,32.71421432495117
907,907,2022-09-12,32.65752029418945
908,908,2022-09-13,30.5786247253418
909,909,2022-09-14,29.936059951782227
910,910,2022-09-15,29.60532569885254
911,911,2022-09-16,29.038354873657227
912,912,2022-09-19,29.964405059814453
913,913,2022-09-20,28.178449630737305
914,914,2022-09-21,28.31074523925781
915,915,2022-09-22,27.791017532348636
916,916,2022-09-23,27.39413833618164
917,917,2022-09-26,26.647628784179688
918,918,2022-09-27,26.27909469604492
919,919,2022-09-28,26.63817977905273
920,920,2022-09-29,26.222400665283203
921,921,2022-09-30,26.98781013488769
922,922,2022-10-03,27.753223419189453
923,923,2022-10-04,28.24459457397461
924,924,2022-10-05,28.16900062561035
925,925,2022-10-06,27.564231872558597
926,926,2022-10-07,27.082305908203125
927,927,2022-10-10,27.280746459960938
928,928,2022-10-11,27.838268280029297
929,929,2022-10-12,27.77212142944336
930,930,2022-10-13,28.15954971313477
931,931,2022-10-14,27.403587341308597
932,932,2022-10-17,28.12175178527832
933,933,2022-10-18,28.206796646118164
934,934,2022-10-19,27.450838088989254
935,935,2022-10-20,27.34689140319824
936,936,2022-10-21,28.31074523925781
937,937,2022-10-24,28.405235290527344
938,938,2022-10-25,29.20844841003418
939,939,2022-10-26,29.255691528320312
940,940,2022-10-27,29.302942276000977
941,941,2022-10-28,29.38798713684082
942,942,2022-10-31,29.22734642028809
943,943,2022-11-01,28.71706962585449
944,944,2022-11-02,28.02725601196289
945,945,2022-11-03,27.77212142944336
946,946,2022-11-04,28.61312866210937
947,947,2022-11-07,29.255691528320312
948,948,2022-11-08,29.31239318847656
949,949,2022-11-09,28.405235290527344
950,950,2022-11-10,31.051101684570312
951,951,2022-11-11,31.268442153930664
952,952,2022-11-14,30.559724807739254
953,953,2022-11-15,30.93770980834961
954,954,2022-11-16,30.304588317871094
955,955,2022-11-17,30.25734138488769
956,956,2022-11-18,30.49357795715332
957,957,2022-11-21,30.25734138488769
958,958,2022-11-22,30.53137969970703
959,959,2022-11-23,30.38018798828125
960,960,2022-11-25,30.53137969970703
961,961,2022-11-28,29.49193382263184
962,962,2022-11-29,30.01165580749512
963,963,2022-11-30,30.909358978271484
964,964,2022-12-01,30.67181205749512
965,965,2022-12-02,30.804838180541992
966,966,2022-12-05,29.94967460632324
967,967,2022-12-06,29.47458839416504
968,968,2022-12-07,30.111207962036133
969,969,2022-12-08,30.092205047607425
970,970,2022-12-09,29.91166877746582
971,971,2022-12-12,30.709821701049805
972,972,2022-12-13,31.251420974731445
973,973,2022-12-14,31.042383193969727
974,974,2022-12-15,30.177719116210938
975,975,2022-12-16,29.74063491821289
976,976,2022-12-19,29.29405212402344
977,977,2022-12-20,29.370065689086918
978,978,2022-12-21,29.560104370117188
979,979,2022-12-22,29.50308990478516
980,980,2022-12-23,29.921173095703125
981,981,2022-12-27,29.90216636657715
982,982,2022-12-28,29.1040153503418
983,983,2022-12-29,29.759639739990234
984,984,2022-12-30,29.45558357238769
985,985,2023-01-03,29.322559356689453
986,986,2023-01-04,29.67412376403809
987,987,2023-01-05,28.790456771850582
988,988,2023-01-06,30.035192489624023
989,989,2023-01-09,29.854660034179688
990,990,2023-01-10,29.322559356689453
991,991,2023-01-11,30.348752975463867
992,992,2023-01-12,30.529285430908203
993,993,2023-01-13,30.234731674194336
994,994,2023-01-17,30.13020896911621
995,995,2023-01-18,29.769142150878903
996,996,2023-01-19,29.550600051879883
997,997,2023-01-20,30.434268951416016
998,998,2023-01-23,30.74782943725586
999,999,2023-01-24,30.59579849243164
1000,1000,2023-01-25,31.118396759033203
1001,1001,2023-01-26,31.97356414794922
1002,1002,2023-01-27,32.61017608642578
1003,1003,2023-01-30,32.116085052490234
1004,1004,2023-01-31,32.714698791503906
1005,1005,2023-02-01,33.265804290771484
1006,1006,2023-02-02,33.930931091308594
1007,1007,2023-02-03,33.51285171508789
1008,1008,2023-02-06,32.543663024902344
1009,1009,2023-02-07,32.60068130493164
1010,1010,2023-02-08,32.3441276550293
1011,1011,2023-02-09,32.12559127807617
1012,1012,2023-02-10,31.96405792236328
1013,1013,2023-02-13,32.49615859985352
1014,1014,2023-02-14,31.978954315185547
1015,1015,2023-02-15,32.05702209472656
1016,1016,2023-02-16,31.65691566467285
1017,1017,2023-02-17,31.422712326049805
1018,1018,2023-02-21,30.027231216430664
1019,1019,2023-02-22,30.09554100036621
1020,1020,2023-02-23,30.310230255126957
1021,1021,2023-02-24,30.12482070922852
1022,1022,2023-02-27,30.15409469604492
1023,1023,2023-02-28,30.49564743041992
1024,1024,2023-03-01,30.915264129638672
1025,1025,2023-03-02,30.77782249450684
1026,1026,2023-03-03,31.08216094970703
1027,1027,2023-03-06,30.463661193847656
1028,1028,2023-03-07,29.442642211914062
1029,1029,2023-03-08,30.208406448364254
1030,1030,2023-03-09,29.87461280822754
1031,1031,2023-03-10,29.31501579284668
1032,1032,2023-03-13,29.60954093933105
1033,1033,2023-03-14,29.442642211914062
1034,1034,2023-03-15,29.049943923950195
1035,1035,2023-03-16,29.216840744018555
1036,1036,2023-03-17,28.676876068115234
1037,1037,2023-03-20,29.295381546020508
1038,1038,2023-03-21,29.295381546020508
1039,1039,2023-03-22,28.284177780151367
1040,1040,2023-03-23,27.78348731994629
1041,1041,2023-03-24,28.01910972595215
1042,1042,2023-03-27,28.17618751525879
1043,1043,2023-03-28,27.90129852294922
1044,1044,2023-03-29,28.53943252563477
1045,1045,2023-03-30,28.71615028381348
1046,1046,2023-03-31,29.58008575439453
1047,1047,2023-04-03,29.45245933532715
1048,1048,2023-04-04,29.40337371826172
1049,1049,2023-04-05,29.04012680053711
1050,1050,2023-04-06,29.305198669433597
1051,1051,2023-04-10,29.87461280822754
1052,1052,2023-04-11,30.306583404541016
1053,1053,2023-04-12,30.021873474121094
1054,1054,2023-04-13,30.610923767089844
1055,1055,2023-04-14,30.51274871826172
1056,1056,2023-04-17,30.94471740722656
1057,1057,2023-04-18,30.84654426574707
1058,1058,2023-04-19,30.8956298828125
1059,1059,2023-04-20,30.581470489501957
1060,1060,2023-04-21,30.463661193847656
1061,1061,2023-04-24,30.041507720947266
1062,1062,2023-04-25,29.344465255737305
1063,1063,2023-04-26,28.65724372863769
1064,1064,2023-04-27,28.853593826293945
1065,1065,2023-04-28,29.364103317260746
1066,1066,2023-05-01,29.20702171325684
1067,1067,2023-05-02,28.52961540222168
1068,1068,2023-05-03,28.74560165405273
1069,1069,2023-05-04,28.48052978515625
1070,1070,2023-05-05,29.12848281860352
1071,1071,2023-05-08,29.20702171325684
1072,1072,2023-05-09,29.413190841674805
1073,1073,2023-05-10,29.550636291503903
1074,1074,2023-05-11,29.20702171325684
1075,1075,2023-05-12,29.28556251525879
1076,1076,2023-05-15,29.5310001373291
1077,1077,2023-05-16,28.775053024291992
1078,1078,2023-05-17,28.941951751708984
1079,1079,2023-05-18,28.981220245361328
1080,1080,2023-05-19,29.049943923950195
1081,1081,2023-05-22,28.775053024291992
1082,1082,2023-05-23,28.65724372863769
1083,1083,2023-05-24,28.068195343017575
1084,1084,2023-05-25,27.92093276977539
1085,1085,2023-05-26,27.734399795532227
1086,1086,2023-05-30,28.05837631225586
1087,1087,2023-05-31,28.13691711425781
1088,1088,2023-06-01,28.206100463867188
1089,1089,2023-06-02,28.49270439147949
1090,1090,2023-06-05,28.0282039642334
1091,1091,2023-06-06,28.60141944885254
1092,1092,2023-06-07,29.13510131835937
1093,1093,2023-06-08,29.11533546447754
1094,1094,2023-06-09,29.3129940032959
1095,1095,2023-06-12,29.47112274169922
1096,1096,2023-06-13,30.162935256958008
1097,1097,2023-06-14,30.162935256958008
1098,1098,2023-06-15,30.400127410888672
1099,1099,2023-06-16,30.637317657470703
1100,1100,2023-06-20,30.894275665283203
1101,1101,2023-06-21,30.538488388061523
1102,1102,2023-06-22,30.489072799682617
1103,1103,2023-06-23,30.05422019958496
1104,1104,2023-06-26,30.55825424194336
1105,1105,2023-06-27,31.467491149902344
1106,1106,2023-06-28,32.811580657958984
1107,1107,2023-06-29,32.940059661865234
1108,1108,2023-06-30,33.117950439453125
1109,1109,2023-07-03,33.14760208129883
1110,1110,2023-07-05,32.851112365722656
1111,1111,2023-07-06,32.27789688110352
1112,1112,2023-07-07,33.05865478515625
1113,1113,2023-07-10,33.50339126586914
1114,1114,2023-07-11,33.64175033569336
1115,1115,2023-07-12,33.68128204345703
1116,1116,2023-07-13,33.750465393066406
1117,1117,2023-07-14,33.68128204345703
1118,1118,2023-07-17,33.92836380004883
1119,1119,2023-07-18,34.11613464355469
1120,1120,2023-07-19,33.86906051635742
1121,1121,2023-07-20,33.92836380004883
1122,1122,2023-07-21,33.97777557373047
1123,1123,2023-07-24,33.888824462890625
1124,1124,2023-07-25,33.97777557373047
1125,1125,2023-07-26,33.97777557373047
1126,1126,2023-07-27,33.710933685302734
1127,1127,2023-07-28,33.27608108520508
1128,1128,2023-07-31,33.66151809692383
1129,1129,2023-08-01,33.57257080078125
1130,1130,2023-08-02,32.811580657958984
1131,1131,2023-08-03,32.72262954711914
1132,1132,2023-08-04,32.495323181152344
1133,1133,2023-08-07,32.75227737426758
1134,1134,2023-08-08,32.97958755493164
1135,1135,2023-08-09,33.00924301147461
1136,1136,2023-08-10,32.75227737426758
1137,1137,2023-08-11,32.63368606567383
1138,1138,2023-08-14,32.74239730834961
1139,1139,2023-08-15,32.34708023071289
1140,1140,2023-08-16,32.020938873291016
1141,1141,2023-08-17,31.78374671936035
1142,1142,2023-08-18,31.922107696533203
1143,1143,2023-08-21,32.030818939208984
1144,1144,2023-08-22,32.30754470825195
1145,1145,2023-08-23,32.93017578125
1146,1146,2023-08-24,32.38661193847656
1147,1147,2023-08-25,32.24824905395508
1148,1148,2023-08-28,32.48543930053711
1149,1149,2023-08-29,32.623802185058594
1150,1150,2023-08-30,32.712745666503906
1151,1151,2023-08-31,32.553707122802734
1152,1152,2023-09-01,32.553707122802734
1153,1153,2023-09-05,31.72868156433105
1154,1154,2023-09-06,32.19586563110352
1155,1155,2023-09-07,32.2555046081543
1156,1156,2023-09-08,31.907602310180664
1157,1157,2023-09-11,31.847963333129883
1158,1158,2023-09-12,32.096466064453125
1159,1159,2023-09-13,31.957305908203125
1160,1160,2023-09-14,32.50400924682617
1161,1161,2023-09-15,32.35490417480469
1162,1162,2023-09-18,32.0467643737793
1163,1163,2023-09-19,31.768442153930664
1164,1164,2023-09-20,31.559701919555664
1165,1165,2023-09-21,30.99311828613281
1166,1166,2023-09-22,31.09251976013184
1167,1167,2023-09-25,31.16209983825684
1168,1168,2023-09-26,30.834077835083008
1169,1169,2023-09-27,30.844017028808597
1170,1170,2023-09-28,30.327133178710938
1171,1171,2023-09-29,30.47623443603516
1172,1172,2023-10-02,29.80031013488769
1173,1173,2023-10-03,29.32318687438965
1174,1174,2023-10-04,29.73073005676269
1175,1175,2023-10-05,29.840070724487305
1176,1176,2023-10-06,29.641267776489254
1177,1177,2023-10-09,29.7506103515625
1178,1178,2023-10-10,29.92953109741211
1179,1179,2023-10-11,30.466293334960938
1180,1180,2023-10-12,29.86989021301269
1181,1181,2023-10-13,29.76054954528809
1182,1182,2023-10-16,29.89970970153809
1183,1183,2023-10-17,29.85995101928711
1184,1184,2023-10-18,29.52198982238769
1185,1185,2023-10-19,29.154205322265625
1186,1186,2023-10-20,29.07468605041504
1187,1187,2023-10-23,28.667142868041992
1188,1188,2023-10-24,28.766544342041016
1189,1189,2023-10-25,28.438522338867188
1190,1190,2023-10-26,28.836124420166016
1191,1191,2023-10-27,28.448461532592773
1192,1192,2023-10-30,28.37887954711914
1193,1193,2023-10-31,28.518041610717773
1194,1194,2023-11-01,28.577682495117188
1195,1195,2023-11-02,29.979230880737305
1196,1196,2023-11-03,30.903657913208008
1197,1197,2023-11-06,30.67503547668457
1198,1198,2023-11-07,30.257553100585938
1199,1199,2023-11-08,30.058752059936523
1200,1200,2023-11-09,29.571687698364254
1201,1201,2023-11-10,29.96928977966309
1202,1202,2023-11-13,29.65120887756348
1203,1203,2023-11-14,31.44042015075684
1204,1204,2023-11-15,31.52988052368164
1205,1205,2023-11-16,31.549760818481445
1206,1206,2023-11-17,31.72868156433105
1207,1207,2023-11-20,32.03682327270508
1208,1208,2023-11-21,31.58952140808105
1209,1209,2023-11-22,31.79826164245605
1210,1210,2023-11-24,31.74856376647949
1211,1211,2023-11-27,31.43048095703125
1212,1212,2023-11-28,31.350961685180664
1213,1213,2023-11-29,31.51000213623047
1214,1214,2023-11-30,31.350000381469727
1215,1215,2023-12-01,31.739999771118164
1216,1216,2023-12-04,31.57999992370605
1217,1217,2023-12-05,31.290000915527344
1218,1218,2023-12-06,31.239999771118164
1219,1219,2023-12-07,30.88999938964844
1220,1220,2023-12-08,30.8700008392334
1221,1221,2023-12-11,31.07999992370605
1222,1222,2023-12-12,30.65999984741211
1223,1223,2023-12-13,32.0
1224,1224,2023-12-14,33.939998626708984
1225,1225,2023-12-15,33.34000015258789
1226,1226,2023-12-18,33.54999923706055
1227,1227,2023-12-19,34.45000076293945
1228,1228,2023-12-20,34.099998474121094
1229,1229,2023-12-21,34.11000061035156
1230,1230,2023-12-22,34.36000061035156
1231,1231,2023-12-26,34.630001068115234
1232,1232,2023-12-27,34.7599983215332
1233,1233,2023-12-28,35.099998474121094
1234,1234,2023-12-29,34.77000045776367
1235,1235,2024-01-02,34.790000915527344
1236,1236,2024-01-03,34.060001373291016
1237,1237,2024-01-04,33.59000015258789
1238,1238,2024-01-05,33.68000030517578
1239,1239,2024-01-08,34.04999923706055
1240,1240,2024-01-09,33.7400016784668
1241,1241,2024-01-10,33.83000183105469
1242,1242,2024-01-11,33.849998474121094
1243,1243,2024-01-12,33.630001068115234
1244,1244,2024-01-16,33.06999969482422
1245,1245,2024-01-17,32.470001220703125
1246,1246,2024-01-18,32.59000015258789
1247,1247,2024-01-19,32.849998474121094
1248,1248,2024-01-22,33.439998626708984
1249,1249,2024-01-23,33.290000915527344
1250,1250,2024-01-24,33.130001068115234
1251,1251,2024-01-25,33.31999969482422
1252,1252,2024-01-26,33.11000061035156
1253,1253,2024-01-29,32.9900016784668
1254,1254,2024-01-30,33.09000015258789
1255,1255,2024-01-31,32.77000045776367
1256,1256,2024-02-01,33.45000076293945
1257,1257,2024-02-02,32.900001525878906
1258,1258,2024-02-05,32.154998779296875
